1950,8,23,12.281,12.281,16.384
1950,8,24,13.389,13.389,16.935
1950,8,25,14.056,14.056,15.695
1950,8,26,14.338,14.338,14.561
1950,8,27,11.008,11.008,14.654
1950,8,28,15.683,15.683,10.524
1950,8,29,10.498,10.498,10.583
1950,8,30,10.865,10.865,9.709
1950,8,31,9.564,9.564,7.994
1950,9,1,8.016,8.016,6.293
1950,9,2,7.455,7.455,5.935
1950,9,3,5.817,5.817,7.436
1950,9,4,4.687,4.687,9.417
1950,9,5,7.461,7.461,13.039
1950,9,6,3.714,3.714,12.834
1950,9,7,4.708,4.708,12.202
1950,9,8,11.567,11.567,13.282
1950,9,9,9.805,9.805,12.952
1950,9,10,9.631,9.631,13.138
1950,9,11,12.752,12.752,12.374
1950,9,12,13.142,13.142,15.272
1950,9,13,10.99,10.99,14.733
1950,9,14,11.957,11.957,14.79
1950,9,15,12.346,12.346,17.485
1950,9,16,17.281,17.281,14.242
1950,9,17,16.682,16.682,14.221
1950,9,18,15.071,15.071,9.862
1950,9,19,12.632,12.632,8.884
1950,9,20,13.782,13.782,9.007
1950,9,21,12.986,12.986,3.938
1950,9,22,12.514,12.514,7.664
1950,9,23,8.172,8.172,7.962
1950,9,24,2.502,2.502,9.886
1950,9,25,6.776,6.776,8.027
1950,9,26,9.871,9.871,8.016
1950,9,27,11.374,11.374,10.531
1950,9,28,11.576,11.576,10.008
1950,9,29,12.11,12.11,11.034
1950,9,30,9.788,9.788,8.324
1950,10,1,12.325,12.325,3.299
1950,10,2,11.107,11.107,5.398
1950,10,3,8.37,8.37,4.444
1950,10,4,7.667,7.667,5.753
1950,10,5,10.088,10.088,7.891
1950,10,6,9.498,9.498,9.212
1950,10,7,10.609,10.609,9.185
1950,10,8,4.554,4.554,5.177
1950,10,9,6.082,6.082,-1.532
1950,10,10,11.518,11.518,2.517
1950,10,11,4.847,4.847,0.8
1950,10,12,2.863,2.863,4.9
1950,10,13,0.44,0.44,7.617
1950,10,14,2.119,2.119,12.201
1950,10,15,2.824,2.824,7.401
1950,10,16,6.378,6.378,5.947
1950,10,17,6.157,6.157,5.249
1950,10,18,7.576,7.576,9.07
1950,10,19,3.719,3.719,4.464
1950,10,20,1.35,1.35,6.601
1950,10,21,-0.857,-0.857,7.888
1950,10,22,4.95,4.95,9.184
1950,10,23,5.35,5.35,15.258
1950,10,24,1.272,1.272,9.758
1950,10,25,4.004,4.004,7.419
1950,10,26,5.371,5.371,10.027
1950,10,27,6.162,6.162,6.134
1950,10,28,2.476,2.476,2.051
1950,10,29,-1.935,-1.935,-4.177
1950,10,30,-4.483,-4.483,4.242
1950,10,31,2.34,2.34,6.445
1950,11,1,4.962,4.962,3.343
1950,11,2,5.602,5.602,2.78
1950,11,3,6.938,6.938,1.602
1950,11,4,6.16,6.16,2.952
1950,11,5,6.148,6.148,-1.619
1950,11,6,6.751,6.751,0.012
1950,11,7,6.959,6.959,0.828
1950,11,8,4.882,4.882,4.558
1950,11,9,5.38,5.38,5.024
1950,11,10,4.647,4.647,2.85
1950,11,11,0.857,0.857,-0.191
1950,11,12,-1.385,-1.385,0.69
1950,11,13,-1.782,-1.782,1.192
1950,11,14,0.092,0.092,0.262
1950,11,15,-1.957,-1.957,-3.404
1950,11,16,-3.198,-3.198,-2.595
1950,11,17,-4.203,-4.203,0.193
1950,11,18,-3.993,-3.993,2.79
1950,11,19,-0.105,-0.105,4.377
1950,11,20,0.319,0.319,6.755
1950,11,21,-0.666,-0.666,-0.717
1950,11,22,-0.741,-0.741,-5.351
1950,11,23,-0.036,-0.036,-4.864
1950,11,24,-0.505,-0.505,-5.73
1950,11,25,-0.844,-0.844,-6.066
1950,11,26,-1.459,-1.459,-2.084
1950,11,27,0.155,0.155,0.587
1950,11,28,1.864,1.864,2.29
1950,11,29,5.039,5.039,1.643
1950,11,30,5.317,5.317,0.745
1950,12,1,3.715,3.715,0.545
1950,12,2,4.053,4.053,-1.216
1950,12,3,6.064,6.064,1.179
1950,12,4,4.884,4.884,1.275
1950,12,5,2.656,2.656,0.421
1950,12,6,4.5,4.5,0.297
1950,12,7,5.047,5.047,-0.044
1950,12,8,-0.315,-0.315,0.013
1950,12,9,3.618,3.618,5.307
1950,12,10,6.394,6.394,2.548
1950,12,11,4.317,4.317,-3.952
1950,12,12,3.056,3.056,-5.98
1950,12,13,1.605,1.605,-2.619
1950,12,14,-0.132,-0.132,1.574
1950,12,15,0.279,0.279,2.523
1950,12,16,1.313,1.313,2.897
1950,12,17,2.353,2.353,5.142
1950,12,18,-1.179,-1.179,1.728
1950,12,19,-0.314,-0.314,-0.432
1950,12,20,1.343,1.343,-1.538
1950,12,21,1.896,1.896,3.098
1950,12,22,-1.342,-1.342,2.866
1950,12,23,-2.822,-2.822,2.053
1950,12,24,-3.657,-3.657,2.687
1950,12,25,-1.685,-1.685,5.782
1950,12,26,-3.31,-3.31,0.056
1950,12,27,-4.657,-4.657,0.111
1950,12,28,-2.059,-2.059,1.692
1950,12,29,-5.113,-5.113,2.509
1950,12,30,-3.227,-3.227,1.275
1950,12,31,-3.361,-3.361,2.17
1951,1,1,-3.931,-3.931,-1.442
1951,1,2,-8.013,-8.013,-0.168
1951,1,3,-4.141,-4.141,-1.228
1951,1,4,-2.058,-2.058,-2.177
1951,1,5,-1.52,-1.52,-2.546
1951,1,6,-2.268,-2.268,-4.418
1951,1,7,-2.881,-2.881,-4.811
1951,1,8,-3.408,-3.408,-2.77
1951,1,9,-5.346,-5.346,-0.948
1951,1,10,-2.499,-2.499,1.943
1951,1,11,-2.815,-2.815,-4.723
1951,1,12,-8.308,-8.308,-2.362
1951,1,13,-6.619,-6.619,-1.374
1951,1,14,-6.228,-6.228,0.647
1951,1,15,-3.225,-3.225,3.02
1951,1,16,-1.918,-1.918,5.664
1951,1,17,-0.722,-0.722,4.095
1951,1,18,-3.108,-3.108,3.861
1951,1,19,-4.181,-4.181,2.523
1951,1,20,-0.132,-0.132,0.484
1951,1,21,1.181,1.181,-0.637
1951,1,22,3.545,3.545,1.646
1951,1,23,2.938,2.938,2.76
1951,1,24,-0.693,-0.693,4.051
1951,1,25,0.647,0.647,0.831
1951,1,26,0.416,0.416,-0.352
1951,1,27,2.247,2.247,-0.7
1951,1,28,1.612,1.612,-0.07
1951,1,29,2.568,2.568,2.002
1951,1,30,1.744,1.744,1.277
1951,1,31,2.952,2.952,0.221
1951,2,1,2.377,2.377,1.833
1951,2,2,4.645,4.645,4.292
1951,2,3,1.568,1.568,1.017
1951,2,4,1.284,1.284,-0.274
1951,2,5,-2.05,-2.05,0.025
1951,2,6,0.296,0.296,-0.099
1951,2,7,1.931,1.931,2.945
1951,2,8,4.523,4.523,-0.303
1951,2,9,4.703,4.703,0.01
1951,2,10,4.892,4.892,-3.157
1951,2,11,4.431,4.431,0.762
1951,2,12,2.535,2.535,-0.584
1951,2,13,0.623,0.623,-2.671
1951,2,14,3.719,3.719,-2.187
1951,2,15,6.146,6.146,-0.087
1951,2,16,4.455,4.455,0.981
1951,2,17,3.521,3.521,2.434
1951,2,18,4.85,4.85,1.305
1951,2,19,0.684,0.684,-5.015
1951,2,20,-0.674,-0.674,0.54
1951,2,21,0.787,0.787,-0.638
1951,2,22,4.45,4.45,0.894
1951,2,23,3.19,3.19,2.406
1951,2,24,1.002,1.002,1.56
1951,2,25,-2.416,-2.416,3.688
1951,2,26,-0.061,-0.061,3.914
1951,2,27,2.67,2.67,1.692
1951,2,28,2.927,2.927,-0.3
1951,3,1,2.636,2.636,-4.041
1951,3,2,-2.988,-2.988,-3.779
1951,3,3,-1.517,-1.517,-4.226
1951,3,4,0.415,0.415,-0.744
1951,3,5,-1.961,-1.961,-4.709
1951,3,6,-3.621,-3.621,-3.708
1951,3,7,-1.275,-1.275,-3.637
1951,3,8,-1.987,-1.987,-2.652
1951,3,9,-1.823,-1.823,-2.019
1951,3,10,-0.823,-0.823,-0.564
1951,3,11,-2.118,-2.118,2.895
1951,3,12,1.969,1.969,4.514
1951,3,13,5.013,5.013,4.107
1951,3,14,6.093,6.093,2.405
1951,3,15,6.072,6.072,1.595
1951,3,16,5.729,5.729,6.258
1951,3,17,0.121,0.121,2.096
1951,3,18,6.171,6.171,7.036
1951,3,19,5.524,5.524,7.675
1951,3,20,3.636,3.636,5.032
1951,3,21,3.734,3.734,0.564
1951,3,22,1.527,1.527,-1.479
1951,3,23,2.208,2.208,-3.705
1951,3,24,1.457,1.457,0.385
1951,3,25,3.311,3.311,-3.502
1951,3,26,0.937,0.937,-1.53
1951,3,27,-0.904,-0.904,1.094
1951,3,28,-1.867,-1.867,0.702
1951,3,29,-0.803,-0.803,2.893
1951,3,30,1.087,1.087,3.301
1951,3,31,-0.453,-0.453,1.679
1951,4,1,0.51,0.51,6.04
1951,4,2,1.868,1.868,8.255
1951,4,3,2.875,2.875,6.495
1951,4,4,1.542,1.542,4.952
1951,4,5,1.74,1.74,4.562
1951,4,6,-0.146,-0.146,3.086
1951,4,7,-0.315,-0.315,0.585
1951,4,8,4.951,4.951,1.602
1951,4,9,1.108,1.108,-0.864
1951,4,10,-7.137,-7.137,4.964
1951,4,11,-2.999,-2.999,7.508
1951,4,12,0.403,0.403,3.148
1951,4,13,-0.271,-0.271,5.756
1951,4,14,5.015,5.015,6.154
1951,4,15,4.721,4.721,6.881
1951,4,16,1.647,1.647,7.39
1951,4,17,-2.713,-2.713,2.798
1951,4,18,-0.677,-0.677,1.53
1951,4,19,-3.565,-3.565,0.472
1951,4,20,-3.12,-3.12,0.996
1951,4,21,-1.913,-1.913,2.275
1951,4,22,2.125,2.125,2.663
1951,4,23,6.307,6.307,3.209
1951,4,24,6.194,6.194,3.718
1951,4,25,6.345,6.345,4.057
1951,4,26,6.931,6.931,5.62
1951,4,27,7.721,7.721,2.919
1951,4,28,5.957,5.957,5.173
1951,4,29,6.502,6.502,3.404
1951,4,30,2.664,2.664,9.001
1951,5,1,0.139,0.139,6.305
1951,5,2,-0.012,-0.012,5.584
1951,5,3,3.67,3.67,4.903
1951,5,4,6.682,6.682,7.256
1951,5,5,5.151,5.151,3.961
1951,5,6,0.382,0.382,-1.53
1951,5,7,5.17,5.17,-2.378
1951,5,8,5.182,5.182,-4.31
1951,5,9,6.85,6.85,0.106
1951,5,10,0.322,0.322,-3.944
1951,5,11,-2.517,-2.517,1.817
1951,5,12,1.806,1.806,1.675
1951,5,13,1.956,1.956,-0.8
1951,5,14,8.286,8.286,6.449
1951,5,15,2.909,2.909,6.757
1951,5,16,1.165,1.165,6.182
1951,5,17,2.179,2.179,9.011
1951,5,18,4.639,4.639,7.277
1951,5,19,5.25,5.25,4.374
1951,5,20,3.713,3.713,3.01
1951,5,21,4.882,4.882,3.677
1951,5,22,9.472,9.472,2.345
1951,5,23,7.301,7.301,3.412
1951,5,24,1.041,1.041,4.76
1951,5,25,1.182,1.182,7.181
1951,5,26,1.492,1.492,7.614
1951,5,27,2.965,2.965,7.441
1951,5,28,6.609,6.609,9.154
1951,5,29,5.597,5.597,11.154
1951,5,30,5.169,5.169,10.381
1951,5,31,5.312,5.312,7.409
1951,6,1,3.373,3.373,7.805
1951,6,2,4.28,4.28,7.136
1951,6,3,4.08,4.08,2.011
1951,6,4,2.02,2.02,0.197
1951,6,5,2.738,2.738,3.68
1951,6,6,5.679,5.679,1.277
1951,6,7,10.33,10.33,3.931
1951,6,8,12.453,12.453,1.685
1951,6,9,10.789,10.789,2.732
1951,6,10,4.551,4.551,3.341
1951,6,11,6.625,6.625,7.382
1951,6,12,9.134,9.134,8.348
1951,6,13,10.185,10.185,4.89
1951,6,14,11.245,11.245,6.767
1951,6,15,13.349,13.349,10.826
1951,6,16,15.388,15.388,10.992
1951,6,17,15.562,15.562,10.391
1951,6,18,13.879,13.879,6.944
1951,6,19,12.525,12.525,10.749
1951,6,20,16.756,16.756,12.718
1951,6,21,15.066,15.066,5.926
1951,6,22,14.494,14.494,5.219
1951,6,23,13.079,13.079,6.624
1951,6,24,10.884,10.884,5.042
1951,6,25,12.035,12.035,6.651
1951,6,26,10.501,10.501,12.806
1951,6,27,9.54,9.54,9.928
1951,6,28,10.868,10.868,10.879
1951,6,29,5.181,5.181,16.441
1951,6,30,8.96,8.96,12.867
1951,7,1,8.139,8.139,14.8
1951,7,2,6.553,6.553,18.185
1951,7,3,11.734,11.734,15.927
1951,7,4,10.45,10.45,14.982
1951,7,5,8.39,8.39,13.589
1951,7,6,7.29,7.29,9.671
1951,7,7,10.884,10.884,10.238
1951,7,8,12.338,12.338,10.229
1951,7,9,12.069,12.069,9.983
1951,7,10,8.736,8.736,9.862
1951,7,11,7.131,7.131,9.512
1951,7,12,8.845,8.845,10.299
1951,7,13,9.504,9.504,10.898
1951,7,14,13.062,13.062,9.476
1951,7,15,15.412,15.412,12.528
1951,7,16,12.984,12.984,10.299
1951,7,17,15.532,15.532,8.918
1951,7,18,12.362,12.362,9.566
1951,7,19,14.805,14.805,9.081
1951,7,20,13.629,13.629,7.151
1951,7,21,7.465,7.465,9.711
1951,7,22,6.422,6.422,8.177
1951,7,23,7.318,7.318,10.145
1951,7,24,10.398,10.398,9.262
1951,7,25,8.095,8.095,11.978
1951,7,26,11.77,11.77,12.97
1951,7,27,8.594,8.594,9.52
1951,7,28,11.132,11.132,11.811
1951,7,29,10.916,10.916,16.187
1951,7,30,14.472,14.472,14.987
1951,7,31,12.809,12.809,14.594
1951,8,1,11.68,11.68,13.626
1951,8,2,12.609,12.609,11.067
1951,8,3,7.044,7.044,10.637
1951,8,4,8.241,8.241,9.719
1951,8,5,12.616,12.616,13.971
1951,8,6,7.707,7.707,13.864
1951,8,7,12.084,12.084,17.062
1951,8,8,13.411,13.411,14.027
1951,8,9,14.6,14.6,14.148
1951,8,10,16.044,16.044,14.361
1951,8,11,17.083,17.083,10.97
1951,8,12,16.74,16.74,12.182
1951,8,13,14.555,14.555,12.789
1951,8,14,11.712,11.712,5.206
1951,8,15,10.639,10.639,7.49
1951,8,16,8.47,8.47,4.616
1951,8,17,8.769,8.769,7.264
1951,8,18,6.638,6.638,4.927
1951,8,19,11.564,11.564,3.861
1951,8,20,13.426,13.426,3.821
1951,8,21,15.105,15.105,8.181
1951,8,22,10.882,10.882,5.225
1951,8,23,4.51,4.51,4.235
1951,8,24,10.694,10.694,6.255
1951,8,25,7.308,7.308,8.538
1951,8,26,11.671,11.671,11.981
1951,8,27,12.366,12.366,14.968
1951,8,28,10.672,10.672,13.986
1951,8,29,13.49,13.49,15.773
1951,8,30,10.822,10.822,14.922
1951,8,31,8.587,8.587,14.071
1951,9,1,14.854,14.854,9.109
1951,9,2,10.396,10.396,13.065
1951,9,3,4.433,4.433,14.466
1951,9,4,7.527,7.527,15.027
1951,9,5,9.996,9.996,5.846
1951,9,6,6.687,6.687,6.469
1951,9,7,10.791,10.791,4.721
1951,9,8,9.689,9.689,5.346
1951,9,9,12.444,12.444,4.547
1951,9,10,2.866,2.866,7.058
1951,9,11,4.498,4.498,4.637
1951,9,12,5.062,5.062,7.086
1951,9,13,7.494,7.494,6.12
1951,9,14,6.165,6.165,5.593
1951,9,15,5.955,5.955,8.602
1951,9,16,0.216,0.216,5.549
1951,9,17,0.097,0.097,9.093
1951,9,18,-3.215,-3.215,11.404
1951,9,19,3.122,3.122,5.388
1951,9,20,8.911,8.911,4.336
1951,9,21,13.015,13.015,2.503
1951,9,22,10.811,10.811,5.411
1951,9,23,6.492,6.492,3.867
1951,9,24,11.628,11.628,9.483
1951,9,25,10.605,10.605,6.631
1951,9,26,11.24,11.24,7.321
1951,9,27,12.135,12.135,6.263
1951,9,28,9.106,9.106,3.439
1951,9,29,3.777,3.777,8.411
1951,9,30,6.442,6.442,2.993
1951,10,1,9.162,9.162,4.489
1951,10,2,3.177,3.177,7.085
1951,10,3,-0.116,-0.116,6.863
1951,10,4,2.53,2.53,7.21
1951,10,5,-1.407,-1.407,7.02
1951,10,6,-4.073,-4.073,1.261
1951,10,7,-1.84,-1.84,2.848
1951,10,8,-0.109,-0.109,5.123
1951,10,9,5.248,5.248,3.654
1951,10,10,1.201,1.201,3.554
1951,10,11,3.376,3.376,0.681
1951,10,12,1.429,1.429,-0.086
1951,10,13,2.103,2.103,0.574
1951,10,14,-5.637,-5.637,1.331
1951,10,15,-2.745,-2.745,2.029
1951,10,16,-2.353,-2.353,-1.763
1951,10,17,-4.488,-4.488,2.317
1951,10,18,-0.883,-0.883,6.806
1951,10,19,1.74,1.74,2.723
1951,10,20,-2.974,-2.974,6.219
1951,10,21,-6.545,-6.545,1.815
1951,10,22,-2.778,-2.778,7.883
1951,10,23,-0.775,-0.775,3.647
1951,10,24,-7.151,-7.151,2.177
1951,10,25,-7.116,-7.116,2.217
1951,10,26,-9.814,-9.814,-1.529
1951,10,27,-5.476,-5.476,0.981
1951,10,28,-1.798,-1.798,0.544
1951,10,29,-2.028,-2.028,4.053
1951,10,30,-2.605,-2.605,3.755
1951,10,31,1.333,1.333,-0.338
1951,11,1,0.701,0.701,2.225
1951,11,2,-2.278,-2.278,5.361
1951,11,3,3.701,3.701,7.282
1951,11,4,9.054,9.054,0.656
1951,11,5,10.648,10.648,1.591
1951,11,6,10.279,10.279,2.92
1951,11,7,11.112,11.112,4.863
1951,11,8,3.641,3.641,1.928
1951,11,9,6.929,6.929,8.211
1951,11,10,4.457,4.457,4.238
1951,11,11,4.221,4.221,6.077
1951,11,12,0.227,0.227,2.315
1951,11,13,0.832,0.832,0.96
1951,11,14,-0.253,-0.253,-2.649
1951,11,15,1.876,1.876,-2.103
1951,11,16,-1.274,-1.274,-2.218
1951,11,17,-0.433,-0.433,1.281
1951,11,18,-2.64,-2.64,3.185
1951,11,19,0.845,0.845,3.758
1951,11,20,3.878,3.878,3.2
1951,11,21,4.32,4.32,-1.448
1951,11,22,2.35,2.35,-3.381
1951,11,23,4.339,4.339,-2.994
1951,11,24,1.205,1.205,-4.866
1951,11,25,-4.199,-4.199,-4.217
1951,11,26,-9.808,-9.808,-0.346
1951,11,27,-3.656,-3.656,-0.735
1951,11,28,-8.567,-8.567,-1.723
1951,11,29,-8.213,-8.213,-1.129
1951,11,30,-4.587,-4.587,-0.115
1951,12,1,0.991,0.991,0.645
1951,12,2,4.744,4.744,1.151
1951,12,3,0.203,0.203,-3.274
1951,12,4,-1.333,-1.333,-2.906
1951,12,5,-5.315,-5.315,-7.202
1951,12,6,-1.924,-1.924,-1.962
1951,12,7,-1.273,-1.273,-5.073
1951,12,8,0.616,0.616,-5.106
1951,12,9,3.95,3.95,-3.928
1951,12,10,1.501,1.501,-1.686
1951,12,11,-4.032,-4.032,1.449
1951,12,12,-5.285,-5.285,-1.245
1951,12,13,-4.089,-4.089,-1.747
1951,12,14,-2.082,-2.082,-2.368
1951,12,15,-4.061,-4.061,-0.663
