1950,1,1,12.065,12.065,13.784
1950,1,2,13.392,13.392,9.321
1950,1,3,13.465,13.465,8.367
1950,1,4,12.175,12.175,4.334
1950,1,5,16.879,16.879,0.721
1950,1,6,13.19,13.19,0.584
1950,1,7,8.03,8.03,4.093
1950,1,8,8.009,8.009,7.31
1950,1,9,8.607,8.607,7.707
1950,1,10,5.46,5.46,8.248
1950,1,11,5.556,5.556,8.403
1950,1,12,6.224,6.224,8.573
1950,1,13,9.695,9.695,9.578
1950,1,14,9.44,9.44,7.944
1950,1,15,10.867,10.867,13.541
1950,1,16,10.759,10.759,12.911
1950,1,17,12.358,12.358,9.992
1950,1,18,13.83,13.83,12.442
1950,1,19,19.633,19.633,12.917
1950,1,20,14.048,14.048,8.944
1950,1,21,11.413,11.413,10.174
1950,1,22,13.359,13.359,13.651
1950,1,23,9.164,9.164,14.767
1950,1,24,12.287,12.287,12.745
1950,1,25,14.019,14.019,7.068
1950,1,26,17.313,17.313,9.87
1950,1,27,14.03,14.03,15.132
1950,1,28,13.65,13.65,13.327
1950,1,29,11.629,11.629,8.936
1950,1,30,11.909,11.909,10.397
1950,1,31,11.734,11.734,9.953
1950,2,1,10.59,10.59,6.163
1950,2,2,9.905,9.905,6.868
1950,2,3,9.092,9.092,5.528
1950,2,4,9.433,9.433,6.264
1950,2,5,13.181,13.181,5.257
1950,2,6,13.237,13.237,5.13
1950,2,7,14.001,14.001,4.261
1950,2,8,10.823,10.823,6.925
1950,2,9,8.496,8.496,13.403
1950,2,10,10.799,10.799,12.67
1950,2,11,13.168,13.168,13.315
1950,2,12,16.845,16.845,9.539
1950,2,13,16.764,16.764,7.691
1950,2,14,11.271,11.271,8.705
1950,2,15,11.358,11.358,11.3
1950,2,16,12.919,12.919,14.561
1950,2,17,10.697,10.697,14.206
1950,2,18,16.392,16.392,12.728
1950,2,19,15.008,15.008,11.723
1950,2,20,15.892,15.892,14.26
1950,2,21,17.87,17.87,16.464
1950,2,22,13.793,13.793,16.723
1950,2,23,11.283,11.283,18.924
1950,2,24,13.461,13.461,14.492
1950,2,25,19.711,19.711,10.376
1950,2,26,22.471,22.471,9.864
1950,2,27,21.777,21.777,12.362
1950,2,28,23.837,23.837,15.189
1950,3,1,20.737,20.737,17.465
1950,3,2,21.045,21.045,16.516
1950,3,3,20.036,20.036,11.489
1950,3,4,20.184,20.184,14.422
1950,3,5,20.055,20.055,16.97
1950,3,6,21.709,21.709,20.24
1950,3,7,18.666,18.666,18.872
1950,3,8,17.27,17.27,14.939
1950,3,9,14.859,14.859,12.81
1950,3,10,14.082,14.082,13.916
1950,3,11,13.747,13.747,16.506
1950,3,12,10.914,10.914,15.904
1950,3,13,15.589,15.589,19.684
1950,3,14,13.108,13.108,21.617
1950,3,15,8.111,8.111,20.514
1950,3,16,7.72,7.72,18.207
1950,3,17,8.065,8.065,16.541
1950,3,18,14.83,14.83,16.635
1950,3,19,14.6,14.6,16.667
1950,3,20,12.336,12.336,18.663
1950,3,21,18.009,18.009,18.062
1950,3,22,21.342,21.342,12.858
1950,3,23,20.948,20.948,14.021
1950,3,24,19.247,19.247,14.955
1950,3,25,14.788,14.788,12.637
1950,3,26,13.876,13.876,7.022
1950,3,27,16.758,16.758,8.933
1950,3,28,15.935,15.935,8.98
1950,3,29,14.869,14.869,9.745
1950,3,30,18.986,18.986,13.051
1950,3,31,18.257,18.257,14.722
1950,4,1,10.778,10.778,18.764
1950,4,2,14.299,14.299,20.579
1950,4,3,21.987,21.987,20.608
1950,4,4,22.398,22.398,19.723
1950,4,5,20.585,20.585,20.505
1950,4,6,21.517,21.517,16.701
1950,4,7,23.931,23.931,11.268
1950,4,8,24.227,24.227,13.885
1950,4,9,25.906,25.906,16.536
1950,4,10,27.555,27.555,12.856
1950,4,11,25.921,25.921,14.33
1950,4,12,25.598,25.598,18.91
1950,4,13,24.375,24.375,20.951
1950,4,14,21.602,21.602,17.104
