1950,1,1,10.19,10.19
1950,1,2,14.234,14.234
1950,1,3,15.166,15.166
1950,1,4,16.12,16.12
1950,1,5,12.406,12.406
1950,1,6,10.751,10.751
1950,1,7,14.476,14.476
1950,1,8,16.759,16.759
1950,1,9,16.069,16.069
1950,1,10,12.258,12.258
1950,1,11,4.232,4.232
1950,1,12,1.514,1.514
1950,1,13,3.479,3.479
1950,1,14,6.654,6.654
1950,1,15,10.324,10.324
1950,1,16,11.809,11.809
1950,1,17,11.249,11.249
1950,1,18,12.645,12.645
1950,1,19,12.657,12.657
1950,1,20,12.541,12.541
1950,1,21,11.796,11.796
1950,1,22,10.134,10.134
1950,1,23,11.296,11.296
1950,1,24,12.645,12.645
1950,1,25,14.133,14.133
1950,1,26,13.575,13.575
1950,1,27,13.642,13.642
1950,1,28,14.981,14.981
1950,1,29,15.638,15.638
1950,1,30,20.771,20.771
1950,1,31,20.326,20.326
1950,2,1,19.394,19.394
1950,2,2,18.241,18.241
1950,2,3,17.538,17.538
1950,2,4,18.78,18.78
1950,2,5,18.402,18.402
1950,2,6,16.981,16.981
1950,2,7,17.773,17.773
1950,2,8,14.545,14.545
1950,2,9,14.368,14.368
1950,2,10,20.451,20.451
1950,2,11,20.54,20.54
1950,2,12,17.622,17.622
1950,2,13,16.603,16.603
1950,2,14,13.692,13.692
1950,2,15,10.705,10.705
1950,2,16,9.912,9.912
1950,2,17,11.017,11.017
1950,2,18,13.507,13.507
1950,2,19,11.208,11.208
1950,2,20,7.229,7.229
1950,2,21,8.397,8.397
1950,2,22,8.608,8.608
1950,2,23,11.161,11.161
1950,2,24,12.81,12.81
1950,2,25,14.478,14.478
1950,2,26,15.726,15.726
1950,2,27,19.199,19.199
1950,2,28,20.968,20.968
1950,3,1,18.531,18.531
1950,3,2,19.636,19.636
1950,3,3,20.665,20.665
1950,3,4,19.519,19.519
1950,3,5,18.125,18.125
1950,3,6,17.993,17.993
1950,3,7,18.139,18.139
1950,3,8,17.117,17.117
1950,3,9,18.618,18.618
1950,3,10,20.053,20.053
1950,3,11,18.52,18.52
1950,3,12,17.079,17.079
1950,3,13,14.937,14.937
1950,3,14,9.977,9.977
1950,3,15,9.683,9.683
1950,3,16,10.103,10.103
1950,3,17,12.556,12.556
1950,3,18,12.865,12.865
1950,3,19,10.738,10.738
1950,3,20,11.717,11.717
1950,3,21,12.147,12.147
1950,3,22,16.239,16.239
1950,3,23,15.645,15.645
1950,3,24,19.657,19.657
1950,3,25,20.157,20.157
1950,3,26,18.524,18.524
1950,3,27,16.433,16.433
1950,3,28,13.87,13.87
1950,3,29,15.898,15.898
1950,3,30,16.757,16.757
1950,3,31,15.911,15.911
1950,4,1,12.714,12.714
1950,4,2,15.552,15.552
1950,4,3,15.34,15.34
1950,4,4,21.741,21.741
1950,4,5,21.76,21.76
1950,4,6,20.452,20.452
1950,4,7,18.187,18.187
1950,4,8,14.419,14.419
1950,4,9,11.524,11.524
1950,4,10,10.809,10.809
1950,4,11,12.952,12.952
1950,4,12,13.991,13.991
1950,4,13,16.463,16.463
1950,4,14,16.707,16.707
1950,4,15,15.228,15.228
1950,4,16,14.287,14.287
1950,4,17,16.237,16.237
1950,4,18,16.034,16.034
1950,4,19,13.608,13.608
1950,4,20,12.51,12.51
1950,4,21,15.943,15.943
1950,4,22,18.578,18.578
1950,4,23,19.629,19.629
1950,4,24,21.247,21.247
1950,4,25,20.837,20.837
1950,4,26,24.239,24.239
1950,4,27,23.405,23.405
1950,4,28,22.292,22.292
1950,4,29,18.84,18.84
1950,4,30,16.667,16.667
1950,5,1,17.777,17.777
1950,5,2,21.063,21.063
1950,5,3,23.807,23.807
1950,5,4,20.107,20.107
1950,5,5,20.242,20.242
1950,5,6,19.922,19.922
1950,5,7,20.026,20.026
1950,5,8,16.274,16.274
1950,5,9,21.188,21.188
1950,5,10,24.893,24.893
1950,5,11,25.519,25.519
1950,5,12,26.056,26.056
1950,5,13,27.143,27.143
1950,5,14,28.302,28.302
1950,5,15,24.472,24.472
1950,5,16,21.124,21.124
1950,5,17,17.716,17.716
1950,5,18,17.707,17.707
1950,5,19,21.462,21.462
1950,5,20,20.309,20.309
1950,5,21,25.046,25.046
1950,5,22,25.362,25.362
1950,5,23,20.974,20.974
1950,5,24,19.127,19.127
1950,5,25,19.586,19.586
1950,5,26,20.603,20.603
1950,5,27,18.222,18.222
1950,5,28,20.214,20.214
1950,5,29,20.681,20.681
1950,5,30,23.079,23.079
1950,5,31,21.38,21.38
1950,6,1,16.05,16.05
1950,6,2,18.695,18.695
1950,6,3,20.257,20.257
1950,6,4,22.024,22.024
1950,6,5,24.148,24.148
1950,6,6,20.069,20.069
1950,6,7,22.274,22.274
1950,6,8,22.535,22.535
1950,6,9,18.983,18.983
1950,6,10,18.401,18.401
1950,6,11,21.202,21.202
1950,6,12,19.34,19.34
1950,6,13,20.875,20.875
1950,6,14,21.802,21.802
1950,6,15,22.645,22.645
1950,6,16,23.109,23.109
1950,6,17,22.328,22.328
1950,6,18,23.656,23.656
1950,6,19,24.606,24.606
1950,6,20,24.322,24.322
1950,6,21,24.198,24.198
1950,6,22,23.744,23.744
1950,6,23,25.041,25.041
1950,6,24,24.433,24.433
1950,6,25,22.229,22.229
1950,6,26,24.69,24.69
1950,6,27,28.902,28.902
1950,6,28,28.769,28.769
1950,6,29,27.397,27.397
1950,6,30,25.477,25.477
1950,7,1,21.002,21.002
1950,7,2,22.976,22.976
1950,7,3,23.47,23.47
1950,7,4,23.103,23.103
1950,7,5,19.701,19.701
1950,7,6,21.5,21.5
1950,7,7,21.948,21.948
1950,7,8,23.366,23.366
1950,7,9,25.462,25.462
1950,7,10,23.587,23.587
1950,7,11,23.257,23.257
1950,7,12,25.644,25.644
1950,7,13,26.22,26.22
1950,7,14,26.354,26.354
1950,7,15,26.779,26.779
1950,7,16,28.216,28.216
1950,7,17,23.156,23.156
1950,7,18,24.008,24.008
1950,7,19,20.598,20.598
1950,7,20,22.882,22.882
1950,7,21,23.221,23.221
1950,7,22,23.913,23.913
1950,7,23,26.662,26.662
1950,7,24,26.48,26.48
1950,7,25,26.509,26.509
1950,7,26,28.246,28.246
1950,7,27,26.964,26.964
1950,7,28,25.184,25.184
1950,7,29,22.864,22.864
1950,7,30,23.801,23.801
1950,7,31,22.397,22.397
1950,8,1,24.65,24.65
1950,8,2,24.985,24.985
1950,8,3,25.76,25.76
1950,8,4,26.417,26.417
1950,8,5,28.203,28.203
1950,8,6,28.919,28.919
1950,8,7,28.222,28.222
1950,8,8,27.329,27.329
1950,8,9,28.125,28.125
1950,8,10,26.289,26.289
1950,8,11,26.345,26.345
1950,8,12,25.199,25.199
1950,8,13,25.463,25.463
1950,8,14,26.968,26.968
1950,8,15,29.19,29.19
1950,8,16,28.01,28.01
1950,8,17,28.174,28.174
1950,8,18,24.618,24.618
1950,8,19,30.283,30.283
1950,8,20,28.92,28.92
1950,8,21,29.296,29.296
1950,8,22,27.987,27.987
1950,8,23,24.577,24.577
1950,8,24,28.58,28.58
1950,8,25,28.484,28.484
1950,8,26,27.792,27.792
1950,8,27,26.288,26.288
1950,8,28,29.352,29.352
1950,8,29,29.354,29.354
1950,8,30,29.861,29.861
1950,8,31,29.865,29.865
1950,9,1,27.016,27.016
1950,9,2,27.964,27.964
1950,9,3,27.072,27.072
1950,9,4,29.696,29.696
1950,9,5,28.989,28.989
1950,9,6,27.953,27.953
1950,9,7,34.809,34.809
1950,9,8,34.843,34.843
1950,9,9,35.374,35.374
1950,9,10,30.333,30.333
1950,9,11,26.04,26.04
1950,9,12,21.589,21.589
1950,9,13,20.609,20.609
1950,9,14,18.415,18.415
1950,9,15,17.293,17.293
1950,9,16,24.186,24.186
1950,9,17,25.443,25.443
1950,9,18,28.355,28.355
1950,9,19,27.592,27.592
1950,9,20,27.524,27.524
1950,9,21,21.632,21.632
1950,9,22,21.755,21.755
1950,9,23,22.044,22.044
1950,9,24,23.543,23.543
1950,9,25,22.211,22.211
1950,9,26,22.175,22.175
1950,9,27,22.369,22.369
1950,9,28,21.804,21.804
1950,9,29,18.925,18.925
1950,9,30,18.353,18.353
1950,10,1,16.012,16.012
1950,10,2,19.12,19.12
1950,10,3,20.1,20.1
1950,10,4,21.611,21.611
1950,10,5,17.981,17.981
