"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,-4.29285,-4.1581,-3.8162,-5.37155,-3.49965,-4.67485,-3.57555,-4.18655,-3.67455,-3.462,-4.0578,-3.378,-3.98895,-4.3878,-3.6024,-4.1883,-4.64375,-4.4389,-4.5586,-3.2885,-5.39715,-4.80475,-3.2484,-3.7072,-3.22295,-4.03295,-4.2329,-3.36245,-3.6955,-5.0781,-3.9921,-3.46,-3.63355,-3.40655,-4.65025,-4.49525,-4.4752,-3.94045,-3.09695,-3.823,-3.7265,-4.0379,-3.55975,-5.2906,-4.39505,-4.008,-2.5986,-2.60195,-2.64335,-4.02585,-4.54775,-3.6377,-5.1798,-5.2522,-3.74625,-2.0261,-3.0962,-3.3541,-3.6861,-3.5733,-3.784,-2.89065,-3.42195,-3.71895,-1.7314,-2.08515,-2.6856,-3.36825,-2.6353,-3.00775,-3.2247,-2.40725,-2.3327,-2.1742,-1.8081,-2.2699,-1.02715,-2.48065,-1.69595,-1.8707,-1.5747,-0.6229,-2.6818,-1.5601,-1.17695,-1.33875,-2.17935,-2.26575,-1.26125,-1.76835,-1.62295,-1.7348,-1.17795,-1.53355,-2.01625,-2.31435,-0.10095,-1.60205,-1.14255,-1.16985,-1.58795,-1.37935,-2.1763,-0.6258,-0.6696,-1.6838,-1.5282,-1.27295,-0.4825,-0.6433,-0.5642,0.3334,0.77105,-0.4577,0.3338,-0.0275500000000001,0.193,0.72605,0.44405,-0.0908000000000002,-0.1456,0.856,0.35255,-0.73635,-0.23145,1.3725,0.94445,0.0464000000000001,1.011,0.3769,0.2152,1.16515,1.5136,1.60925,2.04255,0.17005,0.64595,1.1862,0.8375,0.3357,-0.18935,0.4591,0.8604,1.0815,1.78745,1.30385,2.04265,1.7535,1.60685,1.8946
"SHASTA1",41.128752,-121.455784,-2.44045,-2.68295,-2.47865,-3.62945,-1.65325,-3.752,-2.2457,-2.65415,-2.624,-1.6812,-2.08795,-1.7047,-2.7197,-2.63585,-1.7591,-3.25345,-3.08335,-2.77595,-3.14985,-1.9726,-3.93465,-3.23525,-1.732,-2.04245,-1.6068,-2.4323,-2.495,-1.6325,-2.06965,-3.27575,-1.96805,-1.41745,-2.2072,-1.79345,-2.86395,-3.33425,-2.459,-1.9819,-1.0559,-2.194,-2.05285,-2.38515,-1.7457,-3.97425,-2.82335,-2.24025,-1.15225,-0.90595,-0.8737,-2.46405,-2.29115,-2.29915,-3.5497,-3.52985,-2.20115,-0.96985,-1.37205,-1.388,-2.474,-1.7796,-2.40785,-1.2387,-1.19135,-2.13865,0.21375,-0.21175,-1.1426,-1.44975,-0.75745,-1.671,-1.5093,-0.4966,-0.5373,-0.4674,-0.00805000000000011,-0.44655,0.409,-1.04095,0.0845999999999999,0.0261000000000001,0.06135,1.04675,-2.0134,-0.18485,0.77745,0.0544499999999998,-0.6072,-0.86015,0.436,-0.29555,0.62305,0.0725000000000001,0.76375,0.2874,-0.24385,-0.723,1.6609,0.251,0.5335,0.46165,0.00460000000000025,0.18675,-0.461,0.92285,1.0718,0.27825,0.04635,0.62375,0.6723,1.17885,1.3196,2.19085,2.4688,1.12515,2.32525,2.0993,2.18695,2.53985,2.3981,1.647,1.72385,2.54685,2.2426,1.24655,1.92115,3.1378,2.94675,1.63555,2.6829,2.30975,2.4513,2.77395,3.6303,3.45815,3.44975,1.64165,2.49835,2.69155,2.51925,2.04965,1.4198,2.0276,2.3487,2.5868,3.3567,3.57475,3.889,3.38445,2.87805,3.56865
"SHASTA2",41.117642,-122.388533,-1.7077,-1.7381,-1.6095,-3.0735,-1.68195,-2.33195,-1.2603,-2.0918,-1.691,-1.54245,-2.5676,-2.18515,-1.98995,-2.13325,-1.7129,-2.0329,-1.64645,-2.31145,-2.3936,-1.50535,-2.19795,-2.1015,-1.1142,-2.1551,-2.25625,-1.60085,-2.5212,-1.6183,-1.562,-3.1671,-1.9857,-2.0418,-2.2408,-1.6114,-2.7607,-2.4154,-3.1287,-1.64015,-1.31595,-1.96145,-1.96915,-1.6953,-1.523,-3.18935,-1.9747,-2.09105,-1.29925,-0.8121,-1.0502,-1.17285,-2.43575,-1.98985,-2.67725,-2.8499,-1.59115,-0.55635,-1.17685,-1.94475,-1.8528,-1.33375,-1.64085,-1.28485,-0.8157,-1.8997,0.1662,-0.12785,-0.6589,-1.15875,-1.1059,-1.32615,-0.74475,-1.47035,-0.5003,-0.7504,-0.24035,-0.4022,0.0769499999999999,-0.9755,0.21355,-0.61405,0.4052,0.3981,-0.6911,0.06885,0.5757,-0.0290500000000001,-0.03675,-0.41165,0.4637,0.2307,0.24625,0.16065,-0.2251,0.2676,0.2685,-0.3708,1.76725,-0.0478000000000001,1.05255,0.46095,0.3359,0.0268999999999999,-0.9018,0.5382,1.41735,0.31785,-0.1639,0.08985,1.0709,0.53425,1.28295,1.81775,2.3515,1.3119,2.2545,1.4698,2.39855,2.3496,1.7579,1.7593,1.69845,2.36865,2.0713,1.18895,1.452,3.284,2.90395,1.49485,2.72015,1.93875,2.1307,2.91945,2.95115,3.5528,2.93905,1.91395,2.4146,2.6049,2.6706,1.3223,0.6385,2.39175,2.4952,2.5999,2.4458,3.25795,3.4025,3.21915,3.1295,3.22405
"SHASTA3",40.363104,-122.948165,-3.5953,-4.03955,-3.2767,-5.0216,-3.3724,-3.86175,-3.11675,-4.12975,-3.4659,-2.9453,-4.03575,-2.8311,-3.8143,-3.94955,-3.0579,-3.8087,-4.3693,-4.0902,-4.0667,-2.99485,-5.2284,-4.24265,-2.98625,-3.72095,-2.7874,-3.8975,-4.0906,-3.13,-3.16855,-5.04525,-3.8675,-3.0838,-3.2992,-2.7899,-4.3713,-4.0378,-4.1505,-3.575,-2.9536,-3.4435,-3.2915,-3.72075,-3.26725,-5.0762,-4.03115,-3.5269,-2.32225,-2.07195,-2.4449,-3.3322,-3.76505,-2.97205,-4.42185,-4.88705,-3.2139,-1.62965,-3.0457,-2.78805,-3.31585,-3.35325,-3.4668,-2.38915,-3.01915,-3.1795,-1.33445,-1.5697,-2.3999,-2.7753,-2.19115,-2.44515,-2.87565,-2.2543,-1.9642,-1.849,-1.42465,-1.92945,-1.04595,-2.48745,-1.3993,-1.85905,-0.9617,-0.2878,-2.2005,-1.14885,-0.8839,-0.9175,-1.8607,-2.04475,-1.02325,-1.3109,-1.0242,-1.647,-0.99205,-1.09795,-1.95085,-1.90785,0.1433,-1.25995,-0.7859,-0.72655,-1.4498,-1.3664,-1.71515,-0.62905,-0.2794,-1.2992,-1.7753,-1.3753,-0.13,-0.3212,-0.22425,0.4602,0.94205,-0.0494499999999998,0.61095,0.0470000000000001,0.74885,0.94045,0.62965,-0.0586500000000002,-0.0576999999999999,0.87505,0.7027,-0.5741,0.10715,1.62505,1.35645,0.2565,1.19155,0.76125,0.58435,1.27855,1.84745,1.77945,2.3281,0.6463,0.68945,1.1731,1.2386,0.7365,0.13155,0.56085,1.01,1.1656,1.88075,1.49255,2.29225,1.9088,2.0518,2.18485
"SHASTA4",40.483447,-121.428889,-5.04965,-6.0665,-5.05745,-6.8599,-4.9463,-5.8241,-4.64405,-6.1709,-5.2573,-5.0554,-5.65945,-5.1,-5.94375,-5.78855,-5.05295,-5.70905,-4.9692,-5.99725,-6.24355,-4.7015,-6.12855,-5.7841,-4.6784,-4.61985,-5.12445,-5.52505,-5.4188,-4.60255,-5.38295,-5.81255,-4.8295,-5.3802,-5.4853,-4.8159,-6.13575,-6.3889,-5.7029,-5.8313,-4.0508,-4.99055,-4.695,-5.2834,-4.89275,-6.871,-5.2328,-5.8077,-4.98735,-3.66895,-4.44335,-5.53985,-5.54705,-5.3142,-6.83425,-6.83515,-5.0354,-3.5017,-5.08155,-5.07065,-4.80285,-5.2363,-5.22145,-4.74665,-4.4713,-5.64925,-3.0817,-3.43325,-3.43475,-4.45035,-4.51795,-4.38525,-3.9501,-4.2942,-4.0362,-3.26115,-4.39275,-3.29745,-2.77025,-4.32,-2.91655,-4.2553,-3.58375,-2.8991,-4.25345,-2.7527,-3.0809,-3.3774,-3.1742,-4.16185,-3.5631,-2.83125,-3.32825,-3.5604,-3.24965,-3.30465,-3.4815,-4.14455,-1.61465,-3.27845,-2.7626,-2.8888,-3.45835,-3.3292,-3.55365,-2.25185,-2.56335,-3.47295,-4.1656,-2.45395,-3.02965,-2.28635,-2.70495,-1.4108,-0.8729,-1.9716,-1.09205,-2.1065,-1.135,-1.4145,-1.6584,-1.7501,-2.0724,-1.08135,-1.4024,-2.1664,-2.32355,-0.2233,-0.69845,-2.08895,-1.0348,-1.7745,-2.00035,-1.22225,-0.7969,-0.35725,0.2484,-1.5306,-1.26165,-1.3698,-1.02295,-1.6062,-1.5659,-1.28055,-1.29135,-0.69595,-0.5994,0.23425,-0.0347999999999999,-0.4382,-0.5246,0.1234
"TEHEMA0",40.077891,-122.177402,6.5832,6.41465,6.983,4.919,6.33075,6.14425,5.8763,6.5145,6.19815,6.4179,6.3809,6.32705,5.95375,5.78215,6.31475,5.45785,5.86575,5.63635,5.7856,6.65665,5.5997,5.3368,6.22485,6.4845,6.8763,5.8148,5.03885,6.2069,6.53205,5.42375,6.31825,6.1839,6.07815,6.56415,5.9198,6.33605,6.29415,6.52795,6.8898,5.9069,6.16915,5.5805,6.2174,5.58945,5.98455,6.2579,7.49335,7.8322,6.73535,6.36335,6.00435,6.3728,6.0461,5.02015,6.6429,7.19345,6.7666,7.0208,6.6321,7.721,7.0093,7.0984,6.87655,7.2823,8.81,7.77075,7.262,6.8929,7.23795,6.97105,7.2879,7.94265,7.27205,8.29345,7.7437,7.87145,8.6961,7.21185,8.24725,7.77635,8.4855,9.1078,7.60725,8.63435,8.4583,8.39375,8.05815,8.59925,8.8565,8.55115,8.4685,7.6097,8.8972,8.597,7.8564,7.8337,9.53985,8.7055,8.34755,8.89075,7.61825,8.2647,9.03305,8.84525,9.33695,7.9772,8.6326,8.47775,9.2617,9.33975,9.75225,10.15055,9.53345,9.3929,9.7503,9.5647,9.78495,9.94175,10.44495,9.8473,9.262,9.809,9.8306,9.8167,9.2434,10.9583,10.3987,9.49665,10.6569,10.2343,9.88575,10.33745,10.1818,10.73235,11.0658,9.78865,10.74985,10.1778,10.3008,9.54905,9.51345,8.9359,10.44095,10.39655,10.5577,10.8725,11.2604,10.68795,10.9285,10.83685
"TEHEMA1",40.372282,-121.648837,-3.1132,-4.28395,-3.25225,-4.7516,-2.94195,-3.9,-3.31335,-3.95615,-2.90695,-3.3067,-3.65815,-3.0062,-3.76295,-4.1469,-3.3678,-3.5002,-3.14725,-3.9167,-4.6373,-2.3583,-4.73565,-3.53925,-2.82985,-3.39405,-3.546,-2.99895,-3.9971,-2.91815,-3.21825,-4.17335,-3.2349,-3.39015,-4.0605,-3.00705,-3.58285,-4.26085,-4.07935,-3.63135,-2.2797,-3.58195,-2.9669,-3.39925,-2.85075,-4.4885,-3.16375,-3.86385,-2.8505,-2.0777,-2.4329,-3.5849,-3.1854,-3.5767,-4.1718,-4.472,-2.88485,-1.6145,-2.80335,-3.5429,-3.0532,-3.39135,-3.33945,-2.41865,-2.4377,-3.58685,-1.5116,-1.53835,-1.84505,-3.0729,-2.63255,-2.24465,-2.2592,-2.2848,-2.01415,-1.8918,-2.10465,-1.7495,-0.88685,-2.2226,-1.21195,-2.3229,-1.371,-0.52265,-2.11675,-0.7959,-1.1958,-1.0917,-1.2108,-1.26185,-1.6085,-0.85225,-1.08315,-1.64495,-1.53495,-1.2119,-1.5471,-2.11095,0.3471,-1.0961,-0.9334,-0.8062,-1.5506,-1.1526,-1.51905,-0.2454,-0.35735,-1.41825,-2.1207,-0.3024,-0.7106,-0.3062,-0.19265,0.37685,1.15275,-0.1107,0.7583,0.0421,0.9211,0.3233,0.0857999999999999,0.38735,-0.6463,0.97055,0.78935,-0.5843,-0.2204,1.6244,0.9201,0.0649000000000001,1.0098,-0.1951,0.13375,1.4252,0.96735,1.28895,1.94375,0.2951,0.46745,0.89475,1.30275,0.5162,1.11875,0.23295,0.8488,0.6444,1.36035,1.586,2.15785,1.376,1.72595,1.8116
"TEHEMA2",40.146833,-122.807917,-0.12915,-0.5147,0.27715,-1.3046,-0.527,-0.5376,-0.46045,-0.4222,0.000800000000000023,-0.17865,-0.66435,0.12345,-0.4115,-0.9447,-0.324,-0.38185,-0.2269,-0.7384,-0.72125,0.0899,-0.87215,-0.60035,-0.0202500000000001,-0.00639999999999987,0.16055,-0.7281,-1.34975,-0.48985,-0.1115,-1.17295,-0.3113,-0.1826,-0.9128,-0.0807,-0.9359,0.0444500000000001,-0.31035,-0.10295,0.3194,-0.4545,-0.0449999999999999,-0.8635,-0.1008,-1.44065,-0.4092,-0.7007,0.71325,0.5515,0.1269,-0.00630000000000002,-0.3813,0.02415,-0.2603,-1.6777,-0.3465,0.7465,0.24795,0.40105,0.2285,0.70415,-0.51095,0.53455,0.42655,0.98525,2.16975,1.3546,0.77915,-0.0753,0.73675,0.58795,0.512,0.8528,1.136,1.46265,1.0164,1.5865,1.7625,0.501,1.4708,1.5322,2.16605,2.13265,1.15915,1.93875,2.27295,1.8825,1.3227,2.02145,2.2581,1.87575,2.42425,1.4443,2.24315,1.8666,1.0771,1.70465,2.4153,2.1733,2.3972,2.56875,1.1495,1.49975,2.4248,2.134,2.23085,1.56655,1.89415,0.9898,2.50185,2.76035,2.69455,3.21855,3.85685,3.20815,3.43715,3.2201,3.50875,3.3306,3.6007,3.53795,2.83205,3.48355,3.6602,2.46675,2.37135,4.48775,4.19175,3.08175,4.24885,3.3515,3.2872,4.14765,4.12485,4.3084,4.3093,3.0761,3.7303,3.41125,4.2867,3.58095,3.28945,3.3177,3.61135,3.9177,4.43175,4.81535,4.8163,4.21675,4.3701,4.76555
"TEHEMA3",39.846946,-122.746724,-0.82775,-1.2188,-0.4923,-2.03535,-1.0677,-1.34555,-1.0221,-0.93825,-0.80905,-0.752,-1.0457,-0.75045,-1.25335,-1.5218,-0.73835,-1.2906,-1.4788,-1.96325,-1.4979,-0.50335,-1.4225,-1.34825,-0.6356,-0.85,-0.6641,-1.36825,-1.70705,-1.04095,-0.83175,-2.0082,-1.0825,-0.6294,-1.23155,-0.90405,-1.19905,-0.9875,-1.1395,-0.64255,-0.46645,-0.75015,-0.8933,-1.52705,-0.4313,-1.30315,-0.97595,-1.2882,0.261,0.16785,-0.36775,-0.6707,-0.6116,-0.74515,-0.79255,-1.79995,-0.48705,0.6408,-0.43575,-0.0456999999999999,-0.46455,0.331,-0.54725,0.0615,0.48645,0.3061,1.579,0.7288,0.54475,-0.4092,0.1973,0.3127,0.24295,0.862,0.4098,1.06935,0.74795,1.25465,1.2903,0.1766,1.06595,1.11265,1.51315,1.9652,0.71765,1.58455,1.5566,1.5139,1.25575,1.5991,1.74255,1.31545,1.8278,1.12065,1.6548,1.4446,0.79865,1.561,2.27725,1.4942,1.6072,1.9886,1.17895,1.3581,2.1145,1.98025,1.81425,1.32675,1.5399,0.63525,2.2924,2.49345,2.25585,3.03555,3.13795,2.7935,2.75575,2.67145,2.7701,3.33565,3.15405,2.9573,2.3703,3.1763,2.896,2.3549,2.31025,3.8482,3.575,2.60355,3.6762,2.702,3.04855,3.6178,3.4584,4.0561,3.8468,2.927,3.018,2.72495,3.4883,3.1348,2.9411,2.91575,3.0845,3.5392,4.0121,4.21565,4.3795,3.80775,3.88985,4.3376
"TEHEMA4",39.991261,-121.74127,-0.82775,-1.2188,-0.4923,-2.03535,-1.0677,-1.34555,-1.0221,-0.93825,-0.80905,-0.752,-1.0457,-0.75045,-1.25335,-1.5218,-0.73835,-1.2906,-1.4788,-1.96325,-1.4979,-0.50335,-1.4225,-1.34825,-0.6356,-0.85,-0.6641,-1.36825,-1.70705,-1.04095,-0.83175,-2.0082,-1.0825,-0.6294,-1.23155,-0.90405,-1.19905,-0.9875,-1.1395,-0.64255,-0.46645,-0.75015,-0.8933,-1.52705,-0.4313,-1.30315,-0.97595,-1.2882,0.261,0.16785,-0.36775,-0.6707,-0.6116,-0.74515,-0.79255,-1.79995,-0.48705,0.6408,-0.43575,-0.0456999999999999,-0.46455,0.331,-0.54725,0.0615,0.48645,0.3061,1.579,0.7288,0.54475,-0.4092,0.1973,0.3127,0.24295,0.862,0.4098,1.06935,0.74795,1.25465,1.2903,0.1766,1.06595,1.11265,1.51315,1.9652,0.71765,1.58455,1.5566,1.5139,1.25575,1.5991,1.74255,1.31545,1.8278,1.12065,1.6548,1.4446,0.79865,1.561,2.27725,1.4942,1.6072,1.9886,1.17895,1.3581,2.1145,1.98025,1.81425,1.32675,1.5399,0.63525,2.2924,2.49345,2.25585,3.03555,3.13795,2.7935,2.75575,2.67145,2.7701,3.33565,3.15405,2.9573,2.3703,3.1763,2.896,2.3549,2.31025,3.8482,3.575,2.60355,3.6762,2.702,3.04855,3.6178,3.4584,4.0561,3.8468,2.927,3.018,2.72495,3.4883,3.1348,2.9411,2.91575,3.0845,3.5392,4.0121,4.21565,4.3795,3.80775,3.88985,4.3376
