"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,22.217,21.525,22.0875,21.8175,22.565,21.6995,22.407,22.9545,23.134,25.813,22.1365,21.845,23.3275,21.374,23.296,23.187,22.551,20.9495,23.754,21.356,21.1655,20.5615,23.2055,23.8145,23.728,22.3,22.8855,19.488,21.7755,22.001,22.4525,22.3225,20.9885,22.4215,21.399,21.652,22.2165,22.315,24.4565,21.992,22.683,23.8915,21.784,22.738,21.1245,22.7415,23.0735,24.65,22.3805,23.4195,21.7505,23.626,23.2725,24.0595,23.329,21.638,22.166,22.723,24.7505,23.447,21.1005,23.2065,24.523,24.4385,25.0535,22.158,23.357,22.237,22.1335,21.5165,24.3825,23.814,24.5405,22.9205,24.653,27.6625,23.4655,23.701,23.888,23.284,25.044,24.99,22.074,24.7015,23.6845,26.554,24.295,25.187,24.886,28.966,24.6395,22.859,26.162,23.9805,25.3035,25.6075,25.469,23.4745,25.6435,23.567,23.9435,25.8575,25.8875,25.905,24.392,26.4495,25.569,27.942,27.2305,29.0155,27.2555,29.2565,27.9605,28.8625,26.831,30.913,26.135,29.002,30.7695,26.9685,26.875,26.9835,29.319,29.338,27.905,26.011,27.4675,28.408,26.708,27.731,26.2135,28.488,27.1695,28.9345,26.0635,29.935,28.521,27.518,29.284,30.324,30.5595,27.6605,28.2955,29.568,27.347,32.063,33.6865,29.069,29.4235,29.133
"SHASTA1",41.128752,-121.455784,25.541,23.6305,24.236,23.78,23.771,24.448,24.445,24.7955,26.06,28.5985,25.109,24.504,24.757,23.401,26.9925,27.3095,24.7395,22.848,26.979,23.8555,23.526,22.8565,24.919,27.3255,25.415,25.0715,24.2125,21.0375,24.0395,23.4365,25.92,24.486,24.079,24.606,23.264,23.5795,25.2925,24.6825,26.1575,24.2955,25.815,25.737,23.275,25.248,23.121,25.772,25.5565,26.7205,24.3915,25.2965,23.8,24.9955,26.939,27.241,24.7765,24.412,24.994,24.21,26.132,25.7205,24.283,26.7285,25.9035,25.9275,26.978,24.3045,25.61,24.938,24.5655,23.69,25.97,26.8915,26.799,23.937,26.7305,29.6775,26.4865,25.4385,25.6105,25.197,26.019,27.9855,24.284,25.897,25.3545,30.1255,26.5435,27.504,26.1555,31.4245,26.896,24.836,30.159,26.632,26.657,28.2985,26.7965,27.64,28.2045,26.0375,25.3735,28.888,29.5025,29.1675,27.283,28.487,27.842,28.6595,28.803,31.14,29.651,31.361,29.1275,31.166,28.5235,32.814,29.1775,30.593,31.986,29.255,28.9025,27.964,31.5985,30.4405,30.7805,28.6265,30.859,31.479,30.1705,31.3595,29.712,30.4255,30.3495,28.9735,30.2725,32.3975,31.3125,30.986,31.787,32.002,33.705,29.9915,30.5305,31.942,29.5625,35.3495,36.6865,32.099,32.2215,31.6425
"SHASTA2",41.117642,-122.388533,22.06,23.3575,22.737,22.672,24.222,23.169,23.19,23.9545,22.6125,25.142,22.1955,23.0275,24.012,22.4475,24.754,23.496,22.9355,23.329,23.631,21.263,23.1145,22.253,23.0335,23.2775,23.5675,23.564,23.679,19.9975,23.7105,22.622,22.497,23.8145,22.843,23.132,22.0675,22.4475,23.3705,24.018,25.511,24.076,24.8635,25.8745,23.636,24.526,22.9005,24.7735,23.4645,25.375,23.262,24.3965,22.812,24.212,24.794,25.6505,24.658,24.5365,22.9565,23.26,25.874,24.0535,24.0415,24.3405,24.7385,24.5565,25.4355,23.781,23.936,23.7035,23.8695,23.0415,24.5915,25.619,24.6435,24.4625,27.5415,28.8935,25.1985,25.6205,24.916,24.2895,25.0465,26.866,23.42,25.9515,26.0455,27.8325,25.1825,24.637,25.2205,31.321,25.3315,24.388,26.95,25.62,25.6215,27.4125,26.0585,25.305,26.8275,25.6325,24.9315,27.025,27.3835,26.2355,25.7345,26.064,26.5465,27.5885,27.145,29.901,27.6825,29.136,26.9655,31.066,28.2405,28.953,26.869,29.0435,29.9235,27.925,26.788,28.05,28.661,30.2615,28.9185,26.979,28.6275,29.03,27.247,29.201,28.42,29.0105,27.669,30.4315,28.1425,30.6115,30.6155,27.7765,29.3735,29.9685,30.923,28.7,29.098,30.2395,27.9915,33.5,32.869,28.9545,30.3925,29.208
"SHASTA3",40.363104,-122.948165,22.217,21.525,22.0875,21.8175,22.565,21.6995,22.407,22.9545,23.134,25.813,22.1365,21.845,23.3275,21.374,23.296,23.187,22.551,20.9495,23.754,21.356,21.1655,20.5615,23.2055,23.8145,23.728,22.3,22.8855,19.488,21.7755,22.001,22.4525,22.3225,20.9885,22.4215,21.399,21.652,22.2165,22.315,24.4565,21.992,22.683,23.8915,21.784,22.738,21.1245,22.7415,23.0735,24.65,22.3805,23.4195,21.7505,23.626,23.2725,24.0595,23.329,21.638,22.166,22.723,24.7505,23.447,21.1005,23.2065,24.523,24.4385,25.0535,22.158,23.357,22.237,22.1335,21.5165,24.3825,23.814,24.5405,22.9205,24.653,27.6625,23.4655,23.701,23.888,23.284,25.044,24.99,22.074,24.7015,23.6845,26.554,24.295,25.187,24.886,28.966,24.6395,22.859,26.162,23.9805,25.3035,25.6075,25.469,23.4745,25.6435,23.567,23.9435,25.8575,25.8875,25.905,24.392,26.4495,25.569,27.942,27.2305,29.0155,27.2555,29.2565,27.9605,28.8625,26.831,30.913,26.135,29.002,30.7695,26.9685,26.875,26.9835,29.319,29.338,27.905,26.011,27.4675,28.408,26.708,27.731,26.2135,28.488,27.1695,28.9345,26.0635,29.935,28.521,27.518,29.284,30.324,30.5595,27.6605,28.2955,29.568,27.347,32.063,33.6865,29.069,29.4235,29.133
"SHASTA4",40.483447,-121.428889,18.761,19.2345,18.9015,18.857,20.3645,20.195,20.441,19.0455,19.086,23.08,19.1405,19.5795,21.0685,19.2875,21.9165,19.949,19.903,18.819,20.013,18.134,19.893,18.595,19.9645,19.8055,19.7785,20.354,19.3825,16.314,20.5155,19.625,18.9205,20.697,18.8245,19.254,18.7655,18.812,19.4225,21.203,21.997,20.9565,20.24,21.379,18.995,21.498,19.1645,20.3165,21.281,22.0115,19.2245,21.036,18.4375,21.5275,21.468,22.6905,20.802,21.128,20.2185,19.603,21.7995,20.2145,20.7535,21.687,21.4505,21.5525,22.039,19.574,21.165,19.9755,20.257,19.8985,21.5705,22.437,21.5045,20.0765,23.047,23.8985,22.2775,22.3235,21.302,21.0135,21.9495,23.7195,19.487,23.178,22.979,25.1345,22.0895,22.333,21.536,25.9155,22.1425,21.1875,25.083,23.7255,23.6805,24.0415,21.939,23.5635,24.8455,23.342,22.226,25.9115,25.39,24.239,23.2775,24.286,24.648,27.636,24.0475,26.7135,25.655,27.3435,25.5565,27.848,26.4625,27.0315,25.5615,27.7025,27.212,26.8225,24.037,24.7855,26.6825,27.8075,27.97,26.454,26.4555,27.3365,25.7425,26.686,25.397,26.952,25.7985,25.7785,25.366,26.6925,28.09,25.8465,26.7725,28.5915,29.761,26.3475,27.1315,28.188,26.746,31.4235,31.168,27.301,28.654,27.9675
"TEHEMA0",40.077891,-122.177402,32.7225,32.445,32.631,32.6625,33.8745,32.565,35.3965,31.3275,33.2075,33.907,32.4155,35.29,34.353,31.945,34.003,31.9385,31.6855,33.9005,33.346,31.779,35.559,31.999,33.3665,32.6115,32.5645,33.7815,31.9675,30.566,33.7665,32.206,31.7175,34.447,33.2485,32.0305,31.731,34.7625,33.143,36.1315,35.978,35.8675,34.76,33.913,32.349,33.513,34.507,32.577,31.083,34.567,32.8655,33.7215,31.6705,33.5035,34.0535,37.1165,33.318,33.7545,35.5055,34.2795,34.316,32.9535,32.9075,32.835,33.89,34.565,33.67,33.642,34.63,32.8795,33.801,33.0865,34.1565,34.373,35.7665,32.47,35.1485,35.6395,36.6375,37.0365,35.2875,34.3315,36.7415,38.8015,34.0115,38.4025,34.6205,38.9475,33.067,34.95,35.287,38.7825,36.8105,33.158,34.7745,36.324,35.1725,39.6955,36.89,35.363,38.626,35.161,38.466,37.444,37.057,35.9075,35.4805,35.3965,37.4285,38.198,36.04,36.946,35.996,37.2355,37.198,41.4345,39.7345,37.534,36.0995,39.6945,40.3015,37.7005,38.217,37.286,38.019,42.3175,40.304,38.8865,37.356,39.477,36.208,39.7335,38.8735,37.7685,37.5965,39.4635,36.4225,39.9195,38.9155,41.387,38.3075,39.4205,39.622,39.696,41.063,39.8925,37.469,41.4425,40.8775,39.441,39.935,41.2975
"TEHEMA1",40.372282,-121.648837,19.608,20.6295,21.13,20.269,22.244,21.8205,22.3,21.1715,20.358,24.3205,20.564,20.792,23.52,20.6295,23.1115,21.7465,22.284,21.5555,21.087,19.3395,20.722,19.2495,21.459,20.57,20.9655,21.705,20.8115,17.848,22.2585,21.403,20.11,21.7825,21.352,21.396,20.6185,20.2465,21.1835,22.377,24.0325,22.308,21.2625,22.929,20.452,22.9735,20.364,21.6485,23.2335,23.373,21.472,22.6925,19.804,21.6105,21.2525,23.975,22.8025,22.211,21.668,21.104,23.2795,22.318,21.133,22.6925,22.69,23.504,23.901,22.7535,22.901,21.172,21.818,21.3245,22.978,24.5615,24.717,22.325,23.9625,25.851,24.895,24.034,22.749,22.157,23.2275,25.934,21.3925,25.7115,23.682,26.502,24.751,24.12,23.039,28.9715,24.1435,22.5235,27.342,24.6675,24.9575,26.1985,24.135,23.8995,26.936,24.9675,23.966,27.59,26.9905,26.127,25.23,27.002,27.3875,29.197,26.44,29.2325,28.229,28.4595,28.91,29.1305,27.4875,29.05,28.7085,30.022,29.6595,27.757,26.728,26.466,27.909,30.886,29.4215,28.3335,29.9025,30.2905,27.6005,29.097,27.241,29.2965,27.0645,28.5725,26.525,29.2575,29.7955,27.922,27.833,30.334,31.6255,29.9425,28.397,29.722,28.4685,33.94,33.215,28.466,30.7545,31.447
"TEHEMA2",40.146833,-122.807917,23.625,24.338,24.345,25.5295,27.2215,26.2335,26.883,23.833,24.0835,25.997,24.1875,26.6105,27.01,24.634,25.7825,25.227,25.655,25.0405,23.7925,24.508,26.0875,23.898,24.6935,24.753,25.5555,26.241,25.7635,22.109,25.4685,24.5455,23.892,26.429,24.893,25.332,24.964,24.6165,24.316,27.0505,27.756,26.9345,26.087,26.365,24.0975,26.016,25.611,25.984,24.8285,26.0165,24.286,26.2555,24.3875,25.5755,25.699,28.9155,26.6135,25.3765,26.076,24.912,26.792,25.1915,25.799,25.1,26.812,27.377,27.1965,25.07,27.1425,25.4985,25.6945,25.3525,26.2575,27.5845,26.0975,25.3135,30.5495,30.0665,27.7955,27.5975,26.312,25.9765,29.692,30.239,25.677,31.7445,28.927,28.708,25.486,26.54,26.9285,32.566,27.317,25.625,28.14,28.253,27.9065,30.4875,28.1215,26.402,29.882,26.552,28.366,28.8195,28.1835,27.872,27.325,28.369,27.7755,30.443,28.519,29.06,28.4095,28.4625,29.941,32.5795,29.5245,32.3885,28.18,31.879,31.6105,30.385,28.628,28.853,30.4025,33.22,31.283,29.639,29.7415,30.178,28.178,31.5445,30.2785,30.921,28.9655,31.9375,29.131,31.59,30.439,31.8145,30.5475,30.66,32.019,29.4095,31.51,30.9585,29.7395,34.5005,32.3545,29.853,31.8765,33.114
"TEHEMA3",39.846946,-122.746724,22.792,24.0095,22.7155,24.0535,26.583,24.867,24.114,23.024,24.1685,23.9615,23.5745,24.4125,26.4395,23.7925,24.9295,23.618,24.0985,25.122,23.224,21.988,26.2415,24.5445,23.6365,24.2095,23.5045,25.6,24.4365,21.5345,24.2775,23.1345,21.995,24.9895,25.092,24.5935,23.5565,24.206,23.619,26.418,26.201,25.9295,24.249,25.7495,23.3545,23.9205,25.124,24.097,23.341,25.3395,23.7875,24.3595,24.406,24.395,24.4335,27.8145,25.8075,24.2365,26.096,24.387,25.8,23.863,24.607,24.5885,26.2965,25.551,25.231,24.2885,26.488,25.735,24.4275,24.019,24.436,26.9795,26.238,23.9345,28.8145,28.4685,26.9065,26.9515,25.675,25.77,29.4575,28.239,24.266,29.6225,27.397,28.851,24.9345,25.4495,25.647,31.4735,27.244,24.553,27.7245,28.649,27.1005,29.81,27.7615,26.658,28.8755,25.3375,27.228,27.6445,26.4545,26.9835,26.509,26.7875,27.139,29.702,27.9855,28.076,27.9505,27.3665,28.3745,31.6325,28.2585,30.046,27.102,30.6945,30.026,29.496,28.803,28.139,29.6595,33.148,30.9725,29.4085,29.016,29.847,28.6035,29.9605,29.9915,29.744,30.887,31.3605,27.7855,32.2695,30.0685,32.253,28.8555,30.23,30.422,28.6265,31.4925,30.1395,29.5675,33.7145,31.316,29.1835,31.5595,32.8955
"TEHEMA4",39.991261,-121.74127,22.792,24.0095,22.7155,24.0535,26.583,24.867,24.114,23.024,24.1685,23.9615,23.5745,24.4125,26.4395,23.7925,24.9295,23.618,24.0985,25.122,23.224,21.988,26.2415,24.5445,23.6365,24.2095,23.5045,25.6,24.4365,21.5345,24.2775,23.1345,21.995,24.9895,25.092,24.5935,23.5565,24.206,23.619,26.418,26.201,25.9295,24.249,25.7495,23.3545,23.9205,25.124,24.097,23.341,25.3395,23.7875,24.3595,24.406,24.395,24.4335,27.8145,25.8075,24.2365,26.096,24.387,25.8,23.863,24.607,24.5885,26.2965,25.551,25.231,24.2885,26.488,25.735,24.4275,24.019,24.436,26.9795,26.238,23.9345,28.8145,28.4685,26.9065,26.9515,25.675,25.77,29.4575,28.239,24.266,29.6225,27.397,28.851,24.9345,25.4495,25.647,31.4735,27.244,24.553,27.7245,28.649,27.1005,29.81,27.7615,26.658,28.8755,25.3375,27.228,27.6445,26.4545,26.9835,26.509,26.7875,27.139,29.702,27.9855,28.076,27.9505,27.3665,28.3745,31.6325,28.2585,30.046,27.102,30.6945,30.026,29.496,28.803,28.139,29.6595,33.148,30.9725,29.4085,29.016,29.847,28.6035,29.9605,29.9915,29.744,30.887,31.3605,27.7855,32.2695,30.0685,32.253,28.8555,30.23,30.422,28.6265,31.4925,30.1395,29.5675,33.7145,31.316,29.1835,31.5595,32.8955
