"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,22.4155,22.805,23.827,22.312,23.289,22.508,23.517,21.367,22.496,21.655,20.4145,21.2055,21.9995,22.0525,21.5585,22.6965,21.2615,22.081,21.3515,21.0395,22.2985,21.5135,21.287,23.852,25.701,23.009,21.952,22.362,21.661,22.5245,23.2035,21.181,23.6795,22.417,22.06,21.929,20.94,22.4335,23.483,24.3745,23.5365,22.1955,22.2305,22.312,20.067,22.22,22.973,22.2415,22.6105,21.59,21.0425,21.0945,21.8915,22.1095,21.676,23.171,24.0495,23.226,23.1535,21.983,24.424,23.873,25.2295,22.744,25.372,23.957,22.0885,23.5755,24.277,25.63,22.039,23.15,23.4165,26.367,26.674,24.5415,25.7095,26.243,23.2645,24.0155,23.964,27.118,23.6685,23.553,23.359,23.6715,24.2735,24.281,24.05,25.1035,22.874,22.4855,26.3235,22.918,25.3555,23.173,24.718,22.7455,22.6815,25.1675,23.9425,24.675,24.1445,27.011,23.2705,24.5395,24.5385,25.1795,24.8625,25.5145,24.8315,26.021,28.611,25.67,26.9005,25.298,26.3945,28.3745,25.314,24.1405,28.105,25.921,29.949,24.279,27.0045,26.1625,26.819,25.328,26.03,27.2195,25.009,27.7265,26.755,27.4445,26.6935,26.2195,25.8895,26.199,25.664,25.152,30.5725,26.9575,25.14,24.525,26.619,24.97,26.698,27.774,25.175,27.515
"SHASTA1",41.128752,-121.455784,24.366,26.012,25.958,24.4435,24.963,26.39,27.0555,24.4365,23.9805,24.0685,22.395,23.2425,25.8095,23.926,26.5925,25.2145,23.7605,24.1355,23.171,23.81,24.218,23.4675,23.797,26.2905,28.5135,26.1625,24.85,25.0085,25.2655,24.2815,25.4125,22.6505,25.5105,24.098,23.984,26.664,23.6455,25.3005,26.738,27.659,26.5235,24.879,24.0445,25.286,22.333,25.0555,26.0055,24.3665,25.045,23.3375,24.0545,24.3325,24.451,24.27,27.0475,25.3465,25.6455,25.5605,26.776,24.4765,25.776,27.4275,27.75,24.785,27.561,25.5365,25.678,26.552,27.9965,28.285,24.047,25.8885,25.192,28.2405,29.7155,25.8165,27.8945,29.727,25.4275,27.4895,26.2215,29.474,26.237,25.0015,26.24,24.2265,26.8015,26.6385,27.124,27.4425,26.056,23.995,28.81,25.0505,29.1145,25.512,26.352,25.0795,24.948,26.69,26.4165,25.8115,26.632,29.8395,25.5855,26.375,26.0545,26.5355,26.682,28.6175,25.517,26.6325,30.122,27.34,28.067,27.906,28.025,31.718,26.8255,27.3875,31.393,28.929,33.237,27.3225,29.256,28.283,28.8405,27.741,28.11,29.382,26.932,30.0175,29.8845,30.0505,28.926,28.2075,28.2295,30.2405,29.6,27.566,33.4815,30.1375,27.635,26.6775,29.3645,27.6235,28.6755,30.4165,28.3945,30.4345
"SHASTA2",41.117642,-122.388533,22.901,23.843,24.132,23.93,25.1255,23.424,23.3305,23.921,23.9365,23.2605,22.1365,22.0935,23.4635,22.245,23.79,27.315,21.4015,22.3075,21.813,22.6645,23.7265,22.447,22.9235,25.2975,27.2175,23.8615,23.5525,24.599,23.675,24.679,22.387,22.9425,25.5825,22.7935,22.8455,24.065,22.459,23.3475,25.298,25.9345,23.644,24.033,22.491,23.4165,21.639,24.5555,24.1195,22.06,24.14,22.7505,22.7435,22.602,23.129,24.4715,22.86,23.3455,24.307,24.3575,25.039,23.129,24.5195,25.0495,26.7375,23.2505,26.0745,25.486,24.424,25.4055,24.4585,25.768,24.0705,23.9085,24.1575,27.154,28.5385,24.452,26.415,26.1145,23.855,25.3385,24.517,27.6625,24.551,24.2495,23.76,23.5065,27.007,26.171,26.796,26.3825,24.549,23.1285,27.407,23.9195,26.115,24.3825,26.024,24.7345,24.416,26.009,25.058,24.9595,25.4265,27.9485,25.284,25.9185,25.2795,25.2465,25.135,26.35,24.8895,27.274,28.5725,26.4095,28.511,26.669,28.631,29.086,25.9455,26.4825,29.0395,28.5125,33.2355,25.269,28.143,26.576,27.303,26.3355,27.126,27.1325,26.6485,29.187,28.2625,29.074,28.1455,27.042,26.223,26.919,26.5165,28.359,30.7955,28.9125,27.846,25.9035,27.8915,25.8685,27.601,28.2885,26.1585,28.818
"SHASTA3",40.363104,-122.948165,22.4155,22.805,23.827,22.312,23.289,22.508,23.517,21.367,22.496,21.655,20.4145,21.2055,21.9995,22.0525,21.5585,22.6965,21.2615,22.081,21.3515,21.0395,22.2985,21.5135,21.287,23.852,25.701,23.009,21.952,22.362,21.661,22.5245,23.2035,21.181,23.6795,22.417,22.06,21.929,20.94,22.4335,23.483,24.3745,23.5365,22.1955,22.2305,22.312,20.067,22.22,22.973,22.2415,22.6105,21.59,21.0425,21.0945,21.8915,22.1095,21.676,23.171,24.0495,23.226,23.1535,21.983,24.424,23.873,25.2295,22.744,25.372,23.957,22.0885,23.5755,24.277,25.63,22.039,23.15,23.4165,26.367,26.674,24.5415,25.7095,26.243,23.2645,24.0155,23.964,27.118,23.6685,23.553,23.359,23.6715,24.2735,24.281,24.05,25.1035,22.874,22.4855,26.3235,22.918,25.3555,23.173,24.718,22.7455,22.6815,25.1675,23.9425,24.675,24.1445,27.011,23.2705,24.5395,24.5385,25.1795,24.8625,25.5145,24.8315,26.021,28.611,25.67,26.9005,25.298,26.3945,28.3745,25.314,24.1405,28.105,25.921,29.949,24.279,27.0045,26.1625,26.819,25.328,26.03,27.2195,25.009,27.7265,26.755,27.4445,26.6935,26.2195,25.8895,26.199,25.664,25.152,30.5725,26.9575,25.14,24.525,26.619,24.97,26.698,27.774,25.175,27.515
"SHASTA4",40.483447,-121.428889,20.467,21.243,20.395,18.5565,21.6465,18.684,19.729,21.672,21.1695,19.4755,18.0635,18.519,20.8955,18.7155,19.699,19.18,18.095,18.251,18.8115,19.5165,19.563,20.063,19.3965,22.465,23.4415,19.805,19.503,19.505,19.9245,19.2545,19.648,18.028,22.0075,19.125,20.238,20.49,17.7555,19.8325,21.312,22.2055,20.647,19.877,18.595,18.4735,18.5485,19.835,19.18,19.39,21.787,19.2315,19.26,19.653,20.4945,21.037,18.761,19.3635,21.692,19.731,21.324,19.546,20.7555,21.9575,23.4915,18.207,24.0065,22.0705,20.222,23.0905,23.2215,21.483,21.6035,20.2265,20.6325,22.156,22.684,20.724,22.4965,23.0895,21.5555,22.482,21.0155,25.4645,22.3295,20.7915,21.093,19.648,22.273,23.62,23.1585,22.7785,20.49,20.1275,22.6145,20.4195,23.21,22.1675,22.1845,21.015,21.1725,23.014,24.1575,24.463,20.78,25.1535,22.419,23.238,23.307,24.047,22.624,22.0355,21.9045,22.604,27.896,25.2005,23.823,22.386,24.9485,23.8135,22.245,23.3035,25.83,21.9525,27.4035,23.091,25.967,23.377,23.4755,23.052,22.798,25.3365,23.332,25.579,24.044,23.5145,25.1345,23.68,23.278,25.177,23.75,25.47,26.9045,23.596,24.8435,23.5,26.7625,24.714,25.3345,24.6805,21.9435,25.6245
"TEHEMA0",40.077891,-122.177402,33.1855,33.281,34.0845,32.2825,34.3305,34.7235,32.581,32.3225,33.8445,30.567,30.326,30.996,33.171,31.3265,33.3865,31.5515,32.202,33.3695,33.095,33.074,32.7065,34.8305,34.419,34.2845,39.155,31.2905,33.0965,33.027,33.3875,32.634,32.254,30.7385,35.8795,34.79,32.1725,33.048,31.828,33.5005,32.852,35.1285,33.445,32.5275,32.4755,32.4355,32.5075,33.438,31.7295,34.718,35.639,32.7185,31.189,32.9095,35.14,33.3335,31.607,34.006,34.0235,34.58,33.9085,31.967,34.528,35.5135,35.162,30.2615,38.199,35.5155,34.2725,36.979,34.183,33.343,33.683,33.702,35.1905,34.964,33.7595,33.033,35.695,33.8255,34.622,34.158,34.631,35.2185,33.673,34.845,33.1475,32.5725,36.044,35.2805,36.0625,36.729,34.4835,31.971,34.181,35.402,33.944,34.554,34.926,34.1795,33.058,37.3755,35.03,35.098,34.737,35.7945,33.257,35.3935,37.54,37.364,36.889,33.369,34.3885,37.115,40.6615,37.1355,35.521,34.044,37.8655,36.989,35.4925,37.866,37.736,33.8395,39.882,35.6915,38.75,37.2545,36.9255,37.1375,37.1825,36.7025,35.448,36.219,37.1425,35.718,39.3095,36.363,35.0225,37.653,36.0145,36.236,38.7115,38.965,37.008,35.205,39.7225,38.679,37.334,36.2735,36.264,40.0545
"TEHEMA1",40.372282,-121.648837,21.838,22.3995,22.332,20.2945,23.851,20.253,21.4855,21.4975,21.983,22.0345,20.434,20.0265,22.5845,20.8315,21.358,21.227,18.958,19.9595,20.4465,20.801,20.543,21.1615,20.6825,24.1265,24.9445,21.3965,22.087,20.817,21.573,21.7685,20.6145,19.8625,23.918,20.8045,21.47,21.8545,19.8615,20.7265,22.4195,23.78,22.417,21.4835,19.27,20.196,20.074,21.1475,20.6125,20.104,22.4385,20.997,20.4145,20.1855,21.2355,22.801,19.588,21.277,24.036,21.0745,22.667,19.432,21.8905,23.0325,26.2665,19.7,24.1075,24.368,22.005,24.687,24.112,23.41,22.06,21.799,22.445,23.277,24.937,21.5555,24.324,24.225,22.865,24.498,22.5165,27.3775,22.865,23.212,22.534,21.1625,24.687,24.285,24.006,25.003,21.7775,21.819,25.8725,21.5655,23.7225,23.66,23.167,22.103,22.9845,25.688,24.103,25.9955,22.156,27.5565,24.3375,24.751,24.665,24.876,23.0755,23.379,24.973,24.6445,30.279,26.5545,26.122,24.671,26.854,25.3735,23.38,25.0385,27.828,23.8125,28.348,24.12,27.714,24.374,24.5905,24.2975,24.1035,27.002,25.1175,27.7675,26.792,26.382,26.196,25.063,24.4065,26.1975,25.247,26.0555,28.899,24.605,25.8455,25.2635,27.8295,24.4195,26.5525,26.8565,24.8075,27.1625
"TEHEMA2",40.146833,-122.807917,25.5725,26.1495,26.105,23.998,27.516,24.986,25.13,24.882,25.5245,23.897,23.115,23.4725,26.285,24.115,23.8245,25.089,22.664,25.165,24.8895,27.4905,25.2045,24.631,24.723,27.7815,28.218,24.0765,24.9385,24.9305,24.578,26.5105,23.7275,23.5855,28.7915,23.9875,24.8675,24.823,23.883,25.1035,27.1795,26.31,25.3045,25.7335,24.1425,23.2735,23.864,24.636,24.7555,25.098,25.814,24.4015,22.986,25.098,25.291,25.801,24.054,24.865,25.8995,25.8925,26.663,23.657,25.108,27.55,27.7475,22.5725,29.838,28.875,25.8195,28.4195,25.966,25.949,25.6675,25.943,27.623,26.855,27.344,26.275,28.205,27.18,26.1495,26.4295,27.807,30.4985,26.8715,25.8995,27.114,25.879,26.484,28.7655,28.5255,29.47,25.974,24.9295,28.156,24.865,27.4185,25.47,27.5525,25.5745,25.607,28.247,27.387,28.0385,26.0255,28.341,26.008,27.052,27.7935,28.9265,26.6315,27.4335,27.115,27.978,32.2845,29.038,31.849,26.6555,30.9945,28.481,27.142,28.052,29.6525,27.5155,29.8895,27.318,30.1485,26.8475,28.2935,26.86,27.822,28.2325,27.4465,30.132,28.4615,28.678,29.3215,27.0685,27.8705,27.82,27.655,28.792,29.3395,28.653,29.5485,27.332,29.398,29.9715,27.671,27.8835,27.407,30.03
"TEHEMA3",39.846946,-122.746724,24.134,24.1505,23.9385,23.4025,27.034,24.6035,24.7145,23.1615,24.5175,22.142,22.6015,22.573,25.864,23.0185,22.8745,23.9755,22.956,24.9715,25.057,25.5785,23.7215,24.295,23.2905,25.493,27.6555,22.527,23.3945,22.583,23.6725,25.7195,22.6965,22.235,26.0985,24.316,24.723,24.144,22.8565,23.652,24.1495,25.4615,24.451,24.2135,22.905,22.5875,23.881,23.814,22.564,24.3895,25.918,23.6185,22.3115,23.3975,24.2315,24.8705,21.954,23.685,25.181,24.873,24.7865,22.8905,24.096,27.0645,25.858,21.217,28.374,26.4745,24.8775,27.657,25.6915,23.716,24.84,23.762,26.1515,25.477,25.22,25.472,26.8425,25.6585,25.1775,24.2715,26.5515,27.9475,24.752,24.9335,24.64,23.753,26.5465,27.196,26.6585,28.9185,24.978,23.055,26.933,24.619,25.9795,26.3285,25.978,24.39,24.7115,27.3955,26.1915,27.6325,25.111,27.3755,24.4155,26.958,27.5885,28.3785,26.251,26.8065,25.7675,27.543,31.406,28.0305,28.3115,26,30.413,28.1585,25.927,27.6655,27.826,25.7025,29.1975,27.215,29.3695,26.9175,27.7625,26.1525,26.84,27.1,26.1545,27.9995,27.2045,26.447,29.5325,27.265,26.843,27.037,27.2245,26.223,30.792,27.7975,29.3525,26.255,28.5855,28.203,27.26,27.4375,26.5195,29.105
"TEHEMA4",39.991261,-121.74127,24.134,24.1505,23.9385,23.4025,27.034,24.6035,24.7145,23.1615,24.5175,22.142,22.6015,22.573,25.864,23.0185,22.8745,23.9755,22.956,24.9715,25.057,25.5785,23.7215,24.295,23.2905,25.493,27.6555,22.527,23.3945,22.583,23.6725,25.7195,22.6965,22.235,26.0985,24.316,24.723,24.144,22.8565,23.652,24.1495,25.4615,24.451,24.2135,22.905,22.5875,23.881,23.814,22.564,24.3895,25.918,23.6185,22.3115,23.3975,24.2315,24.8705,21.954,23.685,25.181,24.873,24.7865,22.8905,24.096,27.0645,25.858,21.217,28.374,26.4745,24.8775,27.657,25.6915,23.716,24.84,23.762,26.1515,25.477,25.22,25.472,26.8425,25.6585,25.1775,24.2715,26.5515,27.9475,24.752,24.9335,24.64,23.753,26.5465,27.196,26.6585,28.9185,24.978,23.055,26.933,24.619,25.9795,26.3285,25.978,24.39,24.7115,27.3955,26.1915,27.6325,25.111,27.3755,24.4155,26.958,27.5885,28.3785,26.251,26.8065,25.7675,27.543,31.406,28.0305,28.3115,26,30.413,28.1585,25.927,27.6655,27.826,25.7025,29.1975,27.215,29.3695,26.9175,27.7625,26.1525,26.84,27.1,26.1545,27.9995,27.2045,26.447,29.5325,27.265,26.843,27.037,27.2245,26.223,30.792,27.7975,29.3525,26.255,28.5855,28.203,27.26,27.4375,26.5195,29.105
