"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,-8.269,-9.5105,-14.533,-13.462,-9.144,-10.9485,-6.4985,-9.0245,-7.8585,-9.14,-8.103,-8.148,-11.878,-11.2705,-7.0055,-10.2985,-10.231,-15.2525,-12.0985,-13.9745,-6.456,-11.927,-7.4865,-7.699,-7.1745,-11.818,-12.7065,-7.177,-5.527,-8.5255,-6.5485,-6.217,-7.01,-6.8585,-12.2805,-9.7265,-13.26,-11.429,-6.2255,-10.124,-7.183,-7.2025,-13.8265,-5.782,-6.834,-11.4235,-13.3845,-11.1465,-8.923,-7.729,-4.164,-11.5715,-6.7865,-18.969,-8.6355,-7.057,-7.7315,-6.682,-10.56,-10.3805,-11.4325,-12.9915,-8.6885,-8.9825,-10.5275,-7.5535,-4.978,-6.3925,-4.341,-4.619,-9.2395,-9.8385,-8.2255,-8.181,-7.6085,-15.6165,-4.8475,-7.039,-9.3865,-7.2345,-8.452,-7.7365,-11.3925,-16.53,-7.0595,-3.687,-13.2995,-3.792,-8.7535,-13.7275,-6.884,-11.021,-6.441,-5.188,-4.8365,-6.2055,-9.4975,-5.4175,-7.7045,-7.791,-4.5935,-5.5285,-6.992,-6.417,-5.907,-5.143,-4.8935,-5.974,-6.869,-4.7445,-7.2515,-8.404,-5.276,-10.591,-10.6325,-10.9935,-6.127,-5.2765,-9.6045,-6.888,-10.5355,-4.2575,-6.0625,-10.2775,-4.043,-4.9425,-2.824,-4.8705,-3.7185,-4.7335,-3.057,-9.092,-7.6685,-14.912,-5.352,-5.795,-7.828,-6.923,-6.208,-3.836,-4.971,-6.433,-8.4165,-5.719,-10.451,-6.029,-12.8685,-10.794,-10.9705,-3.226
"SHASTA1",41.128752,-121.455784,-9.5415,-9.7735,-13.926,-15.6755,-5.11,-10.969,-4.6975,-7.669,-6.0505,-10.3005,-9.7585,-8.6585,-12.0895,-9.7445,-6.131,-10.3785,-11.1335,-14.469,-9.7935,-13.5515,-5.055,-15.82,-8.385,-7.8895,-6.8775,-12.441,-15.3775,-6.5665,-4.0485,-6.251,-6.957,-4.0555,-6.006,-7.703,-12.6175,-9.944,-13.921,-12.1655,-3.523,-8.929,-4.364,-5.5555,-14.1495,-4.2015,-5.339,-11.263,-12.665,-9.747,-6.617,-5.199,-3.3165,-10.056,-4.3705,-21.756,-8.7655,-4.726,-8.1115,-4.4435,-15.5305,-10.7095,-10.8285,-13.2945,-8.218,-9.1295,-10.4315,-4.749,-3.677,-4.098,-3.4985,-3.5345,-6.882,-9.7365,-9.298,-7.5355,-6.389,-16.033,-3.4375,-6.4305,-9.6935,-5.9155,-8.244,-7.6955,-9.453,-16.1675,-5.0095,-2.0255,-17.0125,-2.433,-7.3365,-9.8745,-7.8575,-9.17,-5.9125,-3.2445,-3.456,-5.557,-8.617,-4.4335,-5.8465,-7.349,-2.66,-2.222,-5.9135,-5.7505,-3.7325,-3.4175,-2.774,-3.8885,-6.3915,-2.678,-5.148,-6.9625,-5.819,-9.978,-12.546,-10.7315,-4.8645,-4.1065,-9.112,-5.157,-12.0875,-3.4605,-3.2125,-10.9385,-2.478,-2.486,-0.7805,-5.929,-0.955,-2.3515,-2.122,-5.956,-9.2145,-16.595,-4.854,-4.253,-7.818,-4.442,-5.193,-3.6775,-3.1695,-9.035,-7.8365,-4.602,-11.854,-4.4865,-15.6405,-8.9225,-10.958,-2.3395
"SHASTA2",41.117642,-122.388533,-5.9795,-8.055,-8.384,-11.631,-3.3645,-8.617,-4.3065,-5.784,-6.038,-7.6755,-8.212,-6.178,-11.3325,-10.162,-5.0725,-11.74,-6.583,-11.102,-7.467,-12.1615,-3.489,-14.906,-5.568,-4.7605,-7.9125,-8.824,-12.1125,-5.124,-4.196,-6.456,-4.2005,-4.2925,-5.972,-6.7325,-7.981,-7.628,-9.1005,-8.946,-3.35,-8.068,-4.2175,-4.3555,-7.559,-4.4015,-3.9995,-9.299,-8.6955,-9.659,-6.124,-6.8565,-3.587,-7.4285,-3.639,-13.0225,-5.5115,-5.937,-6.5045,-4.631,-9.0275,-9.3205,-7.4285,-9.9855,-6.2135,-6.349,-8.3105,-4.189,-4.0245,-3.3305,-3.407,-2.9155,-6.0825,-6.1645,-6.266,-6.674,-7.1425,-14.3035,-3.9315,-5.561,-5.6365,-3.9785,-5.803,-5.8315,-5.6435,-15.411,-5.341,-2.818,-15.0005,-2.5705,-7.055,-9.0045,-7.376,-8.663,-5.8755,-4.7375,-2.45,-4.4385,-8.288,-3.93,-5.927,-5.2445,-2.694,-3.501,-3.5555,-4.65,-2.704,-3.784,-3.9025,-4.789,-5.328,-2.6875,-6.9615,-4.5545,-5.057,-9.3075,-10.1935,-8.73,-4.0535,-3.7395,-12.363,-4.6035,-6.336,-2.4455,-3.476,-11.2415,-2.5515,-3.718,0.2575,-4.2875,-1.617,-1.515,-3.0715,-7.1515,-6.316,-10.964,-0.7305,-3.604,-5.8295,-4.3005,-3.9335,-3.6495,-2.7725,-5.9635,-8.528,-3.678,-5.7075,-4.541,-10.3565,-9.3675,-7.625,-1.105
"SHASTA3",40.363104,-122.948165,-8.269,-9.5105,-14.533,-13.462,-9.144,-10.9485,-6.4985,-9.0245,-7.8585,-9.14,-8.103,-8.148,-11.878,-11.2705,-7.0055,-10.2985,-10.231,-15.2525,-12.0985,-13.9745,-6.456,-11.927,-7.4865,-7.699,-7.1745,-11.818,-12.7065,-7.177,-5.527,-8.5255,-6.5485,-6.217,-7.01,-6.8585,-12.2805,-9.7265,-13.26,-11.429,-6.2255,-10.124,-7.183,-7.2025,-13.8265,-5.782,-6.834,-11.4235,-13.3845,-11.1465,-8.923,-7.729,-4.164,-11.5715,-6.7865,-18.969,-8.6355,-7.057,-7.7315,-6.682,-10.56,-10.3805,-11.4325,-12.9915,-8.6885,-8.9825,-10.5275,-7.5535,-4.978,-6.3925,-4.341,-4.619,-9.2395,-9.8385,-8.2255,-8.181,-7.6085,-15.6165,-4.8475,-7.039,-9.3865,-7.2345,-8.452,-7.7365,-11.3925,-16.53,-7.0595,-3.687,-13.2995,-3.792,-8.7535,-13.7275,-6.884,-11.021,-6.441,-5.188,-4.8365,-6.2055,-9.4975,-5.4175,-7.7045,-7.791,-4.5935,-5.5285,-6.992,-6.417,-5.907,-5.143,-4.8935,-5.974,-6.869,-4.7445,-7.2515,-8.404,-5.276,-10.591,-10.6325,-10.9935,-6.127,-5.2765,-9.6045,-6.888,-10.5355,-4.2575,-6.0625,-10.2775,-4.043,-4.9425,-2.824,-4.8705,-3.7185,-4.7335,-3.057,-9.092,-7.6685,-14.912,-5.352,-5.795,-7.828,-6.923,-6.208,-3.836,-4.971,-6.433,-8.4165,-5.719,-10.451,-6.029,-12.8685,-10.794,-10.9705,-3.226
"SHASTA4",40.483447,-121.428889,-11.4385,-11.5285,-20.012,-15.11,-9.853,-15.0705,-8.5105,-12.937,-9.7315,-11.7075,-10.4895,-10.8055,-13.767,-13.573,-9.4565,-12.6375,-11.7585,-18.206,-14.169,-17.54,-9.3475,-14.702,-10.16,-9.642,-10.809,-16.374,-16.628,-9.2855,-8.484,-13.2655,-7.961,-9.5535,-10.935,-9.4935,-14.4835,-13.7785,-16.404,-13.9915,-8.3435,-12.6215,-8.764,-9.4495,-18.1835,-7.3435,-10.4995,-14.456,-18.178,-11.5635,-10.0565,-11.354,-7.366,-12.4745,-7.7355,-19.691,-10.406,-8.996,-12.6615,-8.576,-12.9005,-12.5445,-13.7835,-15.0985,-9.3945,-10.708,-14.16,-9.045,-8.605,-9.0375,-7.9565,-6.778,-11.4695,-12.7265,-12.764,-12.138,-9.748,-16.628,-7.5415,-11.2155,-8.874,-8.7735,-10.2195,-10.1325,-15.519,-19.1955,-11.1445,-7.45,-14.7925,-6.926,-10.3485,-13.68,-12.12,-14.332,-9.5605,-7.6065,-8.668,-9.449,-12.988,-8.078,-9.4495,-9.677,-9.2,-6.9915,-7.3565,-8.095,-7.7855,-8.141,-8.168,-8.965,-8.6215,-7.931,-10.571,-12.4125,-9.0425,-16.1655,-12.445,-12.7445,-8.0545,-8.593,-11.5995,-8.5315,-13.11,-8.2045,-7.1305,-10.5065,-7.652,-6.7175,-5.042,-7.946,-4.806,-6.6775,-6.481,-12.1785,-13.9755,-15.936,-5.58,-8.076,-10.3565,-9.5185,-9.0705,-7.948,-8.1815,-10.9645,-12.093,-7.5865,-13.341,-7.2185,-12.842,-11.081,-14.257,-6.408
"TEHEMA0",40.077891,-122.177402,3.058,2.1595,-0.2195,-0.8635,4.846,0.9145,2.994,3.078,3.6345,2.973,1.6905,3.739,0.578,0.6015,2.1025,1.215,-0.25,0.5795,0.903,-1.696,4.261,2.984,3.8635,3.4605,3.0945,0.219,2.1535,2.684,3.607,1.921,4.521,4.772,2.4885,3.485,2.294,2.825,0.5325,2.363,4.2345,2.959,1.304,1.8035,1.0725,3.2175,3.953,2.106,1.1195,2.228,3.071,2.0355,5.56,1.4395,5.7035,-2.4435,4.028,4.616,3.234,3.911,3.9025,4.087,1.6535,1.1905,2.924,3.487,1.9995,3.7405,4.784,5.064,4.428,4.7005,-2.6355,3.69,2.077,2.9335,2.6395,1.4235,4.0435,3.6005,4.343,6.2765,4.803,2.6395,3.768,0.0989999999999998,3.7655,6.182,-0.2015,5.7345,3.1165,2.7375,4.292,2.154,4.7165,6.15,4.9785,4.8665,2.3925,2.9735,3.141,4.7645,7.073,5.0525,4.398,3.9675,4.2325,4.0575,5.348,5.13,4.136,6.0055,3.7385,2.6255,4.59,3.2275,1.6695,5.431,5.1965,5.571,2.9925,5.246,4.461,5.3455,7.0975,3.311,5.515,5.0295,3.575,6.1885,3.277,5.4515,5.779,1.02,3.0345,3.1645,6.212,7.1085,4.1845,3.215,3.192,6.007,5.5375,5.1235,3.1055,5.144,5.5005,5.8695,2.978,1.38,-0.6285,5.9755
"TEHEMA1",40.372282,-121.648837,-9.0485,-9.0345,-15.5255,-11.679,-9.0865,-11.3535,-7.9065,-8.8415,-7.9015,-9.4545,-7.953,-7.769,-10.672,-10.4635,-7.8185,-10.1275,-9.385,-14.3825,-11.919,-13.856,-6.983,-13.0375,-8.9445,-6.9455,-7.9895,-12.175,-14.2575,-8.6415,-6.6695,-11.6695,-7.4435,-7.713,-7.6805,-7.033,-10.6175,-10.124,-12.3985,-9.434,-7.5,-9.6235,-6.79,-8.1715,-13.6175,-6.0785,-7.676,-10.828,-13.9375,-10.529,-8.412,-9.03,-5.0755,-11.8255,-6.6555,-16.6075,-7.694,-6.4755,-9.65,-6.8875,-8.469,-10.65,-10.6625,-11.21,-7.6765,-7.9515,-10.814,-7.5655,-6.781,-6.0355,-5.5625,-5.174,-10.665,-9.1755,-8.9045,-9.3375,-9.209,-14.029,-4.8965,-7.7215,-7.926,-6.244,-6.9935,-6.9315,-12.5345,-15.32,-7.6885,-5.879,-9.897,-5.3295,-6.357,-9.1435,-7.861,-9.4705,-6.7475,-6.354,-5.434,-7.139,-10.0695,-5.9315,-7.6745,-7.2415,-6.2525,-6.263,-5.923,-6.1035,-4.712,-5.5035,-5.6345,-8.002,-6.8135,-5.227,-8.001,-9.247,-5.8955,-13.6885,-7.944,-9.1805,-6.3695,-5.4585,-7.581,-5.5295,-8.934,-4.9305,-4.8925,-7.271,-6.7535,-4.988,-2.8035,-5.891,-3.5675,-4.468,-5.936,-8.728,-10.9385,-11.343,-4.953,-5.577,-7.9625,-7.406,-6.0345,-6.038,-6.931,-7.9545,-8.096,-5.4045,-9.2355,-5.767,-10.766,-7.939,-10.872,-4.271
"TEHEMA2",40.146833,-122.807917,-4.0325,-4.397,-4.965,-7.309,-3.1075,-7.0235,-5.0545,-2.8425,-3.703,-3.737,-4.23,-3.1035,-6.3015,-6.6215,-3.1875,-4.728,-4.1685,-8.245,-5.0775,-9.525,-2.4605,-4.737,-2.9445,-3.1255,-4.253,-6.005,-4.8485,-3.4525,-2.0695,-3.9605,-1.9785,-2.1075,-4.3885,-3.201,-5.036,-4.5845,-4.816,-6.2125,-2.2975,-4.541,-4.216,-2.6005,-4.292,-3.7765,-3.6185,-3.586,-5.358,-5.3345,-4.7315,-3.573,-1.635,-4.701,-1.574,-9.4175,-3.588,-1.3345,-3.028,-3.774,-4.1935,-5.2675,-5.355,-5.2305,-1.7905,-3.1675,-6.007,-0.904,-1.176,-1.3285,-2.2685,-1.69,-5.4445,-4.2095,-3.5615,-4.5285,-4.459,-4.3625,-1.9725,-1.482,-2.081,-1.4965,-1.794,-2.8995,-2.139,-10.038,-1.6025,-0.3385,-8.0715,-0.485,-3.976,-5.4305,-2.898,-3.4305,-2.4205,-1.385,-0.974,-1.8665,-5.195,-2.9735,-1.1865,-1.5485,0.514,-1.282,-2.619,-2.679,-1.715,-1.605,-0.9295,-2.4685,-1.897,-0.0530000000000004,-2.973,-4.8505,-1.705,-3.769,-4.041,-1.101,-1.065,-0.0830000000000002,-4.5305,-1.926,-2.85,-0.601,0.3645,-3.6595,-1.542,-2.1995,-0.0449999999999999,-1.3465,-1.304,0.0190000000000001,-0.259,-5.9985,-3.3285,-1.7445,0.358,-0.711,-1.519,-2.067,-3.207,0.127,-1.665,-1.1065,-3.13,-1.2495,-1.416,-0.6905,-4.5645,-4.4865,-4.554,0.8745
"TEHEMA3",39.846946,-122.746724,-3.5315,-5.3915,-5.6885,-8.1595,-3.731,-7.502,-6.7865,-4.0665,-4.4635,-4.618,-4.4155,-3.5715,-7.1785,-6.688,-4.1465,-4.635,-5.046,-8.7695,-7.1975,-9.562,-2.3185,-5.785,-3.562,-3.2075,-4.2365,-6.3545,-5.1725,-4.78,-2.9585,-5.0635,-2.5715,-2.396,-4.274,-2.707,-4.3395,-4.3275,-5.5305,-5.882,-1.751,-4.231,-4.5125,-3.247,-4.4455,-2.574,-3.1285,-2.9765,-5.062,-5.548,-5.246,-3.7165,-1.819,-4.273,-1.8155,-10.7595,-3.8185,-2.445,-2.865,-3.4865,-3.738,-4.281,-4.7335,-4.862,-2.1335,-3.043,-4.604,-1.641,-1.9535,-1.7585,-3.3225,-1.9295,-6.9445,-3.7885,-4.375,-5.122,-3.957,-4.082,-1.3185,-1.5095,-1.989,-0.44,-2.135,-3.6545,-1.538,-9.938,-2.2945,-0.3465,-7.9805,-0.675,-2.572,-4.267,-3.4475,-4.3595,-2.356,-2.3335,-1.0945,-1.983,-4.483,-4.0075,-1.918,-2.2445,-0.276,-2.0625,-2.656,-2.9875,-1.6,-2.812,-2.678,-1.382,-2.0495,-0.754,-2.0565,-7.747,-1.745,-6.184,-2.931,-1.304,-1.008,0.2515,-3.898,-1.306,-2.6675,-0.1275,0.363,-3.365,-0.7485,-2.1625,0.290500000000001,-1.222,-2.034,-0.197,-1.294,-6.3935,-3.807,-2.8345,-1.3385,0.4885,-2.1585,-2.5455,-3.2485,-0.543,-1.497,-1.2415,-3.101,-1.307,-1.7805,-0.9495,-3.481,-5.1875,-8.2065,1.267
"TEHEMA4",39.991261,-121.74127,-3.5315,-5.3915,-5.6885,-8.1595,-3.731,-7.502,-6.7865,-4.0665,-4.4635,-4.618,-4.4155,-3.5715,-7.1785,-6.688,-4.1465,-4.635,-5.046,-8.7695,-7.1975,-9.562,-2.3185,-5.785,-3.562,-3.2075,-4.2365,-6.3545,-5.1725,-4.78,-2.9585,-5.0635,-2.5715,-2.396,-4.274,-2.707,-4.3395,-4.3275,-5.5305,-5.882,-1.751,-4.231,-4.5125,-3.247,-4.4455,-2.574,-3.1285,-2.9765,-5.062,-5.548,-5.246,-3.7165,-1.819,-4.273,-1.8155,-10.7595,-3.8185,-2.445,-2.865,-3.4865,-3.738,-4.281,-4.7335,-4.862,-2.1335,-3.043,-4.604,-1.641,-1.9535,-1.7585,-3.3225,-1.9295,-6.9445,-3.7885,-4.375,-5.122,-3.957,-4.082,-1.3185,-1.5095,-1.989,-0.44,-2.135,-3.6545,-1.538,-9.938,-2.2945,-0.3465,-7.9805,-0.675,-2.572,-4.267,-3.4475,-4.3595,-2.356,-2.3335,-1.0945,-1.983,-4.483,-4.0075,-1.918,-2.2445,-0.276,-2.0625,-2.656,-2.9875,-1.6,-2.812,-2.678,-1.382,-2.0495,-0.754,-2.0565,-7.747,-1.745,-6.184,-2.931,-1.304,-1.008,0.2515,-3.898,-1.306,-2.6675,-0.1275,0.363,-3.365,-0.7485,-2.1625,0.290500000000001,-1.222,-2.034,-0.197,-1.294,-6.3935,-3.807,-2.8345,-1.3385,0.4885,-2.1585,-2.5455,-3.2485,-0.543,-1.497,-1.2415,-3.101,-1.307,-1.7805,-0.9495,-3.481,-5.1875,-8.2065,1.267
