"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,-10.24,-11.1685,-11.6515,-5.972,-6.032,-9.0415,-6.606,-9.144,-7.936,-7.297,-13.339,-12.222,-13.2085,-7.659,-7.3925,-16.1115,-5.9455,-13.1145,-8.0105,-6.971,-6.8425,-9.519,-6.5355,-11.4865,-7.6135,-11.162,-5.837,-8.872,-9.638,-12.232,-8.5585,-8.727,-8.118,-9.9545,-14.701,-10.5245,-6.208,-10.763,-13.459,-6.206,-8.2595,-8.287,-10.2405,-5.831,-9.184,-5.548,-10.2355,-8.2905,-5.2135,-10.3345,-10.2305,-13.9785,-6.3785,-18.8935,-8.374,-7.677,-9.217,-6.1585,-9.127,-9.6625,-6.015,-8.4125,-6.2465,-14.6155,-5.894,-4.0415,-2.8015,-4.67,-17.3935,-5.6035,-9.9575,-15.138,-9.6465,-11.0385,-8.7355,-7.347,-8.602,-8.3645,-14.9385,-20.42,-11.5355,-3.502,-3.608,-4.0725,-8.339,-7.192,-15.7145,-3.711,-6.0255,-10.716,-5.367,-9.739,-5.402,-13.917,-8.677,-7.7415,-8.108,-9.499,-5.876,-5.7765,-7.492,-10.1615,-4.6965,-7.1545,-11.7065,-9.9565,-7.8105,-5.3955,-6.82,-4.972,-5.531,-5.421,-7.49,-4.1695,-4.083,-8.2225,-5.667,-4.177,-8.773,-10.0775,-16.0295,-8.7555,-8.549,-6.2205,-4.2995,-6.851,-6.733,-5.141,-4.9545,-4.523,-11.21,-5.7485,-5.5575,-7.2335,-5.9435,-3.2385,-11.223,-4.5775,-6.6585,-5.677,-3.906,-6.6645,-5.1335,-5.3825,-1.9295,-3.545,-4.325,-4.959,-5.178,-17.1025
"SHASTA1",41.128752,-121.455784,-10.1405,-9.479,-11.409,-3.4915,-3.9245,-9.4785,-6.693,-7.7605,-6.799,-7.212,-16.1405,-12.0065,-12.3115,-5.918,-6.705,-18.8305,-4.153,-14.732,-7.7305,-5.4715,-5.706,-9.541,-7.4105,-11.4385,-7.8455,-8.127,-5.06,-7.546,-9.362,-9.492,-8.631,-7.1775,-6.0085,-8.3905,-17.015,-10.58,-3.5945,-11.6155,-13.818,-5.014,-6.8085,-9.0465,-8.632,-3.542,-6.7225,-5.061,-9.268,-9.3145,-3.847,-10.7585,-7.5925,-12.5485,-3.726,-18.758,-6.8745,-7.5395,-8.5075,-5.199,-9.796,-9.8795,-4.5365,-7.3695,-3.389,-14.3265,-6.136,-2.6635,-3.25,-4.085,-18.2965,-3.938,-7.8915,-14.1255,-8.906,-8.9095,-8.3615,-6.984,-9.317,-9.238,-14.485,-22.4205,-9.8885,-2.6785,-1.8445,-2.171,-8.0215,-3.905,-18.475,-4.442,-4.3995,-11.565,-3.953,-11.39,-4.3325,-15.0155,-7.7335,-9.51,-8.7445,-8.8755,-5.5485,-5.085,-5.083,-8.5975,-3.9655,-6.5585,-11.2485,-12.697,-8.076,-3.992,-3.1475,-3.8905,-5.188,-3.8965,-6.047,-1.479,-2.187,-7.1375,-3.5025,-2.39,-7.367,-8.7725,-14.7765,-9.037,-7.0975,-6.771,-3.6225,-6.9985,-6.379,-4.1195,-4.276,-3.994,-12.1965,-4.243,-3.829,-7.559,-4.8185,-2.253,-12.083,-0.7035,-7.242,-3.6115,-2.352,-3.378,-4.0255,-5.7005,-0.402,-2.589,-3.0195,-5.313,-5.1465,-18.189
"SHASTA2",41.117642,-122.388533,-8.335,-7.823,-6.4755,-3.778,-3.696,-7.034,-6.2085,-7.528,-5.7025,-6.1675,-9.6945,-9.037,-9.1365,-5.308,-5.388,-14.841,-4.2525,-10.959,-6.7845,-3.889,-5.7845,-6.321,-5.129,-9.518,-5.863,-7.787,-3.8035,-5.7675,-8.2765,-8.72,-5.665,-5.7745,-6.5065,-10.1725,-14.326,-9.999,-3.4425,-6.3935,-11.2645,-4.6115,-4.9205,-7.9525,-5.0335,-5.4335,-9.7905,-3.845,-9.045,-6.948,-4.5715,-6.7095,-6.1475,-11.2435,-4.451,-16.7775,-7.113,-6.74,-8.313,-3.673,-6.3985,-9.063,-4.6725,-6.418,-4.636,-13.8775,-5.4445,-2.2025,-1.52,-2.928,-15.4475,-1.939,-8.1065,-10.9275,-9.8035,-5.4475,-7.2305,-6.9635,-5.839,-6.458,-10.333,-17.495,-7.7665,-2.7095,-2.4975,-2.8485,-6.797,-4.158,-15.5655,-4.339,-3.9915,-11.53,-2.705,-6.674,-4.662,-12.9955,-6.4575,-4.965,-6.239,-6.274,-3.5625,-4.0325,-7.095,-7.453,-2.943,-6.3695,-5.882,-9.309,-5.5435,-4.5225,-3.4295,-3.708,-3.93,-3.0865,-5.155,-1.2115,-1.3695,-7.741,-3.2625,-3.2755,-5.156,-6.921,-13.9,-6.2225,-6.239,-3.5005,-1.7655,-5.1435,-4.2685,-1.263,-4.064,-2.5425,-9.9405,-4.4555,-2.9895,-5.7965,-2.8685,-0.9285,-9.1995,-0.613,-4.557,-4.1775,-1.8245,-2.899,-3.0035,-3.6255,-1.0585,-0.8645,-3.3105,-4.3455,-1.9395,-14.881
"SHASTA3",40.363104,-122.948165,-10.24,-11.1685,-11.6515,-5.972,-6.032,-9.0415,-6.606,-9.144,-7.936,-7.297,-13.339,-12.222,-13.2085,-7.659,-7.3925,-16.1115,-5.9455,-13.1145,-8.0105,-6.971,-6.8425,-9.519,-6.5355,-11.4865,-7.6135,-11.162,-5.837,-8.872,-9.638,-12.232,-8.5585,-8.727,-8.118,-9.9545,-14.701,-10.5245,-6.208,-10.763,-13.459,-6.206,-8.2595,-8.287,-10.2405,-5.831,-9.184,-5.548,-10.2355,-8.2905,-5.2135,-10.3345,-10.2305,-13.9785,-6.3785,-18.8935,-8.374,-7.677,-9.217,-6.1585,-9.127,-9.6625,-6.015,-8.4125,-6.2465,-14.6155,-5.894,-4.0415,-2.8015,-4.67,-17.3935,-5.6035,-9.9575,-15.138,-9.6465,-11.0385,-8.7355,-7.347,-8.602,-8.3645,-14.9385,-20.42,-11.5355,-3.502,-3.608,-4.0725,-8.339,-7.192,-15.7145,-3.711,-6.0255,-10.716,-5.367,-9.739,-5.402,-13.917,-8.677,-7.7415,-8.108,-9.499,-5.876,-5.7765,-7.492,-10.1615,-4.6965,-7.1545,-11.7065,-9.9565,-7.8105,-5.3955,-6.82,-4.972,-5.531,-5.421,-7.49,-4.1695,-4.083,-8.2225,-5.667,-4.177,-8.773,-10.0775,-16.0295,-8.7555,-8.549,-6.2205,-4.2995,-6.851,-6.733,-5.141,-4.9545,-4.523,-11.21,-5.7485,-5.5575,-7.2335,-5.9435,-3.2385,-11.223,-4.5775,-6.6585,-5.677,-3.906,-6.6645,-5.1335,-5.3825,-1.9295,-3.545,-4.325,-4.959,-5.178,-17.1025
"SHASTA4",40.483447,-121.428889,-14.5225,-13.9265,-12.297,-9.437,-9.9985,-10.662,-9.582,-11.678,-11.206,-10.406,-15.598,-16.09,-18.3135,-11.1875,-10.0385,-19.169,-8.4185,-13.968,-10.3365,-8.698,-11.0125,-12.3675,-8.381,-12.9635,-8.9895,-15.2095,-6.9295,-10.874,-12.544,-14.338,-11.3285,-10.914,-10.6865,-12.2575,-13.535,-11.1385,-8.3935,-9.5665,-16.436,-9.385,-10.255,-12.2955,-11.5225,-8.7755,-11.3075,-9.356,-12.174,-12.776,-6.659,-11.882,-11.689,-16.4175,-7.9775,-18.5295,-12.2835,-10.9415,-13.4955,-9.0115,-12.097,-10.159,-9.312,-10.3505,-8.6375,-16.4585,-9.3605,-6.5285,-5.937,-7.541,-19.007,-7.079,-13.8295,-15.0005,-14.6045,-11.435,-12.4425,-10.33,-11.0115,-10.568,-16.9855,-22.0205,-13.4975,-5.771,-6.814,-7.5435,-9.784,-9.5065,-17.6785,-7.2095,-8.426,-14.136,-9.351,-11.2675,-8.4655,-14.884,-11.291,-11.1695,-13.259,-12.9375,-8.2705,-8.945,-10.4255,-12.3625,-6.957,-9.602,-15.639,-9.8305,-10.069,-8.662,-7.769,-9.13,-8.8635,-8.7275,-10.1185,-7.1535,-7.379,-12.845,-6.6165,-7.162,-10.7565,-13.7825,-17.993,-11.4255,-10.2895,-12.025,-6.053,-9.123,-8.6445,-5.699,-8.49,-5.043,-14.429,-9.523,-7.9505,-10.9385,-6.6485,-5.3935,-14.8765,-6.5465,-9.405,-7.805,-6.602,-8.826,-6.861,-7.2925,-5.048,-5.0965,-6.534,-7.7025,-6.1465,-16.6135
"TEHEMA0",40.077891,-122.177402,0.253,3.1595,3.2275,5.5585,4.506,3.747,2.9495,1.379,2.668,1.463,2.663,0.5265,-4.1605,0.559,3.4295,0.3915,4.2435,-0.0934999999999999,3.3985,4.6075,3.3215,3.4135,4.199,2.5595,4.842,0.5805,2.531,2.0835,3.1315,-1.038,2.6015,1.906,3.6545,1.7285,1.321,0.8745,5.566,3.4885,1.9645,2.966,4.2365,2.286,2.6645,3.6825,1.382,3.4675,2.737,5.4415,4.799,1.3705,2.5395,2.7555,5.231,-5.1,1.9085,2.6585,0.865,4.457,1.9175,4.6915,4.6715,3.652,2.876,0.0505,3.957,6.922,7.3785,6.8005,2.0025,4.197,-0.0740000000000001,0.805,3.516,3.5375,2.788,4.0755,3.161,3.7255,1.6665,-3.955,1.898,6.313,5.979,6.567,4.1395,4.58,0.53,4.755,4.629,2.4545,4.909,4.77,4.5515,1.7415,4.109,4.911,4.6625,2.873,5.3865,4.664,2.3655,2.2505,5.7535,2.5775,0.8605,4.669,4.6775,4.382,6.6685,5.58,4.0055,4.6165,4.829,5.136,5.0375,1.6595,4.545,5.557,4.894,2.7525,-2.236,3.6865,5.5795,5.0315,5.25,3.42,5.394,2.579,5.1765,3.208,2.052,3.5975,5.749,4.2345,6.138,6.6835,2.389,7.808,3.776,6.844,6.4045,3.995,5.596,5.745,6.1695,6.5495,6.877,4.7515,4.745,2.147
"TEHEMA1",40.372282,-121.648837,-11.356,-10.2985,-8.591,-5.7945,-7.6215,-8.919,-8.7845,-9.863,-8.0365,-8.9145,-11.316,-12.445,-15.8085,-10.5615,-7.199,-14.399,-7.028,-10.6405,-7.531,-7.7315,-8.109,-9.273,-6.2245,-9.988,-8.5535,-12.3815,-6.16,-7.5485,-8.1825,-12.623,-8.656,-8.8915,-6.8065,-10.51,-10.0975,-7.983,-5.4385,-9.2825,-12.3385,-6.8025,-8.9435,-9.645,-8.5155,-6.118,-8.5245,-6.2495,-10.4085,-9.27,-4.666,-8.9395,-9.787,-15.4515,-6.5755,-15.2795,-8.9645,-8.5265,-11.4325,-6.6335,-8.0135,-7.2905,-5.6415,-8.2825,-7.317,-13.409,-7.646,-4.2875,-4.117,-4.7935,-13.786,-5.6335,-11.4825,-12.9535,-11.9415,-9.8195,-9.659,-7.2325,-8.0745,-7.734,-14.569,-18.282,-10.8705,-4.77,-5.0605,-8.196,-7.7175,-5.9355,-13.51,-4.92,-6.7195,-9.483,-5.496,-5.948,-6.618,-9.8835,-7.728,-8.5035,-8.176,-9.8495,-6.2385,-5.3925,-6.4475,-10.501,-4.4795,-7.236,-12.777,-7.3495,-6.862,-5.509,-6.362,-5.645,-7.0995,-5.747,-6.8965,-4.9515,-5.153,-9.098,-5.6125,-6.4405,-7.0475,-9.6085,-14.536,-7.762,-9.1345,-7.393,-4.5215,-6.8225,-5.511,-4.7805,-5.875,-3.719,-10.985,-5.3625,-5.6965,-5.878,-4.0435,-4.3975,-10.273,-4.1445,-6.1225,-4.1245,-3.9275,-5.5715,-5.43,-4.8185,-4.266,-3.488,-3.9825,-6.1275,-5.989,-11.806
"TEHEMA2",40.146833,-122.807917,-5.3035,-4.9135,-3.3835,-1.408,-2.9035,-3.5865,-2.6265,-4.301,-3.534,-6.1895,-3.584,-6.393,-6.474,-3.0295,-3.2865,-6.9285,-2.8435,-5.34,-2.622,-2.8715,-2.0985,-3.7105,-2.01,-4.5645,-2.755,-5.6525,-2.233,-2.912,-4.0795,-8.5,-3.5805,-3.4835,-2.3625,-5.723,-7.9515,-6.8565,-1.0135,-2.388,-4.592,-2.732,-2.879,-5.2795,-4.5865,-4.105,-5.1565,-1.2725,-4.5095,-3.49,-2.2705,-3.3995,-4.792,-5.346,-2.374,-10.4595,-4.889,-3.9285,-5.48,-1.162,-3.006,-2.4165,-1.324,-3.1885,-3.404,-6.5995,-1.421,-0.0534999999999999,0.1705,-0.158,-5.238,-0.3345,-4.489,-4.062,-4.6365,-4.2155,-2.5975,-2.591,-2.1815,-3.0005,-6.044,-9.8455,-4.5005,0.453,-0.5845,-0.5,-2.147,-2.344,-8.207,-0.6835,-1.834,-4.761,-1.857,-2.0555,-0.3025,-4.0975,-2.036,-1.8715,-2.3175,-2.2635,-0.0640000000000001,-0.678,-2.8705,-4.246,-1.3405,-3.1565,-4.296,-2.1305,-3.023,-1.154,0.7505,-1.052,-2.379,-0.5765,-2.0945,0.61,0.63,-5.196,-1.48,0.144,-0.8625,-2.8705,-7.6335,-2.639,-1.195,-0.682,-0.5835,-2.2855,-2.631,-0.6645,0.298,0.65,-4.3805,-2.0185,0.2985,-2.2605,-0.2435,0.295500000000001,-4.2045,1.2325,-2.2985,-0.8365,0.245,-0.593,0.545,-0.2695,1.6885,1.541,-0.1235,-1.326,-0.3605,-4.8175
"TEHEMA3",39.846946,-122.746724,-7.1065,-4.887,-3.644,-2.616,-2.3605,-3.087,-3.858,-4.9205,-3.3065,-6.1405,-4.3345,-6.58,-6.969,-3.6085,-3.561,-7.168,-3.8225,-5.3855,-3.305,-3.033,-2.6015,-3.7125,-2.8185,-4.2815,-4.066,-5.652,-3.479,-4.5405,-2.9485,-8.332,-4.6865,-3.751,-2.9965,-5.5015,-6.0065,-10.2205,-1.103,-3.447,-3.8015,-2.7325,-3.508,-4.815,-3.3885,-2.2115,-5.966,-2.061,-4.678,-2.992,-2.6725,-5.2355,-4.6505,-5.53,-1.3335,-10.3605,-4.218,-3.9435,-5.436,-1.6145,-2.41,-3.7765,-2.119,-3.8,-2.771,-6.9365,-1.1015,-0.5635,-0.9295,-1.2995,-6.234,-1.2075,-4.2165,-5.6385,-2.758,-3.8305,-4.5065,-2.4175,-3.35,-3.0545,-4.1615,-9.4395,-5.9525,-0.794,-0.6595,-0.6945,-2.3105,-1.633,-6.6265,-1.099,-2.8355,-3.635,-2.1765,-2.354,-0.841,-4.008,-3.1945,-1.5195,-3.59,-3.0755,-1.6135,-0.883,-3.037,-4.57,-2.2565,-2.1165,-4.691,-1.286,-1.8145,-0.7745,0.422,-1.837,-1.876,-1.2255,-1.423,-0.3235,0.1365,-5.867,-1.537,-0.2875,-1.6955,-2.671,-7.479,-2.4105,-0.829,-1.5695,-2.048,-2.923,-1.1055,0.2525,0.0169999999999995,-1.556,-3.7915,-1.85,-0.1765,-2.65,0.3855,-0.1575,-5.28,0.929,-1.643,1.257,1.0435,-0.68,-0.3395,-0.143,1.1015,1.4535,0.0594999999999999,-1.713,-0.0245000000000006,-5.8095
"TEHEMA4",39.991261,-121.74127,-7.1065,-4.887,-3.644,-2.616,-2.3605,-3.087,-3.858,-4.9205,-3.3065,-6.1405,-4.3345,-6.58,-6.969,-3.6085,-3.561,-7.168,-3.8225,-5.3855,-3.305,-3.033,-2.6015,-3.7125,-2.8185,-4.2815,-4.066,-5.652,-3.479,-4.5405,-2.9485,-8.332,-4.6865,-3.751,-2.9965,-5.5015,-6.0065,-10.2205,-1.103,-3.447,-3.8015,-2.7325,-3.508,-4.815,-3.3885,-2.2115,-5.966,-2.061,-4.678,-2.992,-2.6725,-5.2355,-4.6505,-5.53,-1.3335,-10.3605,-4.218,-3.9435,-5.436,-1.6145,-2.41,-3.7765,-2.119,-3.8,-2.771,-6.9365,-1.1015,-0.5635,-0.9295,-1.2995,-6.234,-1.2075,-4.2165,-5.6385,-2.758,-3.8305,-4.5065,-2.4175,-3.35,-3.0545,-4.1615,-9.4395,-5.9525,-0.794,-0.6595,-0.6945,-2.3105,-1.633,-6.6265,-1.099,-2.8355,-3.635,-2.1765,-2.354,-0.841,-4.008,-3.1945,-1.5195,-3.59,-3.0755,-1.6135,-0.883,-3.037,-4.57,-2.2565,-2.1165,-4.691,-1.286,-1.8145,-0.7745,0.422,-1.837,-1.876,-1.2255,-1.423,-0.3235,0.1365,-5.867,-1.537,-0.2875,-1.6955,-2.671,-7.479,-2.4105,-0.829,-1.5695,-2.048,-2.923,-1.1055,0.2525,0.0169999999999995,-1.556,-3.7915,-1.85,-0.1765,-2.65,0.3855,-0.1575,-5.28,0.929,-1.643,1.257,1.0435,-0.68,-0.3395,-0.143,1.1015,1.4535,0.0594999999999999,-1.713,-0.0245000000000006,-5.8095
