"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,24.815,22.3925,22.7855,25.2595,25.566,21.4395,20.461,25.4945,23.2325,21.8,24.5965,23.378,22.6385,23.3725,23.333,22.3505,22.4285,23.422,23.2085,24.034,24.165,23.5935,22.331,22.627,21.696,24.38,22.413,24.818,22.6215,21.3245,24.5555,22.1995,23.568,23.0785,23.497,21.7725,23.784,21.784,23.33,23.2985,24.831,25.2125,22.9045,25.4755,23.4045,22.6895,23.2935,21.049,22.079,21.596,25.997,25.085,22.918,23.368,23.87,26.597,23.185,22.4175,27.9385,24.026,22.8775,26.39,24.595,22.2965,25.694,27.8745,26.821,23.607,26.045,23.872,23.9095,23.8725,25.7375,23.497,24.0365,23.521,28.436,23.815,24.7955,25.1075,25.0425,26.2805,25.295,25.112,25.881,25.7785,24.502,23.68,23.9835,23.9695,24.872,23.3725,23.208,27.277,26.605,23.9715,25.0395,23.914,24.9555,23.7055,23.628,23.7855,24.49,24.9385,27.5305,26.8355,22.661,23.7935,28.1025,26.737,28.341,25.9355,27.2895,26.365,27.9195,24.8555,25.539,22.6375,25.6575,25.752,28.602,23.3505,26.9205,26.6715,26.641,26.1525,25.692,24.894,26.8685,28.7885,27.8695,26.524,24.9035,26.308,26.567,26.533,24.228,24.776,23.675,25.625,27.7065,28.212,29.072,26.3105,27.7615,27.181,27.2745,25.816,29.5705,26.6465
"SHASTA1",41.128752,-121.455784,27.682,24.256,23.602,27.1825,26.2015,24.9845,23.3865,27.2695,25.9405,23.918,26.839,25.4095,24.4355,27.478,26.5485,25.386,24.1765,26.515,24.747,26.1035,26.337,26.439,25.976,24.1075,24.869,25.6315,23.674,27.7255,26.337,23.897,27.0635,23.771,25.7295,24.388,24.4,24.2275,24.573,24.051,24.7445,25.926,25.5275,28.1395,25.134,26.0295,26.009,25.5125,25.1665,23.817,24.5605,23.1025,26.0985,28.8955,24.633,25.203,24.805,29.378,24.8145,24.1735,29.0355,26.4535,23.9295,28.575,26.991,25.255,28.052,30.264,28.7955,26.8585,28.965,27.756,25.6345,27.551,28.1725,25.2375,24.9675,25.656,30.947,26.4695,26.993,30.4915,25.783,28.1135,27.272,26.245,27.927,27.4335,26.2555,26.495,26.432,25.419,27.751,25.0355,25.567,28.008,27.447,26.656,27.5165,27.3735,26.573,26.072,26.5745,26.198,25.3685,28.6925,29.6275,28.8435,25.2945,25.4505,29.471,28.8205,30.67,27.338,29.933,28.7305,29.64,27.376,27.675,25.081,28.2235,27.354,30.1185,25.678,29.667,28.6125,28.7775,28.664,28.254,27.2145,28.614,30.7685,30.34,28.7045,27.7065,27.3405,28.8105,30.7695,25.4895,25.853,25.592,28.139,29.275,29.139,29.3995,27.553,30.4015,29.6065,29.1195,27.9555,31.6075,29.248
"SHASTA2",41.117642,-122.388533,25.762,22.4775,24.2595,25.695,25.5105,21.7535,23.8065,26.8025,24.1035,22.398,25.0325,25.2215,24.0495,23.602,24.768,23.326,23.1065,23.762,24.806,26.4165,25.065,25.9405,24.708,23.082,23.4965,25.481,23.143,25.552,22.772,23.1215,27.251,23.868,23.1855,22.493,23.7195,22.9,23.6145,23.4675,25.1005,24.234,25.8165,26.7685,24.3215,25.58,24.989,24.165,24.801,23.0465,23.1135,22.6505,27.707,25.7765,24.6305,25.642,25.2745,26.7,24.478,24.0435,28.5575,25.3715,23.9575,27.1815,25.7265,23.856,26.2795,26.9495,26.7045,25.167,25.9125,25.3235,25.6475,25.7595,27.729,26.713,24.2335,24.606,27.7595,23.864,26.27,25.998,26.463,26.6535,26.7815,27.6885,27.693,27.936,26.8985,25.696,27.011,25.549,27.0925,24.2615,25.103,27.014,27.9455,24.5725,26.3555,24.94,26.081,25.3315,24.8105,24.912,25.4105,26.089,28.787,27.704,24.2965,25.402,29.028,28.33,28.25,26.354,28.9205,27.1965,26.168,26.648,26.6725,25.9395,26.8015,27.184,29.229,25.4705,28.024,28.8145,28.387,28.552,26.703,26.6735,26.5625,28.629,27.476,28.5325,27.1945,26.4255,26.9085,28.2855,25.889,25.6405,25.929,26.8205,28.547,28.2155,28.718,25.709,27.4915,27.577,28.27,26.3205,29.691,26.877
"SHASTA3",40.363104,-122.948165,24.815,22.3925,22.7855,25.2595,25.566,21.4395,20.461,25.4945,23.2325,21.8,24.5965,23.378,22.6385,23.3725,23.333,22.3505,22.4285,23.422,23.2085,24.034,24.165,23.5935,22.331,22.627,21.696,24.38,22.413,24.818,22.6215,21.3245,24.5555,22.1995,23.568,23.0785,23.497,21.7725,23.784,21.784,23.33,23.2985,24.831,25.2125,22.9045,25.4755,23.4045,22.6895,23.2935,21.049,22.079,21.596,25.997,25.085,22.918,23.368,23.87,26.597,23.185,22.4175,27.9385,24.026,22.8775,26.39,24.595,22.2965,25.694,27.8745,26.821,23.607,26.045,23.872,23.9095,23.8725,25.7375,23.497,24.0365,23.521,28.436,23.815,24.7955,25.1075,25.0425,26.2805,25.295,25.112,25.881,25.7785,24.502,23.68,23.9835,23.9695,24.872,23.3725,23.208,27.277,26.605,23.9715,25.0395,23.914,24.9555,23.7055,23.628,23.7855,24.49,24.9385,27.5305,26.8355,22.661,23.7935,28.1025,26.737,28.341,25.9355,27.2895,26.365,27.9195,24.8555,25.539,22.6375,25.6575,25.752,28.602,23.3505,26.9205,26.6715,26.641,26.1525,25.692,24.894,26.8685,28.7885,27.8695,26.524,24.9035,26.308,26.567,26.533,24.228,24.776,23.675,25.625,27.7065,28.212,29.072,26.3105,27.7615,27.181,27.2745,25.816,29.5705,26.6465
"SHASTA4",40.483447,-121.428889,21.957,19.134,20.1095,21.636,22.141,17.8665,18.502,21.8815,20.059,18.474,20.271,21.773,19.776,21.471,20.278,19.693,19.437,20.539,20.191,20.2745,21.1345,20.5645,20.8075,20.128,19.9215,20.3395,20.456,21.4355,19.6955,18.6455,24.3615,19.7065,19.779,19.7245,20.5225,19.593,20.5365,19.378,20.975,21.1985,21.8275,22.172,22.1405,21.573,20.109,20.295,21.1835,18.4955,21.351,19.2275,21.8975,22.2605,20.142,22.3355,20.8475,24.164,21.521,19.983,23.2075,21.8755,20.8045,22.1715,21.7465,21.5335,21.517,23.7825,22.8635,21.5675,22.328,22.6075,21.753,22.931,22.91,21.136,20.4695,22.1325,24.4155,22.7365,22.6,23.7715,22.984,23.831,24.8305,23.0965,23.367,23.318,23.3865,22.315,22.5625,21.46,24.181,20.2305,20.69,24.7335,22.669,21.446,22.27,23.1395,21.887,22.302,21.7665,20.805,21.5485,23.7765,24.9235,24.7085,21.432,21.2105,25.3215,23.7725,26.535,21.767,25.61,22.844,24.201,24.6665,23.932,21.316,23.0005,25.1015,26.4355,21.6415,24.7875,23.6185,24.2095,24.4615,24.2815,23.256,24.031,26.583,24.767,24.3855,22.4085,23.416,23.242,24.4135,21.6155,23.022,22.4535,21.563,24.503,24.9395,24.9825,23.1125,25.7915,25.3675,24.4715,23.072,26.545,23.8125
"TEHEMA0",40.077891,-122.177402,34.326,31.661,34.1335,35.9245,33.621,32.313,33.0485,35.1465,32.564,31.994,32.465,34.8725,33.9485,34.372,33.7805,33.062,32.796,34.082,34.4735,32.7815,33.207,32.0215,34.613,34.1145,32.1775,35.3005,33.967,33.747,33.741,31.561,34.993,33.8815,32.023,31.079,36.9555,33.212,35.776,32.4765,34.5065,32.441,33.897,35.8685,33.194,35.031,33.906,34.05,35.461,32.8065,33.036,32.987,35.5485,35.3625,33.878,34.227,32.414,36.01,33.707,33.5525,35.787,34.452,34.414,34.9515,34.3145,32.2515,34.037,34.1675,34.627,33.6255,33.7815,36.002,34.3755,33.6595,37.8095,34.201,34.593,38.1185,39.146,33.9745,34.02,34.6865,35.0905,38.0585,35.875,34.008,36.7305,35.007,35.174,35.1725,36.391,34.998,34.51,33.579,33.9285,34.7565,36.402,35.4185,34.6725,33.621,34.5275,35.1985,33.7525,34.065,34.855,35.154,38.122,36.9135,32.7835,35.5225,38.2195,35.862,38.7335,36.602,40.4065,38.1335,35.5175,36.471,38.1645,34.925,36.836,38.1535,39.184,33.425,36.5855,37.9325,35.8325,34.863,34.8445,34.495,33.9875,39.8265,34.9025,34.6895,35.537,34.97,36.008,36.254,35.733,36.3055,35.4275,34.7325,36.2095,40.6385,38.0955,38.9485,37.857,37.009,36.025,35.4525,37.4135,37.0855
"TEHEMA1",40.372282,-121.648837,24.0715,20.2845,22.0695,23.5265,23.6235,18.799,19.915,23.6915,21.267,19.7205,22.6425,24.145,22.106,23.306,22.2045,21.293,20.961,21.248,21.8835,22.0495,23.0215,21.2135,21.953,22.113,20.412,22.324,20.1155,22.374,21.4895,19.9745,26.608,22.5035,21.73,20.1675,22.671,21.0795,22.0425,21.3575,22.443,22.7515,23.8615,24.144,24.2715,23.783,21.892,22.419,24.2925,20.842,22.7015,20.3205,23.875,25.281,21.7815,24.4725,22.5735,26.5185,23.4555,20.823,23.8675,23.235,22.905,23.9185,23.438,22.447,22.9525,25.5445,25.3925,22.625,23.9185,24.2095,23.827,23.5595,25.1425,22.486,22.6655,23.6985,25.9935,24.489,22.394,24.1955,24.161,25.364,26.809,24.337,24.603,25.2435,24.4895,23.3295,24.5265,23.7375,24.871,21.565,23.294,25.6265,24.0815,22.7855,24.282,24.264,22.9255,24.384,22.543,21.9565,22.7725,24.0075,25.6725,25.9315,21.3905,23.6005,27.273,26.293,27.9195,23.3805,26.194,24.2135,25.256,26.7215,24.547,22.5095,24.508,25.7435,28.0945,22.496,24.947,26.8085,24.533,25.1205,25.3215,24.4655,25.246,29.0305,25.873,26.6845,24.7715,25.807,25.383,25.5155,23.5265,24.24,24.128,22.875,26.8525,26.964,26.589,24.234,26.8365,26.77,26.8265,24.4205,27.847,25.2865
"TEHEMA2",40.146833,-122.807917,28.317,23.5685,26.176,27.236,24.9795,23.3285,24.2185,28.4115,26.569,26.182,26.8405,28.231,26.208,25.3355,26.378,24.818,25.347,25.2955,26.014,26.0005,27.499,27.027,25.5395,28.2235,24.395,26.332,25.346,25.977,24.173,23.9165,27.6145,25.744,25.154,23.8775,27.4625,26.335,27.8505,25.1005,25.3185,25.2175,26.1815,28.068,24.869,25.9745,27.0365,26.2865,25.919,24.3395,26.5235,24.61,25.762,26.784,26.943,26.3335,27.122,27.7845,27.615,26.597,25.837,27.446,26.813,26.849,27.6855,25.404,26.393,27.1085,25.9475,26.5,28.0625,26.7595,26.5815,26.637,27.898,26.6295,26.4215,28.442,30.849,25.175,26.872,27.1105,29.299,28.4335,28.4695,27.989,28.288,27.553,29.221,27.1855,29.173,26.8155,27.59,26.088,26.2905,26.936,28.302,25.775,27.9595,25.376,27.508,27.5755,26.7735,26.535,27.1425,28.222,31.2115,28.8235,25.3495,26.415,30.3765,27.5405,32.7465,29.237,31.417,28.098,27.087,28.182,28.404,25.638,27.9805,28.063,32.274,25.947,28.5685,30.8535,29.073,28.386,27.4455,28.5175,26.3775,32.9275,28.1885,27.8445,27.3795,27.863,28.0875,28.138,26.6115,27.498,28.7245,26.2605,28.948,31.261,28.3085,28.3855,29.6465,31.052,29.923,27.709,29.5135,28.9625
"TEHEMA3",39.846946,-122.746724,27.291,22.9335,24.892,25.528,23.837,23.737,23.0965,26.957,23.721,22.762,24.9775,26.119,25.046,24.844,24.6515,25.772,23.3315,24.1715,24.8105,26.4015,25.4155,24.1025,24.9315,25.8775,23.6135,26.551,24.852,24.687,23.3375,22.389,27.2165,25.7445,24.8855,23.1555,27.006,23.5385,26.971,24.176,24.473,24.1885,24.7215,26.4735,24.649,24.1745,24.082,26.0265,24.7955,22.34,24.872,24.0595,24.8335,27.663,24.4195,25.132,25.6075,27.867,24.661,23.8585,24.785,27.1475,26.3055,26.133,26.521,24.2555,26.554,27.1005,24.1535,25.372,26.596,26.005,26.358,25.2755,26.975,25.4005,26.3095,27.692,30.279,24.7475,24.7505,25.196,27.5015,28.1795,27.7835,26.2465,28.48,26.6695,27.0145,25.5635,27.707,25.713,25.4485,25.3155,25.5765,26.436,26.1975,25.5735,26.3725,24.0075,25.516,26.784,25.121,24.847,25.2915,27.5705,29.496,27.483,25.2035,25.141,29.9655,26.77,30.216,28.18,30.238,27.378,26.336,27.7465,26.5905,25.605,27.5775,29.0035,31.5945,24.6495,27.616,27.9395,27.38,27.0705,26.5535,27.373,25.5615,30.954,26.9635,27.772,26.5265,26.386,27.6435,27.744,25.5215,26.5855,26.746,26.2015,28.3515,30.937,27.71,28.425,27.5195,30.501,28.776,27.2625,29.86,27.9495
"TEHEMA4",39.991261,-121.74127,27.291,22.9335,24.892,25.528,23.837,23.737,23.0965,26.957,23.721,22.762,24.9775,26.119,25.046,24.844,24.6515,25.772,23.3315,24.1715,24.8105,26.4015,25.4155,24.1025,24.9315,25.8775,23.6135,26.551,24.852,24.687,23.3375,22.389,27.2165,25.7445,24.8855,23.1555,27.006,23.5385,26.971,24.176,24.473,24.1885,24.7215,26.4735,24.649,24.1745,24.082,26.0265,24.7955,22.34,24.872,24.0595,24.8335,27.663,24.4195,25.132,25.6075,27.867,24.661,23.8585,24.785,27.1475,26.3055,26.133,26.521,24.2555,26.554,27.1005,24.1535,25.372,26.596,26.005,26.358,25.2755,26.975,25.4005,26.3095,27.692,30.279,24.7475,24.7505,25.196,27.5015,28.1795,27.7835,26.2465,28.48,26.6695,27.0145,25.5635,27.707,25.713,25.4485,25.3155,25.5765,26.436,26.1975,25.5735,26.3725,24.0075,25.516,26.784,25.121,24.847,25.2915,27.5705,29.496,27.483,25.2035,25.141,29.9655,26.77,30.216,28.18,30.238,27.378,26.336,27.7465,26.5905,25.605,27.5775,29.0035,31.5945,24.6495,27.616,27.9395,27.38,27.0705,26.5535,27.373,25.5615,30.954,26.9635,27.772,26.5265,26.386,27.6435,27.744,25.5215,26.5855,26.746,26.2015,28.3515,30.937,27.71,28.425,27.5195,30.501,28.776,27.2625,29.86,27.9495
