"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,-8.7375,-7.122,-6.3845,-5.6945,-6.7615,-6.934,-15.0895,-9.942,-6.292,-11.494,-6.8005,-11.2455,-10.2995,-10.1015,-6.75,-13.195,-9.676,-18.621,-9.092,-9.278,-7.931,-8.4485,-8.02,-12.812,-9.6985,-12.807,-10.4565,-13.801,-6.6965,-16.758,-8.6885,-7.797,-4.5275,-18.001,-5.443,-13.702,-12.719,-8.5545,-9.161,-8.999,-18.1205,-7.2925,-6.42,-9.3095,-8.8605,-9.38,-9.3125,-7.7805,-7.148,-8.605,-9.6025,-14.3835,-6.235,-9.2855,-5.6085,-7.431,-7.9645,-20.4935,-9.5125,-8.157,-6.2125,-13.836,-10.441,-18.509,-20.2715,-5.452,-4.5275,-4.3455,-11.8055,-8.3945,-9.096,-7.31,-6.974,-6.7405,-5.2665,-10.286,-9.0065,-5.9965,-12.066,-17.8975,-13.53,-6.9955,-6.5195,-12.8395,-16.4645,-3.0425,-2.8765,-5.8745,-9.545,-8.95,-13.279,-6.508,-6.6235,-6.283,-6.235,-10.665,-6.326,-5.7045,-5.0335,-9.779,-13.7365,-2.645,-5.2645,-6.821,-3.067,-9.771,-3.8785,-5.266,-7.8505,-3.2795,-4.141,-5.7505,-14.0635,-2.069,-7.0015,-6.173,-1.9955,-10.6315,-3.694,-8.2605,-6.538,-6.7015,-1.9785,-11.501,-5.9335,-10.234,-13.383,-5.5105,-7.658,-2.745,-3.6235,-5.42,-14.4965,-6.0415,-5.535,-6.0815,-5.077,-5.849,-8.13,-3.227,-7.1135,-8.1415,-7.1995,-4.109,-10.749,-6.507,-6.1655,-3.729,-5.3295,-11.8905
"SHASTA1",41.128752,-121.455784,-7.2895,-6.8685,-6.9485,-4.2535,-7.337,-4.7215,-17.241,-10.962,-6.283,-10.386,-6.1315,-9.5655,-9.7935,-9.641,-5.898,-11.9675,-8.762,-16.58,-8.0385,-10.217,-6.0925,-9.683,-8.727,-13.846,-11.5925,-12.0385,-11.022,-12.459,-5.7555,-17.8765,-6.895,-7.486,-3.8365,-19.3315,-4,-12.1535,-12.413,-6.626,-8.033,-7.3085,-14.8065,-6.4465,-5.957,-8.9205,-8.6285,-7.1775,-8.365,-6.772,-8.001,-6.085,-10.2275,-16.154,-7.176,-7.267,-6.0645,-5.626,-7.5865,-21.3345,-9.9585,-8.06,-5.1595,-13.177,-11.598,-19.6335,-20.33,-5.2225,-3.6945,-5.0895,-10.247,-5.74,-8.5055,-4.85,-5.6455,-6.065,-5.203,-10.072,-10.08,-6.9055,-11.48,-17.473,-15.519,-5.7685,-5.111,-13.5745,-19.2,-0.9555,-2.5565,-5.8595,-8.7515,-6.4105,-12.1135,-6.7145,-6.3985,-5.4865,-6.8095,-9.9955,-4.3815,-3.2175,-7.7425,-8.206,-13.071,-1.988,-6.645,-5.42,-1.653,-9.1335,-0.9085,-3.873,-7.0945,-2.3295,-2.3065,-4.1595,-14.7685,-1.003,-7.6255,-4.3885,-0.935,-11.5785,-1.393,-4.7055,-6.5785,-5.037,-1.663,-13.388,-4.6375,-8.619,-12.92,-4.808,-4.032,-2.397,-3.1325,-4.0135,-14.3595,-6.38,-3.8095,-4.129,-5.2255,-5.576,-7.9185,-2.093,-7.439,-7.816,-7.452,-2.692,-14.0615,-5.703,-5.132,-0.997,-6.019,-12.0585
"SHASTA2",41.117642,-122.388533,-7.2035,-5.319,-4.8275,-4.2215,-4.051,-4.9515,-12.9465,-8.8965,-3.822,-8.6575,-4.7225,-8.302,-8.381,-8.1765,-4.7625,-11.169,-11.0235,-14.0225,-7.663,-7.2025,-5.1715,-6.5395,-6.44,-10.899,-7.2955,-10.1325,-6.918,-9.3675,-5.4335,-15.6535,-5.7225,-5.568,-3.687,-16.3215,-4.265,-9.665,-10.6655,-5.78,-7.3855,-8.64,-14.07,-6.0445,-3.7555,-8.295,-5.026,-5.965,-7.0905,-5.588,-5.445,-6.303,-8.153,-12.351,-4.7325,-6.7715,-6.195,-4.8005,-9.1095,-18.397,-5.3245,-5.946,-4.515,-11.107,-9.499,-13.6755,-19.9415,-4.964,-3.851,-5.0455,-10.8365,-5.5005,-5.799,-8.3135,-5.596,-5.078,-4.58,-7.3145,-8.54,-6.491,-9.0025,-16.2865,-11.3245,-6.1195,-5.325,-10.4635,-14.143,-1.3315,-1.781,-3.2915,-8.1355,-6.722,-10.3585,-4.8595,-4.698,-3.3465,-6.4865,-8.879,-4.4115,-4.9985,-4.1575,-7.2835,-13.263,-2.1435,-3.612,-5.0275,-2.868,-5.4205,-1.967,-2.915,-5.352,-1.473,-2.52,-2.8,-18.1625,-0.352,-7.1475,-2.883,-0.519,-8.728,-0.435,-4.521,-5.184,-4.109,-0.875,-7.593,-4.1095,-5.813,-13.7775,-2.955,-4.828,-2.3785,-2.313,-5.4075,-9.3535,-6.132,-3.843,-4.825,-2.4085,-3.596,-6.1495,-1.429,-3.653,-6.0295,-3.5775,-1.512,-11.2685,-5.5565,-4.08,-1.179,-4.3515,-12.049
"SHASTA3",40.363104,-122.948165,-8.7375,-7.122,-6.3845,-5.6945,-6.7615,-6.934,-15.0895,-9.942,-6.292,-11.494,-6.8005,-11.2455,-10.2995,-10.1015,-6.75,-13.195,-9.676,-18.621,-9.092,-9.278,-7.931,-8.4485,-8.02,-12.812,-9.6985,-12.807,-10.4565,-13.801,-6.6965,-16.758,-8.6885,-7.797,-4.5275,-18.001,-5.443,-13.702,-12.719,-8.5545,-9.161,-8.999,-18.1205,-7.2925,-6.42,-9.3095,-8.8605,-9.38,-9.3125,-7.7805,-7.148,-8.605,-9.6025,-14.3835,-6.235,-9.2855,-5.6085,-7.431,-7.9645,-20.4935,-9.5125,-8.157,-6.2125,-13.836,-10.441,-18.509,-20.2715,-5.452,-4.5275,-4.3455,-11.8055,-8.3945,-9.096,-7.31,-6.974,-6.7405,-5.2665,-10.286,-9.0065,-5.9965,-12.066,-17.8975,-13.53,-6.9955,-6.5195,-12.8395,-16.4645,-3.0425,-2.8765,-5.8745,-9.545,-8.95,-13.279,-6.508,-6.6235,-6.283,-6.235,-10.665,-6.326,-5.7045,-5.0335,-9.779,-13.7365,-2.645,-5.2645,-6.821,-3.067,-9.771,-3.8785,-5.266,-7.8505,-3.2795,-4.141,-5.7505,-14.0635,-2.069,-7.0015,-6.173,-1.9955,-10.6315,-3.694,-8.2605,-6.538,-6.7015,-1.9785,-11.501,-5.9335,-10.234,-13.383,-5.5105,-7.658,-2.745,-3.6235,-5.42,-14.4965,-6.0415,-5.535,-6.0815,-5.077,-5.849,-8.13,-3.227,-7.1135,-8.1415,-7.1995,-4.109,-10.749,-6.507,-6.1655,-3.729,-5.3295,-11.8905
"SHASTA4",40.483447,-121.428889,-12.061,-9.1685,-7.8825,-8.3425,-8.4365,-10.0035,-14.3755,-12.469,-9.576,-14.6495,-8.4225,-13.257,-14.351,-11.566,-8.431,-14.841,-11.0815,-18.825,-11.123,-11.7725,-9.6215,-11.3235,-9.476,-11.0125,-12.208,-16.7905,-13.5915,-17.301,-9.68,-16.676,-9.941,-9.1835,-8.0265,-20.6375,-9.695,-15,-14.9765,-8.969,-11.4855,-12.718,-20.6885,-10.113,-8.6045,-10.973,-11.482,-9.3635,-13.0585,-9.7065,-13.038,-10.2065,-14.389,-18.011,-9.295,-12.65,-10.365,-9.321,-10.987,-19.161,-13.0465,-10.878,-9.434,-17.2255,-13.927,-20.07,-23.1385,-7.9245,-7.0075,-9.466,-16.166,-11.955,-11.3885,-10.481,-9.7215,-9.321,-9.514,-13.4305,-12.4655,-11.265,-14.845,-19.9585,-15.8135,-10.882,-9.8385,-14.408,-17.8465,-4.695,-6.6335,-7.219,-12.9875,-12.422,-15.6865,-9.205,-9.2125,-9.4935,-9.398,-10.1305,-9.621,-8.7365,-9.8965,-14.7135,-16.5345,-5.358,-6.733,-10.4785,-6.635,-12.189,-7.269,-7.7215,-9.6745,-5.275,-6.856,-7.9405,-15.2795,-4.509,-10.5505,-10.821,-4.399,-16.122,-5.4185,-9.709,-8.473,-7.9955,-5.1415,-12.2265,-9.0245,-12.578,-14.8925,-7.863,-11.556,-6.691,-7.838,-9.5325,-15.3625,-10.5865,-10.395,-7.7715,-6.8765,-9.2355,-12.0055,-5.7415,-8.4585,-10.234,-10.472,-7.1245,-14.418,-8.8065,-8.5075,-6.682,-8.9025,-9.8155
"TEHEMA0",40.077891,-122.177402,3.641,5.512,5.6055,4.0255,5.656,3.606,1.523,2.1385,4.688,1.7645,1.531,1.878,1.1415,0.858,1.904,-0.0919999999999996,2.248,-2.7855,1.384,4.287,0.788,3.4045,3.536,0.503,2.776,0.3015,1.659,0.3345,4.722,0.626,3.137,2.7045,3.0815,-4.526,3.2675,0.3845,1.0145,3.253,2.5215,1.184,-5.45,3.942,3.033,3.8845,2.536,2.5425,1.4755,3.9435,3.16,1.129,2.7125,0.7045,4.6655,1.9245,3.77,3.3085,4.065,-3.4815,3.557,4.8575,3.2845,0.387,2.6135,-2.826,-4.2065,4.586,5.107,2.8775,-1.98,1.715,4.313,1.7645,3.079,4.4785,2.4375,4.2245,3.2755,3.8985,-1.0495,-3.342,0.9895,2.5755,4.2115,2.3925,-1.021,6.198,4.874,2.744,1.5705,2.104,-0.5055,2.2945,3.732,5.4085,4.8905,3.1025,4.5145,5.9525,5.676,2.6855,-0.382,6.3875,6.8255,4.3385,5.5355,2.4765,5.8475,5.073,4.0725,6.014,7.163,5.4445,-1.0065,6.232,4.829,4.869,7.5825,3.784,6.99,-0.5615,6.2195,4.578,5.2045,3.6865,5.6475,4.7,2.8425,2.777,3.1085,5.466,4.8525,5.75,4.2965,4.245,7.1915,6.2945,7.541,6.2005,2.6815,6.068,6.332,4.7245,6.1885,7.1545,1.581,5.467,7.3655,6.204,4.837,0.897
"TEHEMA1",40.372282,-121.648837,-8.082,-6.536,-6.011,-8.165,-6.855,-6.293,-11.949,-9.9245,-7.2695,-10.2775,-6.113,-9.5225,-11.271,-8.954,-6.8465,-12.2495,-7.8345,-15.174,-9.16,-9.137,-6.8485,-8.123,-7.364,-9.9195,-8.15,-11.9075,-9.8005,-13.3775,-7.524,-12.932,-8.0145,-7.466,-6.866,-15.674,-7.079,-12.609,-13.452,-7.2295,-9.8825,-9.72,-18.198,-9.061,-7.0695,-9.298,-8.977,-7.904,-10.856,-7.0645,-10.505,-8.4245,-10.3725,-13.9665,-8.586,-10.5095,-6.652,-6.719,-7.0145,-14.844,-9.531,-7.9125,-5.6595,-13.159,-9.8895,-15.895,-19.295,-6.111,-6.962,-5.847,-11.44,-9.5415,-8.7215,-7.18,-8.1175,-6.4515,-6.5115,-10.9365,-9.419,-7.4875,-11.7235,-15.8325,-13.4065,-7.7345,-7.857,-9.871,-14.098,-4.75,-5.6845,-7.4275,-11.1905,-9.772,-12.465,-7.43,-6.7625,-8.1975,-6.9175,-8.085,-7.2345,-6.3855,-6.4495,-10.944,-13.7855,-3.3325,-4.144,-7.4175,-4.5165,-8.067,-5.7545,-5.456,-6.696,-4.9445,-4.545,-6.0345,-11.3535,-2.8785,-7.905,-7.429,-4.109,-10.916,-3.832,-6.916,-4.962,-6.003,-2.3285,-9.604,-6.636,-11.3595,-12.9215,-7.2735,-7.908,-4.1825,-4.581,-5.5955,-10.782,-8.9065,-7.9475,-5.9415,-5.4775,-5.564,-8.146,-4.1965,-6.726,-7.6015,-8.4545,-3.832,-10.0545,-6.1445,-4.8895,-4.3885,-5.7675,-8.3415
"TEHEMA2",40.146833,-122.807917,-3.524,-3.073,-1.2965,-1.288,-1.488,-1.77,-6.1835,-5.541,-2.928,-4.074,-1.606,-5.015,-4.0995,-5.2225,-3.101,-7.1985,-8.0995,-10.109,-5.57,-1.967,-4.3195,-2.916,-2.567,-4.69,-3.981,-4.441,-3.4225,-4.558,-1.92,-7.291,-3.5305,-3.235,-3.0045,-10.1655,-2.0955,-8.0865,-5.863,-2.2535,-3.555,-5.6465,-10.307,-2.079,-1.9435,-2.122,-3.916,-4.4,-3.8625,-2.695,-3.3365,-6.477,-4.9515,-4.981,-0.6705,-3.3635,-2.513,-2.6245,-5.6705,-10.5805,-3.1015,-1.841,-1.858,-6.1635,-4.2155,-8.468,-9.9655,-3.1985,-1.584,-3,-8.726,-3.354,-2.5925,-6.1255,-2.5535,-2.3355,-2.5485,-2.6535,-4.129,-3.8135,-7.22,-9.403,-5.817,-2.9675,-1.86,-4.516,-6.093,0.1765,-0.3665,-2.014,-3.4795,-3.986,-5.731,-3.398,-1.915,-0.7285,-3.8645,-2.3585,-1.9905,-1.543,0.3205,-4.9005,-7.348,-0.518,0.464,-1.876,-0.892,-2.836,0.584,-0.3515,-1.2905,-0.711,-1.044,-0.748,-11.441,0.1865,-1.117,-1.1365,1.6665,-3.047,1.5605,-4.718,-0.118,-1.4845,0.22,-3.7415,-1.1255,-4.1525,-4.194,-2.6615,-3.612,0.771,0.309,-1.5355,-2.284,-3.2825,-0.205,0.0514999999999999,-1.0205,-0.1665,-2.894,0.194,0.103,-1.873,-1.1975,0.914,-4.3195,-1.5925,-1.0875,0.41,-0.4525,-6.74
"TEHEMA3",39.846946,-122.746724,-4.0845,-3.7525,-1.1545,-1.5735,-2.314,-2.812,-6.1935,-5.5175,-1.5515,-4.9755,-2.4795,-4.8235,-5.2205,-6.8105,-4.272,-7.068,-7.8825,-11.965,-5.1905,-3.0495,-6.0075,-3.218,-3.761,-5.261,-3.9735,-5.1485,-4.0575,-4.7735,-1.771,-7.6835,-4.5805,-4.233,-2.472,-8.177,-2.04,-6.548,-6.7265,-3.198,-3.9995,-5.6145,-10.046,-1.829,-2.8165,-3.0145,-5.0835,-4.5975,-4.69,-2.412,-3.952,-6.683,-5.3575,-5.157,-0.7915,-3.8355,-2.7755,-2.908,-4.8645,-11.2615,-2.9865,-3.5955,-2.2035,-5.655,-3.8095,-11.1625,-8.673,-2.4205,-1.338,-3.521,-7.887,-2.796,-2.5855,-5.7465,-4.028,-2.482,-2.3925,-3.21,-2.56,-3.275,-6.7875,-9.2175,-6.7295,-2.0405,-2.019,-4.85,-6.2955,-0.4985,-1.9995,-2.13,-4.807,-3.558,-6.3485,-2.737,-1.403,-0.9655,-2.9025,-1.388,-1.662,-1.751,-0.2235,-4.328,-6.3775,-0.244,0.0380000000000003,-1.8455,-1.424,-2.971,-0.676,-0.32,-1.3005,-1.428,-0.1745,-0.1505,-9.647,0.5635,-1.4115,-0.3825,1.775,-3.002,1.768,-3.8065,-0.1965,-2.6585,0.1425,-2.808,-1.0535,-3.0765,-2.7675,-2.925,-5.0855,0.3375,-0.268,-0.8585,-2.0425,-2.5665,-1.801,-1.5125,0.5365,-1.2275,-2.799,-0.193,0.0764999999999998,-1.4745,-0.461,1.2045,-2.8145,-2.08,-0.909,0.1805,-0.12,-7.0425
"TEHEMA4",39.991261,-121.74127,-4.0845,-3.7525,-1.1545,-1.5735,-2.314,-2.812,-6.1935,-5.5175,-1.5515,-4.9755,-2.4795,-4.8235,-5.2205,-6.8105,-4.272,-7.068,-7.8825,-11.965,-5.1905,-3.0495,-6.0075,-3.218,-3.761,-5.261,-3.9735,-5.1485,-4.0575,-4.7735,-1.771,-7.6835,-4.5805,-4.233,-2.472,-8.177,-2.04,-6.548,-6.7265,-3.198,-3.9995,-5.6145,-10.046,-1.829,-2.8165,-3.0145,-5.0835,-4.5975,-4.69,-2.412,-3.952,-6.683,-5.3575,-5.157,-0.7915,-3.8355,-2.7755,-2.908,-4.8645,-11.2615,-2.9865,-3.5955,-2.2035,-5.655,-3.8095,-11.1625,-8.673,-2.4205,-1.338,-3.521,-7.887,-2.796,-2.5855,-5.7465,-4.028,-2.482,-2.3925,-3.21,-2.56,-3.275,-6.7875,-9.2175,-6.7295,-2.0405,-2.019,-4.85,-6.2955,-0.4985,-1.9995,-2.13,-4.807,-3.558,-6.3485,-2.737,-1.403,-0.9655,-2.9025,-1.388,-1.662,-1.751,-0.2235,-4.328,-6.3775,-0.244,0.0380000000000003,-1.8455,-1.424,-2.971,-0.676,-0.32,-1.3005,-1.428,-0.1745,-0.1505,-9.647,0.5635,-1.4115,-0.3825,1.775,-3.002,1.768,-3.8065,-0.1965,-2.6585,0.1425,-2.808,-1.0535,-3.0765,-2.7675,-2.925,-5.0855,0.3375,-0.268,-0.8585,-2.0425,-2.5665,-1.801,-1.5125,0.5365,-1.2275,-2.799,-0.193,0.0764999999999998,-1.4745,-0.461,1.2045,-2.8145,-2.08,-0.909,0.1805,-0.12,-7.0425
