"Points","Latitude","Longitude","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"SHASTA0",40.762257,-121.864248,22.519,20.807,21.0125,21.5135,20.7505,21.0025,21.2225,24.571,21.97,22.2685,22.8505,22.406,20.1645,21.273,24.301,21.5115,22.582,21.641,23.702,20.624,24.184,22.7105,23.006,20.4125,22.609,21.585,20.8315,20.366,21.74,23.6675,22.004,22.0235,22.327,21.6845,22.59,21.457,22.6155,21.9505,20.8685,22.8595,21.738,23.6645,24.2345,22.247,21.8035,22.3585,21.979,22.5095,22.463,23.1485,20.9785,25.3835,22.2385,22.725,23.7205,20.9435,22.718,24.724,21.4935,23.133,22.072,25.7525,23.0235,21.783,24.6465,22.6695,23.414,24.388,25.345,22.538,24.2055,23.904,24.342,21.2575,25.312,22.11,23.438,22.584,24.4865,25.204,24.154,24.154,27.0335,23.9265,23.7835,27.557,24.69,24.6225,22.189,23.841,25.4615,23.2155,24.054,25.9655,24.573,24.1515,25.4965,23.7935,24.9105,25.196,26.1485,23.908,24.3445,27.8145,25.3265,23.1395,26.6335,27.185,27.821,25.66,25.762,26.0405,25.3805,26.478,26.767,25.2685,28.5995,27.82,26.0525,26.7365,26.641,27.8795,27.5185,27.857,28.4655,26.147,26.931,30.274,29.3905,27.7665,25.79,28.435,28.8435,26.0255,29.5675,29.626,27.256,26.59,29.657,28.5575,30.072,29.9605,27.323,28.7265,30.0665,27.325,29.0405,26.961,31.805,25.6625
"SHASTA1",41.128752,-121.455784,25.7595,22.4405,23.2125,23.5635,24.06,24.559,24.041,27.587,24.2255,23.8615,25.1805,23.839,22.3855,23.0695,28.709,24.14,25.263,24.313,26.0105,23.541,26.751,25.2285,25.5605,23.118,24.7825,24.3355,23.4555,24.0975,23.5805,26.6905,23.819,25.0905,24.545,25.066,24.392,24.279,24.482,23.912,22.7765,24.649,23.7835,25.408,26.537,24.299,23.363,24.377,24.242,24.5295,25.7845,25.065,22.7785,28.4845,25.2665,26.6695,25.888,24.3835,26.3215,26.644,23.7875,25.7015,24.259,28.311,24.7835,24.571,27.8195,25.315,25.6865,27.9275,28.124,24.6715,25.671,26.142,26.5935,24.7815,27.066,24.4395,25.9785,24.41,27.6205,27.39,26.851,26.245,29.1055,26.7375,25.7035,29.8825,27.303,27.4395,24.1285,25.445,27.172,26.171,25.9205,27.586,26.9815,26.141,27.8605,26.8095,26.5115,28.031,27.0955,27.1005,26.088,29.35,29.369,26.575,28.8715,30.0905,29.806,27.3085,28.0255,28.7205,27.652,28.637,29.1745,27.8695,30.698,29.676,28.0045,28.4915,28.65,29.5315,30.4635,31.2845,31.342,28.1665,29.4875,33.779,31.094,30.3505,27.8035,31.539,31.5485,28.5555,31.085,31.136,28.543,28.6765,32.638,30.672,32.0245,32.889,30.501,29.8085,32.7145,28.311,30.3615,29.024,34.622,28.7205
"SHASTA2",41.117642,-122.388533,23.2005,22.893,22.405,22.289,23.1245,21.2645,23.0435,26.3165,22.9245,22.801,24.541,24.137,21.331,22.315,25.16,21.438,22.3235,22.2475,24.7,22.179,23.934,24.128,23.034,21.352,24.367,21.4485,21.872,20.8325,23.407,22.9045,22.733,22.035,24.4905,22.595,22.2455,21.9885,24.521,22.4305,21.871,22.5575,22.9395,24.784,24.0705,23.2745,22.021,24.0745,22.9185,22.713,23.372,23.385,23.023,24.9245,23.535,24.402,24.811,25.1545,24.7535,26.1445,23.4735,24.447,23.4835,26.237,23.9665,23.3295,26.1655,23.4085,23.3675,24.1935,26.403,23.3425,24.442,24.677,25.523,25.502,27.0455,23.1985,23.7745,23.951,24.7455,27.4575,26.449,24.4645,28.0565,25.107,23.6235,26.66,24.675,25.3745,23.171,24.981,25.9305,24.757,25.659,25.5075,25.536,24.497,25.837,26.805,25.703,25.506,26.274,24.9195,25.4525,30.566,27.735,26.368,26.102,30.5675,29.793,26.064,27.168,25.4,27.2385,27.5095,27.764,26.9555,28.7095,29.847,26.586,25.9435,29.008,27.9965,28.595,29.281,30.9435,25.6065,27.029,32.6315,30.3965,29.3075,27.063,29.773,31.3555,27.075,29.957,30.239,26.8455,28.0105,30.3845,28.938,30.1565,30.9115,29.702,28.485,30.552,26.6015,28.887,28.174,31.5045,26.7745
"SHASTA3",40.363104,-122.948165,22.519,20.807,21.0125,21.5135,20.7505,21.0025,21.2225,24.571,21.97,22.2685,22.8505,22.406,20.1645,21.273,24.301,21.5115,22.582,21.641,23.702,20.624,24.184,22.7105,23.006,20.4125,22.609,21.585,20.8315,20.366,21.74,23.6675,22.004,22.0235,22.327,21.6845,22.59,21.457,22.6155,21.9505,20.8685,22.8595,21.738,23.6645,24.2345,22.247,21.8035,22.3585,21.979,22.5095,22.463,23.1485,20.9785,25.3835,22.2385,22.725,23.7205,20.9435,22.718,24.724,21.4935,23.133,22.072,25.7525,23.0235,21.783,24.6465,22.6695,23.414,24.388,25.345,22.538,24.2055,23.904,24.342,21.2575,25.312,22.11,23.438,22.584,24.4865,25.204,24.154,24.154,27.0335,23.9265,23.7835,27.557,24.69,24.6225,22.189,23.841,25.4615,23.2155,24.054,25.9655,24.573,24.1515,25.4965,23.7935,24.9105,25.196,26.1485,23.908,24.3445,27.8145,25.3265,23.1395,26.6335,27.185,27.821,25.66,25.762,26.0405,25.3805,26.478,26.767,25.2685,28.5995,27.82,26.0525,26.7365,26.641,27.8795,27.5185,27.857,28.4655,26.147,26.931,30.274,29.3905,27.7665,25.79,28.435,28.8435,26.0255,29.5675,29.626,27.256,26.59,29.657,28.5575,30.072,29.9605,27.323,28.7265,30.0665,27.325,29.0405,26.961,31.805,25.6625
"SHASTA4",40.483447,-121.428889,19.0985,18.9165,19.2395,18.128,18.477,18.364,19.5055,21.5455,18.762,20.251,20.171,19.501,16.6185,18.63,20.497,18.03,19.9725,19.973,21.902,19.128,20.913,20.8075,19.5885,17.875,20.704,18.6855,17.4985,18.4665,20.3415,20.433,20.5215,18.4765,21.041,19.35,17.9565,20.145,21.649,19.0175,18.184,19.5495,18.648,20.7075,19.919,19.185,18.492,20.229,19.7085,19.861,19.942,19.886,18.167,21.7745,19.668,20.876,21.313,18.7445,21.116,22.369,18.9605,21.17,19.467,21.852,21.003,20.188,21.7655,20.3465,19.985,20.899,23.059,20.1845,21.225,20.702,21.8285,20.007,22.9385,20.669,20.0975,20.475,21.443,25.717,22.968,21.211,24.5755,21.535,20.465,23.7605,22.8485,22.74,20.5905,21.7015,23.7465,21.1775,23.0275,22.7925,22.498,22.2495,23.228,22.7345,22.3535,22.165,24.5305,21.948,22.2875,24.832,24.109,22.7455,23.7375,25.7875,24.701,23.034,25.459,22.85,24.041,24.826,24.588,21.7355,26.6885,26.135,24.2625,23.707,25.754,25.134,26.6,26.252,27.525,23.261,24.8215,29.374,27.4735,25.2115,24.4205,27.4445,27.9755,24.7215,27.6225,26.0645,24.782,25.541,27.6415,26.011,27.2645,29.186,25.5045,25.9915,27.1425,24.4485,26.443,25.8225,29.8805,24.3045
"TEHEMA0",40.077891,-122.177402,31.695,31.845,32.3995,31.504,32.227,31.125,31.908,35.2525,32.5845,32.505,32.936,33.206,30.938,31.7825,32.8475,32.719,33.578,32.309,32.7865,32.076,33.3185,34.2615,32.146,31.3375,35.8535,31.467,31.9295,31.0235,32.1315,31.748,32.687,32,35.4925,32.89,30.892,33.237,34.775,32.485,33.6305,34.123,32.255,35.054,32.7435,32.7455,32.1985,33.4255,30.8645,34.358,34.853,32.4755,31.572,33.4315,32.869,34.102,34.931,32.8105,33.099,35.975,32.486,34.4155,33.7175,36.268,34.1885,32.6365,36.3425,31.907,32.9285,35.2335,37.6205,32.355,34.3745,34.16,34.6705,32.1925,36.5915,32.3795,32.58,33.647,35.085,38.7305,35.2065,35.166,37.4545,33.693,32.8795,36.1785,35.572,34.665,33.7175,34.9685,34.283,34.6515,36.723,36.517,34.376,37.0395,35.1655,36.425,36.0355,35.067,38.1465,34.226,34.0245,40.376,36.387,35.0595,36.2045,40.942,35.1855,35.593,37.782,35.8925,37.0895,37.5225,37.1955,35.365,39.963,38.5185,35.938,36.6945,38.766,38.055,37.0615,39.8025,41.599,34.771,37.518,43.0735,39.774,38.8715,35.4035,39.6415,39.182,37.0385,39.983,41.0565,37.366,37.5985,40.273,38.41,40.8055,40.3295,39.298,37.66,37.7835,36.437,37.984,38.6285,41.842,37.363
"TEHEMA1",40.372282,-121.648837,20.6245,20.408,22.005,19.7365,19.411,20.5605,20.669,22.634,19.9705,23.249,22.059,20.615,18.611,19.3185,22.146,19.797,20.4585,21.453,24.101,19.85,21.688,22.858,21.252,19.443,23.0695,19.158,19.332,20.155,21.942,22.0505,23.008,19.6915,23.0805,20.9155,20.511,21.0865,22.6475,21.614,19.4215,21.2545,20.2415,23.03,21.0055,20.8205,19.5895,21.474,21.274,21.6565,22.1405,21.2665,19.7655,22.5065,20.857,22.0985,22.6395,20.118,22.0755,23.791,21.4915,22.5245,20.7465,23.8025,23.4205,22.323,23.889,22.539,22.297,22.128,25.6875,21.052,23.1825,21.9845,22.768,21.116,23.54,21.0625,21.4435,23.02,22.768,27.811,24.34,22.452,25.8685,22.769,22.218,24.913,23.214,25.852,21.3775,23.193,25.9945,22.6625,25.051,24.595,24.469,25.002,25.92,24.2235,23.878,23.7985,25.279,23.3255,23.783,25.315,25.0775,23.945,25.7445,29.014,25.463,24.868,25.9905,24.473,25.653,26.61,26.9265,23.432,28.7485,28.515,26.457,24.9315,27.3495,26.551,27.694,27.707,28.17,25.818,26.188,31.2895,28.8495,27.8825,26.3205,29.054,28.828,26.3965,29.28,30.032,26.538,26.578,29.7475,27.3735,30.9695,29.5745,28.2085,27.3655,29.803,26.212,27.2215,26.776,31.459,25.5075
"TEHEMA2",40.146833,-122.807917,25.4895,24.405,24.2645,23.6005,23.9755,25.8305,24.0665,27.087,25.3545,25.5095,26.216,26.1745,23.2545,25.1615,26.6985,23.7425,25.83,25.7125,26.5235,24.653,26.3885,26.893,25.8135,25.267,26.5935,23.5095,22.9755,23.1805,24.98,24.1705,24.6135,23.796,27.668,24.4345,23.8275,25.273,26.0105,24.5095,25.446,24.973,24.391,27.765,25.5305,25.0155,24.9355,27.068,24.6485,25.145,25.3955,25.279,24.0475,25.3855,25.1635,27.4375,26.349,26.07,26.9545,27.4175,24.1565,25.575,25.764,28.323,25.99,25.7625,28.151,24.7575,25.8105,27.946,28.517,27.0665,28.091,26.6335,26.1745,25.788,29.6705,25.0225,24.9695,26.0035,27.101,31.5445,26.588,26.414,30.045,27.619,26.151,29.4975,26.636,26.7805,26.1105,26.9525,29.126,27.515,27.889,28.062,27.3635,28.6225,28.3275,29.9505,28.081,27.6775,30.882,26.961,27.9505,33.0825,29.2665,27.579,29.082,32.828,29.3085,29.997,28.664,27.727,29.4845,29.252,29.645,28.931,31.9845,31.345,30.2115,29.3365,32.3945,29.71,29.6905,30.6,33.6865,28.716,30.71,34.36,32.5085,30.3245,29.0565,31.3565,31.3665,30.979,31.7445,31.316,29.2435,29.5625,33.1385,31.1685,31.7815,32.963,31.4955,30.0425,31.7575,29.359,31.02,30.866,33.3835,29.4685
"TEHEMA3",39.846946,-122.746724,25.205,24.328,24.541,22.4485,23.7335,23.4565,24.126,25.531,24.279,25.4755,24.208,24.1455,21.3625,23.837,24.067,22.5335,24.0605,24.0665,25.9595,23.7795,24.437,27.1635,23.669,25.7185,26.1445,22.8755,21.8945,21.7995,24.7405,24.5745,24.354,23.0255,27.008,22.748,22.349,25.121,25.7685,23.763,22.7625,23.949,23.5415,27.718,25.454,24.3985,23.8085,25.0715,23.4595,24.9435,25.587,23.6185,24.0265,25.0575,23.4435,26.606,25.158,26.026,24.5275,27.189,22.7505,25.2935,24.656,27.771,25.1215,24.8045,28.2125,23.3945,23.9435,26.251,28.079,23.6055,25.599,25.0465,25.922,24.533,28.7495,23.3915,24.161,25.0355,26.635,30.427,25.8425,24.769,28.264,25.775,24.1195,27.9385,26.58,26.102,25.2795,26.0535,26.071,25.239,26.9235,27.503,26.2355,26.9935,27.652,28.768,27.155,27.1895,30.2285,25.3675,25.836,32.5655,28.841,25.681,27.566,31.731,27.2745,28.279,27.8785,26.872,27.745,28.3455,28.849,27.4945,30.3805,30.1145,28.288,27.149,30.1025,29.3965,29.9855,29.406,32.6425,26.506,29.4965,33.969,32.0405,29.4285,26.4735,30.6355,30.4475,28.917,31.041,31.355,28.217,28.737,32.105,30.229,31.506,31.941,30.8925,28.6465,29.5135,26.994,30.389,29.6145,33.4285,28.0075
"TEHEMA4",39.991261,-121.74127,25.205,24.328,24.541,22.4485,23.7335,23.4565,24.126,25.531,24.279,25.4755,24.208,24.1455,21.3625,23.837,24.067,22.5335,24.0605,24.0665,25.9595,23.7795,24.437,27.1635,23.669,25.7185,26.1445,22.8755,21.8945,21.7995,24.7405,24.5745,24.354,23.0255,27.008,22.748,22.349,25.121,25.7685,23.763,22.7625,23.949,23.5415,27.718,25.454,24.3985,23.8085,25.0715,23.4595,24.9435,25.587,23.6185,24.0265,25.0575,23.4435,26.606,25.158,26.026,24.5275,27.189,22.7505,25.2935,24.656,27.771,25.1215,24.8045,28.2125,23.3945,23.9435,26.251,28.079,23.6055,25.599,25.0465,25.922,24.533,28.7495,23.3915,24.161,25.0355,26.635,30.427,25.8425,24.769,28.264,25.775,24.1195,27.9385,26.58,26.102,25.2795,26.0535,26.071,25.239,26.9235,27.503,26.2355,26.9935,27.652,28.768,27.155,27.1895,30.2285,25.3675,25.836,32.5655,28.841,25.681,27.566,31.731,27.2745,28.279,27.8785,26.872,27.745,28.3455,28.849,27.4945,30.3805,30.1145,28.288,27.149,30.1025,29.3965,29.9855,29.406,32.6425,26.506,29.4965,33.969,32.0405,29.4285,26.4735,30.6355,30.4475,28.917,31.041,31.355,28.217,28.737,32.105,30.229,31.506,31.941,30.8925,28.6465,29.5135,26.994,30.389,29.6145,33.4285,28.0075
