"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,2.419,2.9195,2.199,3.74,-0.024,4.813,1.248,-0.7835,-0.495,0.5615,6.11925
"2",1951,0.2255,-0.552,2.999,2.061,0.4215,0.8205,3.4515,2.0275,-0.1735,2.652,6.1947
"3",1952,2.269,1.6505,3.3345,1.92,1.449,3.392,0.9845,3.852,1.385,4.1635,6.22485
"4",1953,-1.1595,2.4815,-4.8625,-1.87,2.3475,3.191,2.876,3.1025,4.025,2.2,4.94295
"5",1954,4.1545,2.18,1.326,4.1025,1.37,2.494,-1.0385,1.056,4.0145,0.6075,6.6675
"6",1955,-1.0655,0.132,1.9525,1.858,2.787,4.953,1.0775,0.999,2.133,-0.0845,5.3817
"7",1956,0.0740000000000001,3.272,1.3075,1.9285,1.4135,2.414,0.694,0.000499999999999723,2.678,2.995,5.5377
"8",1957,1.304,4.036,-0.866,-1.075,1.3335,4.877,2.153,0.47,3.051,1.898,5.86085
"9",1958,1.12,2.6125,2.5605,2.2145,1.63,1.4785,1.2585,3.6405,3.499,2.906,6.2579
"10",1959,2.658,3.055,1.3145,-1.601,5.397,1.6035,2.262,3.12,1.4785,3.0635,6.65095
"11",1960,1.794,2.403,3.24,1.649,1.8185,-0.807,3.1615,2.6985,1.11,2.4295,5.94155
"12",1961,2.1455,3.976,3.826,-4.819,2.224,2.2695,2.805,2.1685,-0.5915,-1.6915,6.4257
"13",1962,0.6905,3.913,2.8425,0.0745,2.0775,2.634,1.25,1.163,-1.0755,1.3685,5.7061
"14",1963,0.6275,3.2145,2.0045,1.804,3.1535,-1.8345,-3.801,1.5355,1.378,4.9295,5.01655
"15",1964,1.182,1.8575,3.4725,4.412,2.6075,2.4895,2.5625,0.9905,3.235,2.2805,6.19225
"16",1965,0.936,-4.847,4.292,-3.1765,2.051,2.5005,3.0155,0.6815,1.8995,4.563,5.2412
"17",1966,0.9955,-1.0265,1.2165,-2.257,0.718,0.882,2.8265,1.6695,2.783,0.8295,5.64085
"18",1967,-0.314,1.8445,1.4075,0.7665,-1.1645,0.207,1.7925,2.695,-1.5105,2.2505,4.97555
"19",1968,-1.818,2.2395,0.0325000000000002,-0.763,-1.474,4.457,2.6035,-1.048,2.388,1.617,5.59385
"20",1969,-2.2755,4.3185,1.6175,-2.0855,1.741,1.2195,2.836,3.7145,2.816,3.949,6.3158
"21",1970,2.5615,1.671,-3.627,5.2105,-0.3435,-0.6995,0.822,1.9585,0.993,0.0935000000000001,5.5013
"22",1971,2.07,2.4095,0.511,-0.98,-0.144,2.799,-2.4225,-0.0314999999999999,2.3385,-1.461,5.28395
"23",1972,3.303,3.0625,3.113,1.461,1.943,3.151,1.113,2.9075,2.803,-1.2835,5.7562
"24",1973,3.3565,1.6725,2.0765,-0.884,1.9155,0.796,0.822,-1.085,2.587,3.739,5.93815
"25",1974,1.944,2.348,2.3445,-1.014,3.574,2.3605,4.982,2.0165,0.936,3.03,6.65805
"26",1975,-0.0694999999999997,0.732,-1.9775,-2.355,4.743,1.95,2.968,2.699,-0.2985,3.435,6.29295
"27",1976,-0.77,3.475,0.8395,0.767,3.241,2.9775,1.2565,0.19,1.236,2.533,5.69595
"28",1977,2.0605,2.0265,1.6265,1.8555,0.93,0.3155,0.221,1.3075,0.145,1.455,6.09455
"29",1978,1.1725,-0.2355,2.67,3.8465,-0.158,-4.4405,-2.2185,4.1825,1.367,1.8205,5.9498
"30",1979,2.6535,3.26,1.2515,0.0939999999999999,3.1765,3.883,3.212,1.123,-0.485,2.753,5.05955
"31",1980,4.2575,3.9415,0.161,1.7655,3.039,0.1865,3.196,3.965,1.003,1.841,5.71245
"32",1981,2.904,3.2,4.8735,4.6765,-3.3,1.9025,-0.393,2.419,1.8455,2.553,6.3734
"33",1982,1.5785,3.343,2.83,-0.2245,0.0110000000000001,2.5405,-0.0365000000000002,3.7895,1.3045,2.0605,5.5842
"34",1983,3.4435,2.01,2.728,3.444,-1.2065,1.8725,1.0835,-0.5365,2.1975,-0.9395,7.0525
"35",1984,2.476,4.6685,-1.1655,0.00850000000000017,4.7615,0.8075,0.548,3.483,2.3145,2.2785,5.64745
"36",1985,2.2005,0.6625,2.8295,2.209,1.129,-1.422,3.1465,-0.464,-1.1405,0.0445,5.8128
"37",1986,1.4955,-1.068,-3.066,4.1895,3.897,2.8975,2.917,-0.388,5.269,-0.451,5.9947
"38",1987,1.3955,1.924,2.3525,4.104,0.786,0.274,-0.3395,0.849,2.263,3.43,6.27935
"39",1988,3.492,-1.867,1.6215,4.2745,3.145,1.7465,3.526,2.139,0.959,3.762,6.4224
"40",1989,-0.2605,2.5215,2.4555,2.8865,2.8145,-1.601,3.654,4.081,2.569,2.445,6.22275
"41",1990,1.275,3.5695,-1.701,1.356,1.9105,-1.5785,2.3255,-1.535,2.198,1.21,6.34205
"42",1991,0.669,-2.0245,1.6765,2.555,3.6045,0.3345,2.231,4.565,1.8925,4.7565,5.50165
"43",1992,1.307,1.3935,-2.3055,-0.319,1.6625,1.9435,1.3925,3.35,2.183,3.645,6.3007
"44",1993,2.626,4.124,-0.63,3.0535,-0.193,-2.7785,0.7175,2.4745,3.588,2.3185,5.65755
"45",1994,-0.919,2.884,-0.8,-0.4795,1.7375,2.477,0.7345,2.8675,4.028,3.2935,5.58695
"46",1995,0.948,2.2275,0.638,-1.2425,1.632,0.3195,2.118,1.9785,4.0835,1.619,5.9238
"47",1996,0.384,4.439,5.76,2.819,4.3135,3.621,-0.76,3.802,2.849,0.6585,7.80535
"48",1997,2.066,1.309,3.483,3.1415,6.072,1.0765,0.172,3.2305,3.1605,4.3455,8.0074
"49",1998,4.808,3.582,3.483,2.7585,2.52,4.2415,5.202,2.085,5.67,3.0625,7.40575
"50",1999,3.8645,2.9085,3.461,1.126,1.899,-2.841,1.5915,1.9025,2.4625,3.578,5.75785
"51",2000,4.168,2.5155,-1.4165,-2.6545,3.507,0.823,-1.9895,1.974,-0.1515,2.955,5.47185
"52",2001,4.4895,3.2895,4.234,4.438,3.0285,-1.719,-0.727,1.8135,1.315,2.3485,5.392
"53",2002,4.0735,2.368,3.115,1.267,1.456,-2.649,2.5985,2.7945,4.7565,-3.1405,5.80935
"54",2003,-0.9755,2.7345,5.477,2.133,2.244,0.942,0.9465,0.8265,-1.1735,3.3545,5.50485
"55",2004,1.911,4.5435,3.8855,3.438,4.1855,1.62,1.457,2.344,3.7275,4.584,7.23335
"56",2005,2.1435,5.3055,3.3095,2.9945,-2.865,5.551,3.805,1.9905,2.401,0.7535,7.01425
"57",2006,3.4705,3.6605,3.7465,-2.9585,4.3285,3.419,3.8105,3.084,-0.0109999999999999,4.224,7.1491
"58",2007,3.302,2.0125,5.512,0.292,4.3565,-0.5055,3.7975,0.166,3.626,3.108,6.49305
"59",2008,1.167,2.8595,4.215,3.497,0.5855,2.353,3.729,3.259,1.019,3.9325,5.5265
"60",2009,3.261,4.6215,3.358,-2.395,3.395,3.167,-0.5205,-0.2375,3.444,4.208,6.89685
"61",2010,3.6605,4.4705,1.649,1.6475,0.327,4.26,1.902,0.2005,3.616,5.326,7.3923
"62",2011,1.7175,5.8545,5.6655,-0.709,0.78,0.2835,3.549,1.4135,2.0885,2.6905,6.9429
"63",2012,3.7775,4.4245,4.814,4.7845,0.994,2.91,4.286,0.9765,2.9225,4.0165,6.70695
"64",2013,3.035,2.3775,4.857,0.7685,2.459,5.525,3.038,-2.9795,-1.7615,4.204,7.1878
"65",2014,1.6165,3.9895,2.0155,6.0245,-1.586,6.306,1.928,-1.9845,2.889,6.3005,7.34695
"66",2015,3.5755,4.3115,4.932,2.7265,1.906,-9.378,2.6775,3.455,5.7785,4.3735,8.7594
"67",2016,2.9265,4.869,3.404,0.428,0.3235,0.9385,3.4875,2.5325,4.742,3.062,7.1957
"68",2017,4.1775,3.512,3.95,3.998,1.2785,5.0445,4.6575,2.8475,2.5555,4.2635,7.1413
"69",2018,2.477,3.4955,3.256,1.2765,3.221,1.7185,3.118,0.41,2.276,-0.816,6.60945
"70",2019,4.418,4.348,3.3695,-0.4255,3.622,5.11,0.205,4.083,5.847,2.0545,7.7529
"71",2020,-0.077,3.3805,3.6725,6.029,3.451,1.2565,0.979,2.9185,0.9965,4.43,6.6392
"72",2021,0.903,5.718,3.0195,-0.2975,4.331,1.786,4.225,1.769,0.4295,4.58,6.90155
"73",2022,1.2715,4.27,2.944,1.76,1.994,1.6315,2.5675,1.6535,5.727,2.8995,6.40395
"74",2023,1.696,3.4625,7.674,3.587,3.02,-0.778,4.674,4.3815,2.4845,3.245,8.1961
"75",2024,0.1155,4.372,4.1745,3.62,3.5855,1.4865,3.705,3.5175,3.7955,3.5275,7.9987
"76",2025,2.351,2.4025,4.066,-2.3595,-3.92,-1.0155,3.4035,2.8125,1.3405,3.7985,6.1898
"77",2026,3.959,5.4675,6.196,1.712,2.052,6.2955,3.4385,3.074,2.7015,1.0565,7.1363
"78",2027,2.381,5.289,6.6365,1.952,2.112,3.7665,4.061,3.0415,2.655,3.105,6.73985
"79",2028,2.8905,3.9785,1.827,-2.828,2.0935,5.0185,2.9435,-2.451,2.3695,0.2765,6.43415
"80",2029,4.583,4.728,5.3925,1.044,4.79,2.6455,0.4805,-2.2515,-1.1245,0.614,6.4099
"81",2030,4.2785,5.5815,2.931,6.257,3.496,1.627,1.6945,-2.794,0.2555,0.3465,5.5352
"82",2031,1.6175,6.8765,4.7685,2.08,2.8455,3.128,5.4815,3.736,3.8045,-1.325,7.4945
"83",2032,2.165,4.0315,4.5835,8.0085,5.274,3.2455,4.2905,2.8505,3.2785,6.0095,7.8417
"84",2033,-0.6745,4.764,5.188,3.2765,6.2625,1.702,5.415,1.739,4.0455,4.51,8.2962
"85",2034,5.444,6.017,6.933,2.6415,4.809,5.5145,3.2295,1.218,3.6,2.373,7.88215
"86",2035,4.807,2.2095,4.8725,4.3765,4.427,1.666,2.658,4.585,3.9435,4.5995,8.4322
"87",2036,4.004,5.2195,3.7625,0.897,3.8075,2.834,1.107,5.5565,2.1615,3.7815,8.05465
"88",2037,5.2645,4.445,1.0425,5.7215,2.8255,4.839,4.8905,4.1265,3.1645,4.98,7.7405
"89",2038,2.3285,6.908,3.3765,3.669,5.2355,4.1945,3.149,4.192,4.3495,5.69,8.85515
"90",2039,2.5775,5.791,1.3885,4.6795,3.889,2.072,1.6685,3.0325,-1.0595,2.542,6.9805
"91",2040,0.3205,3.002,3.591,-4.8695,3.1695,1.101,4.003,2.007,2.063,3.1465,6.51305
"92",2041,2.1095,4.463,5.4105,3.7155,4.0455,4.876,1.656,2.73,2.392,4.712,8.03215
"93",2042,3.9035,0.1775,1.437,5.159,3.28,3.2005,3.188,4.401,4.0515,5.983,7.67515
"94",2043,3.988,4.507,0.1765,0.04,6.8205,5.286,3.693,4.0565,2.759,2.2675,8.3414
"95",2044,5.818,1.362,6.0725,3.485,5.3645,5.804,5.741,3.3405,4.8875,4.8035,8.6803
"96",2045,4.601,4.834,4.2535,2.187,4.2655,3.8065,6.5955,2.744,3.8485,3.8205,8.68255
"97",2046,1.073,5.215,1.5885,4.2355,5.1715,3.457,5.437,4.2325,3.694,5.507,8.27385
"98",2047,2.1395,4.1655,1.2205,1.104,1.114,7.459,3.7895,3.776,2.691,3.4,6.80815
"99",2048,4.144,6.1815,4.625,6.8525,-0.8375,6.0195,1.1215,4.107,2.8055,3.442,7.78725
"100",2049,3.7485,5.0595,4.158,3.651,3.2005,6.3095,3.11,4.7135,4.157,3.5695,8.5339
"101",2050,5.593,2.729,6.46,5.5875,4.932,4.119,5.778,0.7705,2.9195,4.7165,8.8439
"102",2051,3.6805,6.433,8.275,4.3575,5.0805,5.1405,5.5435,3.833,3.416,1.397,9.54915
"103",2052,5.7905,4.439,4.4965,2.8165,5.087,7.155,0.87,3.356,6.14,4.6175,8.8955
"104",2053,3.496,8.4025,4.1305,2.0035,4.923,-1.9665,4.311,5.804,2.5555,3.961,8.1819
"105",2054,3.6695,5.661,2.3035,5.133,6.065,5.9715,3.6775,5.56,1.121,5.052,8.83325
"106",2055,3.8605,6.532,4.946,7.733,5.9185,4.723,3.7765,3.2945,0.4695,3.1805,8.4036
"107",2056,3.3115,6.0655,5.187,6.0745,-0.208,4.2895,3.996,6.7355,5.092,6.8795,7.58665
"108",2057,2.2465,6.15,7.814,2.2435,4.001,2.989,3.8295,4.436,4.691,0.43,7.57185
"109",2058,3.594,5.8675,5.9835,6.1895,4.292,-0.9005,4.422,4.003,6.3895,2.5675,8.7994
"110",2059,4.747,6.5795,3.0695,3.9165,2.7095,6.346,-0.8975,5.677,4.9115,2.516,9.2934
"111",2060,5.3135,6.956,4.457,-0.2925,4.6835,5.75,6.2505,5.807,3.218,5.505,8.79165
