"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,-8.9005,-9.9595,-9.1395,-7.9245,-11.207,-8.94,-9.276,-13.571,-11.495,-7.444,-2.8826
"2",1951,-7.933,-11.9045,-8.7345,-7.617,-10.0485,-10.094,-8.3035,-8.14,-8.7625,-6.6835,-3.8209
"3",1952,-10.4065,-10.0245,-9.731,-8.912,-9.2145,-11.8075,-9.4255,-7.292,-10.8025,-6.706,-2.7388
"4",1953,-13.1275,-10.939,-19.0165,-12.604,-11.4875,-9.907,-8.3385,-8.806,-6.285,-7.4995,-4.903
"5",1954,-6.8195,-11.009,-8.4915,-9.625,-11.1885,-9.5655,-10.294,-6.3795,-10.81,-11.534,-3.25225
"6",1955,-10.7275,-9.0015,-6.764,-10.848,-9.719,-6.553,-8.96,-5.9285,-11.106,-10.5055,-3.6607
"7",1956,-6.4825,-9.4205,-9.5765,-8.9775,-9.86,-8.3245,-11.8385,-11.907,-6.864,-7.5205,-2.8726
"8",1957,-9.214,-9.014,-12.1715,-11.161,-8.713,-8.102,-7.738,-9.1535,-8.1635,-7.8965,-2.87845
"9",1958,-7.0085,-8.2175,-9.1245,-8.108,-10.3795,-10.771,-10.4075,-6.7865,-7.0385,-4.8855,-2.7266
"10",1959,-7.3235,-7.6915,-10.43,-14.884,-8.303,-8.0495,-7.3185,-7.417,-9.295,-7.288,-3.467
"11",1960,-7.866,-10.674,-9.074,-8.8865,-8.479,-10.7665,-7.921,-7.29,-9.527,-5.477,-3.9433
"12",1961,-7.056,-7.501,-6.8915,-16.4755,-8.628,-10.0595,-7.958,-11.524,-12.893,-11.8065,-3.36455
"13",1962,-8.9415,-8.6095,-11.2845,-12.114,-6.442,-9.063,-8.9955,-10.206,-13.132,-6.75,-3.90295
"14",1963,-11.65,-6.8435,-9.7575,-11.37,-5.6055,-12.952,-14.592,-10.799,-7.384,-9.911,-3.34435
"15",1964,-6.494,-9.824,-6.9215,-4.599,-6.459,-7.988,-8.5165,-8.801,-8.901,-8.346,-2.65015
"16",1965,-10.454,-14.11,-4.8915,-15.6695,-6.449,-8.099,-7.8645,-8.715,-12.913,-6.088,-3.5315
"17",1966,-8.5225,-9.9295,-9.2505,-12.369,-11.653,-10.8085,-5.6155,-9.3675,-8.0575,-9.434,-2.45175
"18",1967,-12.846,-8.485,-13.253,-12.078,-12.2625,-11.082,-8.969,-9.435,-12.068,-7.3275,-3.6027
"19",1968,-8.665,-11.019,-10.463,-10.8005,-12.748,-9.9115,-9.8195,-10.5065,-8.5745,-8.4445,-4.3545
"20",1969,-14.8985,-8.1965,-11.625,-9.048,-8.1225,-7.839,-8.4325,-7.936,-7.1445,-7.6735,-2.8435
"21",1970,-5.473,-6.502,-15.9975,-7.8525,-11.3,-12.4415,-7.4025,-6.8525,-7.949,-10.3985,-3.30135
"22",1971,-14.098,-9.976,-7.652,-17.777,-9.294,-9.1705,-15.4175,-11.3415,-12.4795,-12.4495,-4.01875
"23",1972,-7.781,-6.9135,-9.27,-7.8405,-8.8505,-9.5755,-9.24,-8.431,-7.2105,-13.8075,-3.2561
"24",1973,-7.1915,-7.7125,-10.7995,-11.8665,-9.51,-8.784,-9.4995,-11.237,-9.6015,-11.8545,-2.65675
"25",1974,-8.9925,-8.1435,-10.5025,-12.8305,-6.3495,-7.369,-6.659,-9.401,-8.3715,-8.4105,-2.45495
"26",1975,-11.517,-8.8575,-12.6245,-8.959,-6.8705,-11.5185,-8.6415,-8.986,-10.53,-4.872,-2.3626
"27",1976,-11.769,-10.6365,-10.5215,-10.118,-7.3385,-6.5445,-9.3935,-12.2335,-7.039,-5.7265,-3.68765
"28",1977,-5.927,-10.4785,-7.7275,-7.572,-8.64,-8.015,-11.6055,-13.1935,-13.8545,-8.5665,-3.05115
"29",1978,-5.957,-9.831,-9.831,-10.0225,-5.662,-18.0765,-16.188,-7.2945,-6.5775,-10.114,-3.0338
"30",1979,-9.8365,-9.35,-12.278,-9.889,-7.002,-7.283,-6.9605,-10.114,-9.5325,-10.816,-3.7978
"31",1980,-8.8075,-6.735,-10.0695,-10.5625,-7.971,-7.665,-8.768,-7.37,-11.4025,-8.205,-2.53185
"32",1981,-6.1245,-9.9305,-5.411,-8.4435,-15.1465,-8.7055,-8.916,-8.9735,-9.357,-6.013,-4.2142
"33",1982,-10.6905,-7.0165,-6.8335,-13.269,-13.5455,-8.062,-7.347,-7.53,-6.256,-8.571,-3.48135
"34",1983,-7.707,-7.7735,-10.4105,-9.1445,-10.517,-8.6115,-11.0465,-15.063,-9.378,-14.018,-3.04305
"35",1984,-10.484,-10.903,-13.48,-11.3225,-5.871,-9.5,-9.6745,-7.3215,-9.547,-8.0035,-4.25315
"36",1985,-9.157,-8.3555,-7.2785,-8.772,-8.2795,-11.6085,-7.985,-14.4915,-11.8895,-11.226,-2.91445
"37",1986,-9.6855,-10.3435,-16.0225,-8.8375,-7.0645,-6.241,-7.925,-7.043,-4.2595,-11.277,-2.7443
"38",1987,-11.3795,-9.6565,-9.7215,-7.742,-9.4035,-9.597,-9.029,-9.3835,-7.245,-9.1455,-3.48915
"39",1988,-7.454,-13.738,-8.963,-5.74,-7.808,-9.2275,-8.4055,-7.083,-12.766,-7.591,-2.7143
"40",1989,-8.305,-10.463,-8.923,-7.959,-8.9255,-14.36,-6.9145,-7.577,-8.245,-9.534,-2.37235
"41",1990,-7.656,-6.7235,-10.8625,-8.2515,-7.1575,-13.3595,-9.44,-13.3485,-7.418,-8.8635,-1.9501
"42",1991,-7.887,-14.837,-6.6745,-15.27,-5.239,-10.128,-7.4525,-9.2945,-9.3915,-7.047,-2.51595
"43",1992,-10.8195,-6.922,-14.5165,-12.2785,-9.524,-6.0775,-12.0865,-7.081,-8.4925,-4.367,-3.0454
"44",1993,-6.756,-9.3425,-10.6605,-7.224,-10.812,-14.015,-7.558,-6.291,-7.2715,-5.5715,-4.17435
"45",1994,-11.817,-7.9835,-10.9505,-10.767,-10.2625,-6.3415,-12.683,-6.484,-9.6515,-5.784,-2.81325
"46",1995,-9.468,-7.385,-8.0795,-13.6665,-10.5835,-10.6345,-9.055,-8.7135,-9.1065,-7.85,-3.5405
"47",1996,-12.5055,-3.9825,-5.584,-7.7945,-8.7035,-6.412,-10.9425,-10.517,-7.4105,-10.659,-2.341
"48",1997,-10.412,-9.0895,-8.182,-7.419,-4.906,-8.418,-13.7825,-8.729,-10.1865,-7.852,-2.19325
"49",1998,-6.9325,-8.326,-7.277,-7.254,-6.471,-8.2,-6.1505,-13.1405,-6.5775,-8.2945,-2.39135
"50",1999,-9.3105,-8.9515,-8.325,-11.9585,-8.85,-15.2455,-7.7525,-7.0215,-11.6715,-6.8265,-3.93945
"51",2000,-5.988,-6.8605,-11.6685,-14.4425,-7.6195,-8.24,-10.4785,-13.457,-9.93,-9.313,-3.1815
"52",2001,-5.948,-9.183,-4.935,-5.02,-7.736,-10.4665,-13.224,-10.796,-11.1005,-7.8875,-3.1196
"53",2002,-5.833,-6.688,-7.904,-10.2305,-8.8945,-12.772,-11.619,-6.137,-6.2435,-17.045,-3.8514
"54",2003,-16.5475,-9.281,-5.424,-9.3135,-8.197,-9.4305,-6.751,-12,-13.1585,-8.8775,-4.0616
"55",2004,-4.224,-6.9655,-4.8155,-5.9075,-8.986,-9.791,-7.89,-10.4685,-8.227,-3.8905,-2.00045
"56",2005,-6.127,-7.277,-5.74,-8.6655,-13.7415,-9.737,-5.957,-8.1655,-8.623,-10.0265,-2.4234
"57",2006,-8.669,-5.659,-5.6055,-19.461,-6.2615,-6.097,-6.3955,-10.506,-10.192,-7.122,-2.20515
"58",2007,-6.017,-5.0725,-8.882,-8.658,-7.7345,-7.914,-8.4565,-12.9605,-6.1685,-9.473,-1.35065
"59",2008,-10.2335,-5.3535,-7.288,-8.4715,-12.8505,-7.241,-5.8515,-8.8715,-5.864,-7.72,-2.24455
"60",2009,-10.024,-6.5585,-6.211,-16.0815,-8.101,-5.3935,-8.873,-12.0605,-6.896,-6.0225,-3.1557
"61",2010,-5.427,-4.78,-14.039,-8.0665,-8.652,-7.773,-10.263,-10.1505,-7.294,-4.7465,-1.3379
"62",2011,-10.878,-7.067,-5.088,-10.3525,-16.0825,-8.665,-8.019,-13.616,-8.6055,-5.5325,-1.96405
"63",2012,-7.4155,-6.5505,-5.065,-8.7205,-8.504,-6.529,-6.2385,-8.028,-6.734,-6.06,-1.94485
"64",2013,-6.306,-6.8515,-6.478,-8.281,-6.4505,-9.266,-6.6815,-17.126,-10.396,-6.673,-2.05315
"65",2014,-11.0735,-6.627,-9.6755,-4.3705,-13.4365,-4.904,-8.407,-16.5015,-8.5235,-6.106,-2.79365
"66",2015,-4.898,-6.0905,-6.924,-10.909,-5.6775,-22.1345,-8.6545,-7.837,-4.3145,-5.869,-2.0999
"67",2016,-5.3295,-6.175,-8.007,-10.968,-9.1845,-8.472,-9.906,-6.758,-4.416,-6.488,-1.71765
"68",2017,-4.6465,-7.178,-5.319,-9.2295,-8.838,-7.0675,-5.851,-7.8445,-6.778,-6.103,-1.60645
"69",2018,-6.255,-5.852,-9.4125,-8.7715,-8.4445,-8.022,-7.6835,-11.346,-7.644,-13.546,-2.3349
"70",2019,-5.711,-7.9605,-11.0595,-10.641,-8.9865,-4.9965,-10.899,-8.139,-7.192,-10.5055,-2.3103
"71",2020,-12.8485,-9.6535,-7.6615,-4.5825,-9.7665,-7.196,-6.6635,-8.947,-11.7245,-6.456,-4.153
"72",2021,-7.458,-7.6205,-8.282,-11.109,-9.3445,-9.992,-6.408,-10.9825,-5.9955,-7.445,-2.38625
"73",2022,-8.191,-7.163,-10.499,-9.159,-7.6855,-9.747,-8.012,-4.9155,-9.645,-7.835,-2.6138
"74",2023,-8.883,-8.78,-3.052,-5.447,-6.83,-14.614,-7.1695,-8.4245,-8.628,-9.09,-1.35645
"75",2024,-8.39,-5.6215,-4.6195,-4.409,-6.091,-6.9975,-6.011,-5.6055,-7.2075,-7.442,-0.28795
"76",2025,-9.136,-7.9145,-6.392,-12.8605,-13.6095,-10.0795,-7.5835,-9.0185,-6.534,-6.249,-3.2946
"77",2026,-5.7945,-4.505,-3.973,-7.907,-10.3415,-5.349,-6.7535,-7.058,-7.872,-6.974,-1.3248
"78",2027,-7.664,-7.083,-6.334,-6.884,-9.3115,-6.3815,-8.3265,-8.2085,-8.74,-9.9235,-2.48115
"79",2028,-7.522,-4.754,-10.006,-13.6495,-11.417,-8.162,-5.4525,-13.4945,-12.7635,-11.4265,-2.5609
"80",2029,-7.5205,-7.657,-6.601,-11.4165,-5.2475,-7.863,-10.9005,-14.976,-16.7005,-11.0705,-3.65695
"81",2030,-7.155,-4.162,-11.3115,-5.9155,-5.6025,-5.252,-10.844,-10.4875,-8.87,-10.549,-3.86285
"82",2031,-6.4375,-4.044,-5.6245,-5.9435,-7.485,-9.4515,-7.024,-7.0275,-5.0745,-11.961,-0.7665
"83",2032,-7.858,-9.4115,-5.8825,-7.436,-8.19,-8.422,-7.546,-7.752,-5.3165,-3.099,-1.8776
"84",2033,-12.744,-6.075,-4.998,-6.524,-6.8965,-6.994,-6.766,-12.2075,-8.4955,-7.2845,-2.23735
"85",2034,-4.688,-4.0195,-6.336,-6.547,-9.6195,-6.143,-4.298,-15.7775,-5.612,-6.3925,-1.74385
"86",2035,-5.929,-7.425,-4.575,-4.8125,-5.4115,-11.201,-8.506,-4.6195,-8.011,-6.2345,-0.8681
"87",2036,-8.396,-3.3815,-6.8225,-12.702,-6.6955,-9.88,-9.39,-5.8825,-9.5235,-6.197,-2.60465
"88",2037,-4.4625,-6.741,-12.1955,-5.6925,-6.4225,-5.7255,-5.138,-4.558,-6.6355,-4.7165,-0.95425
"89",2038,-5.659,-5.455,-10.19,-7.3545,-6.001,-7.6825,-11.912,-10.123,-7.3355,-6.5755,-1.36205
"90",2039,-8.7295,-8.236,-16.535,-5.6465,-4.919,-11.9835,-11.08,-10.5635,-10.0435,-11.2775,-2.36465
"91",2040,-12.841,-6.9475,-11.523,-16.322,-9.1185,-9.25,-7.23,-13.3955,-7.6755,-7.41,-3.1678
"92",2041,-7.0975,-4.845,-5.8415,-7.4525,-9.693,-6.337,-11.628,-10.682,-5.987,-5.721,-0.51315
"93",2042,-6.2955,-10.7595,-9.1835,-3.4875,-8.7085,-8.958,-6.712,-7.835,-9.81,-5.242,-2.24935
"94",2043,-3.4015,-5.4475,-10.465,-13.565,-3.984,-5.591,-8.224,-6.5805,-9.0605,-7.112,-1.27245
"95",2044,-5.094,-8.368,-4.6405,-7.7395,-9.058,-5.9525,-5.893,-6.226,-6.5045,-6.764,-1.4394
"96",2045,-7.9455,-6.677,-9.671,-7.363,-5.5095,-8.188,-4.5935,-7.601,-6.7585,-6.981,-0.63745
"97",2046,-10.315,-3.776,-8.8545,-5.315,-6.0285,-8.53,-6.4585,-7.384,-9.717,-7.878,-0.6395
"98",2047,-5.516,-5.272,-12.4545,-13.66,-8.9795,-3.249,-9.1165,-7.8415,-5.5665,-8.5415,-1.4627
"99",2048,-7.0905,-6.2755,-5.0085,-7.23,-9.4675,-6.9385,-10.2065,-5.473,-7.307,-3.327,-1.43095
"100",2049,-5.5015,-4.1855,-8.625,-5.3485,-11.1385,-5.3955,-6.0925,-8.179,-6.55,-8.892,-0.99435
"101",2050,-4.1275,-8.068,-5.2835,-5.4265,-8.339,-6.335,-5.6165,-9.4255,-6.5985,-6.2035,-0.9904
