"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.9555,2.402,3.772,4.0615,-0.967,5.379,1.7745,1.367,0.199,0.846,5.8527
"2",1951,0.747,0.148,3.745,2.849,1.0395,2.5455,3.429,3.061,0.4125,2.4645,5.95875
"3",1952,2.4145,3.042,3.9745,2.065,2.1925,2.9345,0.967,4.6005,2.8015,3.058,6.2748
"4",1953,-1.189,2.537,-3.052,0.4245,3.0195,2.754,3.752,4.083,3.673,2.9975,4.88365
"5",1954,4.138,3.6695,1.656,5.287,0.9815,3.308,-1.243,2.311,2.5405,1.88,6.3391
"6",1955,0.318,2.0865,1.841,2.417,3.0465,4.875,1.397,2.4075,3.19,0.62,5.5222
"7",1956,-0.341,3.4725,2.2065,3.0315,1.617,1.4595,1.7555,0.382,3.2395,4.034,5.5434
"8",1957,2.5275,2.8995,0.6215,1.7945,1.232,5.4135,1.2385,1.5105,2.344,2.8065,6.06845
"9",1958,1.46,3.689,3.0575,2.8695,2.7115,2.57,0.5405,4.2805,4.009,4.336,5.93285
"10",1959,2.691,1.946,3.0955,-0.384,5.196,1.927,3.535,3.1515,2.0035,3.25,6.3415
"11",1960,2.271,3.3285,2.875,1.0535,1.2575,1.9375,3.9095,3.05,2.5965,3.2055,6.14005
"12",1961,2.2745,3.599,3.917,-1.9935,0.987,2.598,3.252,3.5635,1.8645,-2.1225,6.1271
"13",1962,1.487,3.589,2.3465,0.3155,3.192,4.1085,1.3515,1.7655,-0.237,2.78,5.68805
"14",1963,-0.4315,3.0535,-0.3355,3.4645,3.16,-1.675,-2.739,2.616,2.4665,5.058,5.09545
"15",1964,1.3415,2.4945,3.8765,4.8135,3.636,2.4965,2.518,-1.3685,3.6075,3.138,5.96765
"16",1965,1.3785,-3.9205,4.199,-2.1535,2.803,2.4105,3.3085,-0.92,0.6005,4.3445,5.31645
"17",1966,2.1955,1.0775,1.7745,-1.4515,0.639,2.071,1.925,2.5705,3.342,2.003,5.08535
"18",1967,-1.2215,2.397,3.003,2.874,-0.4225,0.503,1.5305,1.419,-0.0674999999999999,2.7675,5.56995
"19",1968,-1.28,2.4525,0.869,-1.105,-0.1425,3.333,2.92,-0.2735,2.066,2.0775,4.9602
"20",1969,-2.587,4.959,3.023,0.0545,1.971,1.0265,4.064,4.905,2.7,3.529,6.3099
"21",1970,3.0205,1.1475,-1.606,5.3085,1.847,-0.7675,0.402,1.5185,1.531,0.912,5.48415
"22",1971,2.2055,3.034,2.026,-1.4085,1.4915,3.107,-1.7005,0.205,1.902,-1.641,5.44255
"23",1972,4.3005,3.5535,3.691,1.626,2.604,4.2795,0.862,3.2175,3.7065,1.128,5.668
"24",1973,3.394,2.5745,0.198,0.1615,1.7475,1.013,0.1745,1.3635,1.9385,2.7295,6.02055
"25",1974,4.513,4.6325,3.247,-1.932,5.035,2.603,4.3245,3.116,2.8415,2.8205,6.66135
"26",1975,0.5675,0.961,-2.218,0.2675,4.8725,1.9005,3.1565,3.298,0.3005,3.2075,6.16235
"27",1976,0.358,2.645,1.42,0.5455,3.6605,2.867,2.6185,1.6655,1.431,3.1325,5.0954
"28",1977,2.9085,1.747,2.384,2.758,2.1635,3.117,0.9295,2.2905,1.842,2.296,5.66435
"29",1978,0.498,0.4155,2.6595,4.309,1.53,-2.218,-1.2365,3.829,3.489,1.3355,5.9748
"30",1979,3.126,4.18,1.416,1.1565,3.9255,2.1865,3.519,0.507,-1.589,2.765,4.80225
"31",1980,4.1685,4.043,1.1455,2.1245,2.7325,-0.313,3.0005,2.561,0.464,1.531,5.03385
"32",1981,3.411,4.0365,5.197,4.754,-3.0785,1.7905,1.574,2.0815,2.5705,2.226,6.72535
"33",1982,1.863,4.856,3.3835,-0.168,0.221,2.848,2.0355,3.136,1.1225,2.0265,5.7735
"34",1983,3.338,2.0525,3.6135,4.218,-0.255,2.2035,0.488,0.6355,2.319,-1.571,6.2279
"35",1984,2.793,5.1185,-1.431,-0.762,4.9185,2.2705,0.5225,4.801,2.828,1.3855,5.9386
"36",1985,3.537,1.64,3.424,2.984,2.4815,1.099,3.832,-0.0739999999999998,-0.957,1.335,5.55265
"37",1986,1.4235,0.4585,-3.7775,5.048,3.6645,4.5365,3.3895,0.8985,5.1755,1.0155,5.4884
"38",1987,0.806,2.207,1.968,3.796,1.5125,1.473,0.158,1.165,1.855,2.512,6.1456
"39",1988,3.531,-0.3845,3.532,4.7095,3.9065,1.784,4.208,1.694,2.219,3.0485,5.77195
"40",1989,-0.0619999999999998,2.7365,2.5605,3.421,2.5315,-1.2285,3.3845,3.8955,3.643,1.1785,5.88405
"41",1990,2.114,4.832,-0.7905,1.812,2.7055,-0.957,4.3585,-4.3175,2.083,3.1825,5.59535
"42",1991,2.3895,-1.433,3.051,2.6685,3.8835,-0.00450000000000017,2.7355,5.308,2.378,4.5435,5.5555
"43",1992,1.9525,2.604,-1.0975,-1.753,2.144,2.46,2.767,3.1695,3.1285,3.745,6.12165
"44",1993,2.6345,4.141,0.666,3.382,0.645,-0.1555,2.411,3.8185,4.0205,2.028,5.41405
"45",1994,0.1615,3.8905,-0.0680000000000001,1.286,0.85,3.259,1.433,2.5555,4.2575,4.334,5.90375
"46",1995,1.875,3.956,1.181,1.0145,2.5275,0.7645,3.1705,1.809,4.1695,2.9275,5.92465
"47",1996,0.9835,4.6395,6.062,3.085,5.413,2.881,-0.0674999999999999,3.3655,3.6335,1.4795,7.1732
"48",1997,2.716,1.8995,3.5315,3.722,5.9695,2.066,0.868,3.892,4.1145,4.3375,7.6372
"49",1998,5.1445,4.1235,3.458,3.1345,3.6425,3.823,4.394,3.8475,5.5815,2.3495,7.14575
"50",1999,4.4555,3.886,3.3985,3.3125,1.5605,-2.6775,1.4235,2.157,2.6075,4.4785,6.04935
"51",2000,3.8235,4.7855,1.7115,-3.1405,3.7055,2.265,-1.611,2.181,2.076,3.18,5.8616
"52",2001,4.0545,3.6915,4.299,4.95,3.3355,-0.0605000000000002,0.31,2.257,2.1285,2.299,5.43825
"53",2002,4.8455,3.809,4.813,0.4885,3.7355,-0.659,2.655,4.4065,5.0875,-2.9075,5.765
"54",2003,-1.726,2.89,4.9425,1.1395,2.932,1.325,0.9055,1.1355,-2.4235,3.721,5.3744
"55",2004,2.9605,3.833,4.771,4.1205,3.7075,2.3565,1.745,3.7965,3.3705,4.545,6.7442
"56",2005,3.6155,4.604,4.5635,3.284,-2.5225,5.2705,3.9135,3.606,2.7175,1.05,6.70275
"57",2006,4.0835,4.4835,4.65,-1.8795,4.4235,4.6135,4.099,4.039,1.7335,3.691,6.7209
"58",2007,3.015,4.484,5.567,0.4325,3.64,0.3095,2.2685,-0.4415,4.214,4.55,5.9224
"59",2008,0.8125,3.584,4.8885,0.9885,1.0255,2.687,4.1175,3.3835,2.5785,2.1805,6.43875
"60",2009,2.56,4.721,3.3905,-1.293,3.298,3.086,0.743,0.6615,3.9595,4.32,6.7863
"61",2010,3.2935,5.5055,2.224,2.6575,1.8075,3.6405,1.251,2.6225,3.984,3.641,7.03385
"62",2011,2.5375,4.595,5.8415,0.243,-0.205,1.0415,3.5765,0.8135,3.672,2.217,6.8098
"63",2012,3.488,5.403,6.4375,3.77,2.5735,3.511,4.6125,2.1875,2.8425,5.2215,7.01745
"64",2013,3.3365,1.6905,5.513,2.7045,3.3245,6.085,3.629,-3.2205,-0.0195000000000003,4.5055,7.3392
"65",2014,1.838,2.3625,2.8115,6.606,0.3465,4.7645,0.489,-2.7905,4.0475,5.323,6.9829
"66",2015,3.9165,4.883,6.0985,1.8215,2.192,-8.7365,3.432,4.3105,6.0815,5.7425,8.31045
"67",2016,3.5345,5.883,4.119,0.8975,1.288,2.16,3.378,3.5385,4.7125,2.0945,7.3728
"68",2017,3.328,2.956,4.182,2.545,1.942,4.508,5.1895,3.0425,4.676,4.5135,6.7815
"69",2018,1.419,5.1405,3.68,1.827,3.039,2.281,3.596,0.9205,1.8855,0.6325,6.49125
"70",2019,3.314,5.156,3.3705,1.6405,3.9635,4.5565,1.1275,4.129,5.173,3.207,7.2075
"71",2020,-0.616,3.6365,3.1335,4.537,4.0975,2.7255,3.026,3.8155,1.286,4.6655,6.0985
"72",2021,1.393,6.6955,3.594,0.631,4.494,1.6625,4.3445,1.488,0.6155,2.9905,6.82855
"73",2022,2.042,5.252,3.263,2.443,4.6515,1.595,2.87,2.66,5.3525,4.024,6.13835
"74",2023,1.254,3.379,6.9105,5.1505,4.432,-0.367,4.393,4.2505,3.638,3.611,7.77325
"75",2024,1.7345,3.8815,4.021,3.506,4.243,2.1465,2.9355,4.409,4.3405,4.2975,7.41595
"76",2025,2.5935,2.4615,6.3645,-1.217,-1.784,-0.497,3.096,3.9525,2.472,4.009,5.6378
"77",2026,4.384,5.6255,6.199,2.5625,2.5485,6.506,3.746,3.831,4.0505,3.215,6.5724
"78",2027,2.7195,5.66,7.9795,2.254,3.7915,4.3165,3.9775,3.9175,4.065,3.2935,6.32025
"79",2028,3.401,4.3095,3.5905,-2.8625,1.5085,4.36,2.2875,-0.7515,3.101,0.8345,6.271
"80",2029,5.6445,4.5615,4.8245,1.034,4.303,4.024,2.613,-2.6745,-2.1725,0.5415,5.9635
"81",2030,4.009,5.7445,4.2945,5.971,4.069,3.614,1.4405,-0.336,0.238,0.514,5.54275
"82",2031,2.897,7.4005,4.3295,3.8015,2.781,4.1335,5.5455,4.1475,4.965,-0.82,7.77805
"83",2032,3.3495,4.1345,5.2285,6.833,5.584,2.5985,3.7365,3.946,3.4865,5.1965,7.2453
"84",2033,-0.1485,5.459,6.208,3.6915,6.529,2.676,5.119,3.33,3.752,3.52,8.02395
"85",2034,5.494,5.6155,5.7615,3.2575,3.339,5.166,2.203,2.9225,4.123,3.2705,7.09245
"86",2035,4.7875,3.83,4.684,4.26,4.209,2.902,2.179,5.549,4.98,5.074,8.2465
"87",2036,3.667,6.905,4.105,1.215,3.3265,3.176,-0.0354999999999999,7.0385,2.6975,4.3975,8.16615
"88",2037,5.6095,5.8255,1.935,6.579,3.836,5.294,4.509,4.4495,5.218,5.126,7.73295
"89",2038,3.256,6.488,4.7925,4.892,5.0275,4.982,3.01,2.78,4.7935,5.876,8.4238
"90",2039,2.9465,5.0135,2.088,5.4045,4.9515,3.6655,0.6965,1.9765,2.513,4.012,7.45175
"91",2040,3.22,2.881,5.1195,-3.891,3.3965,1.563,3.323,1.1705,1.53,2.8415,6.4357
"92",2041,2.788,4.49,6.373,3.669,3.353,2.7475,1.534,3.768,2.5975,4.9725,7.2532
"93",2042,3.131,1.39,1.3985,4.3205,4.118,5.086,5.194,5.7175,6.0135,6.498,7.2159
"94",2043,4.0575,4.6795,-0.737,-2.0745,5.5555,6.34,4.225,4.7775,2.9025,2.889,7.5592
"95",2044,5.347,2.896,6.148,2.401,4.0115,5.9445,5.686,3.29,4.319,6.165,8.7112
"96",2045,5.457,4.3295,4.5175,3.21,4.0415,4.744,6.289,4.876,4.772,3.8775,8.5538
"97",2046,2.6635,5.5845,1.9025,5.373,5.6315,3.3225,5.315,4.6815,4.596,4.6405,7.88505
"98",2047,1.3795,4.986,0.1705,0.581,1.769,6.0555,4.7415,4.553,2.6985,4.0805,6.6405
"99",2048,4.7385,5.5625,6.255,5.38,2.286,4.1885,0.69,5.376,3.758,5.03,7.5436
"100",2049,3.5165,5.9675,3.5615,5.0025,4.9575,6.2145,4.956,5.724,4.512,4.0005,8.3625
"101",2050,5.5285,3.9535,7.807,5.483,4.8405,4.705,6.276,3.253,4.4065,6.095,8.6996
"102",2051,4.1735,6.271,7.468,4.2785,5.6535,4.5775,5.434,5.437,3.9895,2.563,8.9477
"103",2052,5.3155,6.1625,6.2045,1.823,5.6535,7.6275,1.95,5.242,6.333,4.516,8.93245
"104",2053,2.91,9.0005,4.805,3.5465,4.7185,-1.39,5.2725,6.599,3.994,3.8445,7.89045
"105",2054,1.9055,5.4,3.319,5.4525,6.298,6.1945,4.938,4.0605,2.4945,5.3625,8.2174
"106",2055,4.722,6.4095,4.5565,6.591,4.8275,5.34,3.931,5.031,4.363,2.8795,8.2814
"107",2056,4.1065,5.2315,4.7435,6.692,-0.9745,4.4945,4.506,7.422,4.9875,5.6935,7.77375
"108",2057,4.2145,6.5425,7.3435,4.2605,3.78,3.6105,2.823,6.428,5.2455,0.349,7.85445
"109",2058,4.929,6.579,6.2355,4.957,5.8245,-1.197,3.9735,5.696,6.497,0.903,7.9877
"110",2059,4.3355,6.6135,3.1625,3.142,2.6965,6.1465,-1.3435,5.59,5.3385,2.248,8.65675
"111",2060,5.814,7.999,4.0465,1.6475,3.858,5.052,6.046,5.3715,3.2105,5.998,8.58235
"112",2061,1.449,6.6175,-0.779,2.743,3.844,4.762,1.837,5.357,4.007,4.372,8.0639
"113",2062,4.1375,6.904,5.4755,4.2495,5.488,5.3095,4.8535,-0.399,5.5525,5.6185,8.4046
"114",2063,2.591,5.2075,4.473,2.0995,4.4565,6.1775,0.906,7.344,5.076,3.31,8.53945
"115",2064,2.6805,6.4495,5.9475,4.8615,5.258,5.2345,4.7385,4.88,5.7885,3.6715,8.02235
"116",2065,5.605,6.704,4.9655,4.537,5.0045,6.0325,0.87,5.431,3.5575,6.5615,9.0335
"117",2066,5.74,7.63,4.982,6.3545,5.5725,5.418,6.2885,7.074,4.9485,4.619,8.50205
"118",2067,6.173,6.881,5.3445,3.607,5.6715,3.8875,4.8395,5.8195,5.3345,4.826,8.64595
"119",2068,4.08,5.1645,5.0105,3.6745,5.485,3.6615,6.6495,6.244,3.156,1.1955,8.24005
"120",2069,4.6595,6.75,5.946,3.8375,8.1275,5.601,4.4815,4.6635,1.7705,3.407,8.2131
"121",2070,5.2755,5.286,5.572,6.7365,5.2385,3.1185,4.908,5.1975,2.2415,4.994,8.07705
"122",2071,4.8505,8.2025,4.758,4.0215,7.1935,3.2835,1.9935,4.717,4.5835,2.9905,8.3352
"123",2072,6.522,6.086,4.5365,3.5095,3.5005,6.297,4.2735,5.4615,4.6045,6.667,7.5761
"124",2073,3.3395,7.154,6.9165,5.3185,6.3575,3.6605,8.4875,3.261,4.5185,-0.6385,8.44875
"125",2074,5.542,7.6735,5.6435,5.763,5.8335,3.6105,5.7005,6.583,3.7565,1.7795,8.45195
"126",2075,4.03,5.177,5.3165,5.6075,6.5965,4.7345,5.4885,5.9455,3.7625,2.552,8.5815
"127",2076,5.7205,7.5535,4.9675,5.3445,4.2995,7.4085,5.4385,6.5745,4.932,4.8905,8.7513
"128",2077,5.6785,8.1675,5.6735,4.9375,3.9205,5.147,6.9705,5.7805,4.6915,2.8095,9.11375
"129",2078,4.013,7.5965,5.925,1.201,6.6135,7.32,5.7175,6.567,6.094,6.1475,8.519
"130",2079,4.5705,3.392,3.9955,6.843,6.162,7.0395,2.0335,6.02,5.455,5.2305,8.81575
