"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,30.603,33.236,34.928,29.3255,31.782,31.6535,32.143,32.0545,31.1155,31.347,28.69345
"2",1951,30.095,32.5195,30.3765,30.4185,31.163,32.1925,30.9885,33.94,30.913,32.62,27.3468
"3",1952,31.2715,32.8135,32.5305,32.039,32.0255,29.813,30.8265,30.081,31.0345,31.294,28.1182
"4",1953,30.968,32.929,30.984,36.176,30.631,32.507,36.3575,32.4495,32.979,31.303,28.59285
"5",1954,31.6975,31.3385,31.2615,31.6455,30.2665,31.886,32.764,31.2695,32.2405,33.8575,28.1413
"6",1955,31.206,34.5105,31.566,31.2995,30.121,31.1875,32.4665,30.6295,30.0865,30.827,27.02605
"7",1956,30.749,30.0675,29.6605,32.33,31.7605,30.8285,30.9955,32.5295,33.1835,32.321,27.52535
"8",1957,32.0675,31.62,33.948,34.433,31.394,31.2455,34.7535,31.9345,33,30.3355,28.22035
"9",1958,31.001,30.365,31.3915,30.7405,30.4595,29.8075,32.4015,35.0005,30.784,31.6155,27.1948
"10",1959,31.358,31.5545,30.6345,30.666,32.7925,32.778,31.188,31.5215,30.559,29.299,26.8543
"11",1960,30.5715,33.0415,31.473,32.207,31.377,30.932,33.021,33.247,32.0145,30.1085,27.524
"12",1961,31.36,31.898,33.034,30.715,29.9475,32.4135,35.58,33.7515,33.138,29.576,27.96805
"13",1962,31.9885,30.699,31.826,29.129,28.5195,31.9345,30.4725,31.162,31.21,31.62,27.21945
"14",1963,31.6765,31.2575,32.2455,31.3255,30.4,29.86,33.976,31.878,33.284,33.9545,27.7428
"15",1964,31.526,34.3395,32.1765,30.2165,31.861,31.405,32.921,32.435,33.2485,31.5665,27.3896
"16",1965,31.1085,31.3305,31.943,30.9455,28.994,31.6285,32.5105,32.733,30.835,29.926,28.05895
"17",1966,31.8765,31.674,32.116,30.6575,30.0955,32.1745,33.6465,32.1615,30.206,29.8035,27.59825
"18",1967,32.994,31.6105,30.621,31.0705,31.38,35.192,33.554,30.487,30.9325,32.384,27.34955
