"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.3655,0.393,2.0495,2.0395,-1.706,2.08,-0.142,0.525,-0.1155,0.671,4.7463
"2",1951,-0.684,-2.161,0.246,1.4785,-1.382,0.924,0.675,1.9265,0.5585,0.469,4.2968
"3",1952,0.155,-1.3565,0.619,0.316,-0.282,1.3465,-0.211,2.9365,1.7115,0.819,4.38915
"4",1953,-3.282,0.183,-4.233,-2.7565,-1.17,2.0955,0.1345,2.8005,2.583,-0.2475,3.3368
"5",1954,0.056,-0.241,-0.442,2.8245,-1.953,0.8495,-2.6905,2.284,3.084,-1.9625,4.27445
"6",1955,-3.2145,-0.499,1.67,-1.5815,0.193,3.146,0.462,2.22,1.045,-1.6325,4.0935
"7",1956,-2.557,2.49,1.52,1.084,-1.5655,1.511,-0.4355,-0.105,1.104,2.922,4.4709
"8",1957,1.408,-0.0154999999999998,-2.452,-0.689,-0.04,3.2535,-0.9015,-0.2815,0.3095,0.863,4.40705
"9",1958,0.907,1.3175,0.2255,1.8105,-1.065,0.731,-3.5825,3.5815,1.504,0.911,4.7761
"10",1959,-0.2115,-0.7325,-1.0605,-2.701,1.3255,2.2725,1.6835,0.0514999999999999,0.6135,2.1625,4.72025
"11",1960,0.532,1.16,2.281,-0.146,-1.2425,-1.6665,2.0765,3.626,1.5845,1.3355,4.40865
"12",1961,0.409,1.739,3.197,-4.2275,0.2315,0.3005,1.024,-0.149,-1.5005,-2.9315,4.92645
"13",1962,-2.265,2.305,-0.5525,-2.41,2.94,3.7725,-1.413,-0.268,-3.889,-0.3315,4.5379
"14",1963,-1.9485,0.3065,-0.7255,-1.1715,2.259,-3.0865,-7.0555,-0.995,0.6385,4.495,4.0664
"15",1964,0.6275,0.634,2.458,3.698,1.668,-2.1045,0.862,0.422,1.945,1.336,4.59935
"16",1965,-0.583499999999999,-7.2655,2.7345,-5.498,1.985,0.2935,1.3435,-1.8425,-2.2965,1.75,4.2289
"17",1966,-0.239999999999999,1.0345,0.322,-1.9545,-1.5925,-0.533,1.6745,0.222,2.445,0.134,4.0549
"18",1967,-4.2395,2.2555,0.714,-1.744,-1.0005,-0.738,-0.677,-5.379,-0.2945,1.7115,3.5617
"19",1968,-1.782,-0.6875,0.0419999999999998,-1.4425,-3.555,0.9575,0.5575,-0.6255,1.4755,-0.293,3.76465
"20",1969,-4.6075,3.0285,0.0110000000000001,-0.8485,1.439,2.055,1.803,2.566,2.3945,-1.133,5.1597
"21",1970,1.8565,0.708,-4.7555,2.955,-1.0635,-2.927,-2.7055,0.753,2.259,-0.2795,4.3844
"22",1971,-1.28,0.3595,1.8075,-5.0125,-0.4255,-0.681,-3.7395,1.6095,1.762,-4.1715,3.9242
"23",1972,2.116,1.8565,0.457,0.4325,1.082,1.1895,-1.626,0.258,2.3985,-0.00599999999999978,4.9726
"24",1973,2.113,2.6855,-3.346,-0.118,0.257,-0.0089999999999999,-1.4545,-1.382,0.5395,0.3135,4.41575
"25",1974,1.058,0.897,0.6175,-1.2375,3.3165,2.089,1.888,1.291,1.203,0.1475,5.0634
"26",1975,-1.1645,-1.1005,-5.8045,-2.558,3.268,-0.62,0.9145,0.02,1.3395,2.9005,4.25625
"27",1976,0.3755,0.8945,-1.185,-0.673,0.7565,1.065,1.706,0.6615,1.8625,1.379,3.52835
"28",1977,0.5935,0.37,0.0674999999999999,1.5125,1.7225,1.622,-2.7385,0.304,1.096,0.916,4.0623
"29",1978,2.322,-0.9445,0.5525,1.639,0.6105,-7.172,-2.724,2.606,2.5295,-1.2445,4.4668
"30",1979,0.511,1.6215,0.1185,0.8875,0.734,4.214,-0.0774999999999997,-1.4765,-3.63,-0.0640000000000001,3.2775
"31",1980,3.1785,3.186,-0.816,0.1445,1.902,-0.663,1.514,1.2175,0.0949999999999998,-0.9555,4.3113
"32",1981,2.39,0.769,3.3955,0.93,-5.7595,-0.5725,0.205,1.768,0.8045,0.6345,4.52245
"33",1982,1.9315,2.656,3.1485,-4.68,-2.2975,-0.1405,1.0155,2.054,2.496,0.4705,4.42925
"34",1983,1.964,1.3365,0.456,1.657,-2.144,1.664,-1.0645,-3.917,-0.6995,-1.659,4.9698
"35",1984,1.17,1.1255,-2.785,0.1155,2.5665,-0.0430000000000001,-1.626,2.918,0.5615,1.6675,4.3665
"36",1985,0.414,-0.0785,2.188,-0.339,1.931,-0.7695,2.1105,-0.2955,-5.0385,-1.123,4.6157
"37",1986,-0.391,-1.639,-4.322,1.3675,2.95,-0.3265,1.235,-0.251,4.064,-0.3555,4.93015
"38",1987,-1.3805,0.246,-0.391,0.0290000000000004,1.747,0.00499999999999989,-1.1865,1.2295,1.5345,-0.1135,4.6011
"39",1988,3.1265,-3.336,1.938,1.2985,1.5005,-0.174,0.5605,0.8445,1.445,2.7255,4.9733
"40",1989,-0.8825,0.888,0.2095,2.5685,1.553,-1.1005,1.18,-0.6325,2.4235,0.0429999999999997,4.96325
"41",1990,1.1985,3.1795,-3.8135,0.74,1.377,-2.2405,-0.804,-5.0815,1.473,0.179,4.85625
"42",1991,1.9645,-6.111,1.971,-0.2675,4.636,-0.516,0.012,3.847,0.774,3.3475,4.0331
"43",1992,0.8135,1.346,-5.2435,-5.8555,0.58,2.629,-0.494,1.318,1.79,3.2165,5.12825
"44",1993,3.5135,2.3345,-1.906,0.0554999999999999,-1.7295,-3.24,1.953,2.107,2.3855,1.348,4.35975
"45",1994,1.4225,1.7055,-2.333,0.1805,-1.7725,1.194,1.1015,0.6595,-2.3815,1.1,4.2643
"46",1995,1.8005,1.851,-0.74,-2.053,-0.811,-2.3765,0.451,1.0675,3.8945,0.171,3.58115
"47",1996,0.2625,2.368,3.5545,2.476,3.151,-2.451,-1.686,0.611,0.239,-0.2635,5.89055
"48",1997,-1.444,0.392,2.0235,1.8015,4.0245,1.5055,-2.2395,3.488,3.205,1.621,5.891
"49",1998,-0.0285,1.6825,2.7135,0.4715,2.347,0.7045,3.741,0.838,1.909,0.3485,5.27955
"50",1999,2.4065,1.9375,1.433,-1.828,1.873,-10.118,1.6475,-1.4715,0.1,2.8755,5.2239
"51",2000,3.0285,1.926,0.2705,-3.4265,1.326,0.213,-5.9835,0.9635,-0.603,-0.538,4.79135
"52",2001,1.338,0.00250000000000017,3.913,4.695,2.622,-0.9175,-0.72,-0.105,-0.621,1.262,4.5721
"53",2002,3.627,2.024,1.816,0.532,0.188,-1.089,-0.0650000000000004,4.8735,3.703,-5.8905,4.88245
"54",2003,-5.188,0.288,4.2505,-0.6815,2.156,-1.196,1.237,2.176,-4.554,0.8495,3.51055
"55",2004,2.3215,2.462,2.842,2.6185,1.7,-3.8695,0.2645,1.2545,1.5745,5.1805,4.97345
"56",2005,3.731,3.9485,3.4565,2.098,-6.172,1.4005,3.189,2.359,1.444,0.4735,6.42885
"57",2006,1.803,2.8725,2.4505,-4.223,2.689,2.465,3.032,1.8475,-0.5105,3.742,5.4902
"58",2007,2.4165,4.2665,2.6855,-0.9905,1.5105,-3.1265,2.1155,-3.9215,3.754,3.2225,5.32715
"59",2008,1.084,3.5595,3.255,0.8615,0.266,0.868,2.4855,2.076,2.315,2.479,5.46575
"60",2009,2.1195,3.2505,2.752,-3.1945,-1.698,3.283,-2.6575,0.8565,1.9505,2.8895,5.569
"61",2010,1.5085,4.199,0.984,0.8875,0.0705,2.3565,0.3285,3.9055,3.9245,5.4545,6.6146
"62",2011,0.1285,2.7585,4.558,-3.515,-0.7915,0.8545,2.6155,0.286,2.165,1.1095,5.8564
"63",2012,3.4905,3.1615,4.0725,3.2845,1.0705,2.0215,3.0745,0.7325,2.6035,4.085,5.7676
"64",2013,2.156,-1.5695,3.31,0.1035,3.093,4.0235,0.6215,-6.218,-1.81,2.728,5.97345
"65",2014,0.9695,2.991,-1.747,5.948,-2.747,4.4405,0.0655000000000001,-4.0215,4.66,2.302,5.5364
"66",2015,2.4325,4.1725,3.2355,-0.241,1.841,-11.711,0.8815,3.0355,5.1235,3.247,6.89405
"67",2016,3.3005,2.8545,1.624,-1.8465,0.399,1.6235,0.678,3.2435,3.8415,-0.252,6.6383
"68",2017,2.421,2.799,3.9095,1.319,0.701,3.0625,3.0635,1.9035,4.464,3.137,6.26155
"69",2018,2.41,4.593,-0.61,-0.3155,0.6915,0.910499999999999,2.5085,-2.4175,0.00349999999999984,-2.1885,5.6967
"70",2019,4.262,2.499,-0.8405,-1.2,3.327,3.434,-0.287,2.433,4.1485,1.872,6.8674
"71",2020,-1.566,2.101,-1.208,2.9075,1.0365,0.9075,2.619,2.248,0.33,2.9,4.62255
"72",2021,1.9435,3.836,2.469,-0.787,3.002,1.362,4.5085,0.3775,-0.0505,2.861,5.44775
"73",2022,1.7625,1.7315,-0.27,-1.6235,2.896,1.174,2.153,0.2785,2.2945,2.207,6.1861
"74",2023,-0.366,2.547,4.9175,3.293,3.182,-2.468,2.193,2.7065,1.091,1.3205,6.62805
"75",2024,1.9625,2.5915,3.7335,4.849,2.983,2.128,3.14,2.955,0.7145,2.837,6.94225
"76",2025,1.973,2.17,3.767,-6.6835,-6.388,0.4785,3.0105,2.1315,2.9805,0.776,4.82015
"77",2026,3.9605,4.0915,5.6445,1.1205,1.5715,4.0285,3.8015,4.959,1.6185,2.4795,6.2462
"78",2027,4.018,3.134,5.506,0.703,1.077,3.439,3.2385,2.6315,1.957,1.36,5.26685
"79",2028,3.514,1.5195,2.0545,-3.0285,1.076,1.8115,2.444,-2.018,1.236,-1.0645,5.90605
"80",2029,4.1785,3.754,2.1655,1.6515,2.968,3.0625,1.437,-4.217,-3.429,-2.746,4.21915
"81",2030,3.589,3.144,0.5485,1.3985,1.6095,3.9455,-0.3055,-0.175,-0.616,-0.329,4.4965
"82",2031,1.5005,4.484,2.648,2.274,0.3415,2.177,2.7145,3.0405,6.0055,-3.1925,7.4685
"83",2032,4.3125,1.91,1.6025,5.9165,3.4535,1.2455,3.519,2.6745,5.626,4.939,6.84505
