"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,3.058,1.269,3.119,4.336,-1.8865,3.359,1.3705,3.641,0.253,1.5475,6.5832
"2",1951,2.1595,0.6255,2.2275,3.2735,1.168,0.0860000000000001,2.899,5.512,3.1595,2.5475,6.41465
"3",1952,-0.2195,2.0185,0.5695,2.201,0.715,-0.7825,2.3295,5.6055,3.2275,4.518,6.983
"4",1953,-0.8635,0.4855,-4.361,-0.4635,-0.1785,2.8975,1.828,4.0255,5.5585,1.42,4.919
"5",1954,4.846,0.4035,1.4655,4.835,-0.3995,3.492,-0.21,5.656,4.506,2.1525,6.33075
"6",1955,0.9145,2.4605,2.588,0.5815,3.763,5.7665,1.153,3.606,3.747,1.121,6.14425
"7",1956,2.994,2.5585,4.576,1.515,1.2595,1.7525,1.1465,1.523,2.9495,4.55,5.8763
"8",1957,3.078,2.19,1.1645,1.4655,-0.2995,2.712,1.167,2.1385,1.379,2.8925,6.5145
"9",1958,3.6345,3.7745,0.7695,3.436,0.0619999999999998,2.4635,1.386,4.688,2.668,3.206,6.19815
"10",1959,2.973,3.3645,0.839,-1.873,2.438,3.462,3.587,1.7645,1.463,4.074,6.4179
"11",1960,1.6905,2.1725,4.16,1.746,0.675,1.3435,3.501,1.531,2.663,1.9935,6.3809
"12",1961,3.739,0.56,4.861,-1.501,1.027,3.32,4.052,1.878,0.5265,-1.3725,6.32705
"13",1962,0.578,2.2425,1.9415,-0.86,5.087,4.9605,0.428,1.1415,-4.1605,2.9175,5.95375
"14",1963,0.6015,3.013,1.3185,1.309,4.103,-2.0795,-5.505,0.858,0.559,4.3305,5.78215
"15",1964,2.1025,0.4615,3.152,5.14,3.188,0.204,1.623,1.904,3.4295,1.718,6.31475
"16",1965,1.215,-4.2415,4.738,-2.789,1.85,2.0715,3.1265,-0.0919999999999996,0.3915,4.781,5.45785
"17",1966,-0.25,2.343,1.748,-0.116,-0.0295000000000001,0.678,3.6965,2.248,4.2435,2.9165,5.86575
"18",1967,0.5795,2.671,0.522,1.549,0.687,0.299,2.192,-2.7855,-0.0934999999999999,3.6115,5.63635
"19",1968,0.903,1.0845,1.4965,-0.3285,-3.5415,2.18,1.776,1.384,3.3985,1.765,5.7856
"20",1969,-1.696,4.156,0.0375000000000001,-0.206,1.9,3.1195,4.415,4.287,4.6075,1.8965,6.65665
"21",1970,4.261,2.0355,-3.7025,5.1325,-0.3765,-2.692,0.786,0.788,3.3215,1.9875,5.5997
"22",1971,2.984,-0.3015,2.258,-4.2905,0.692,0.9775,-0.905,3.4045,3.4135,-0.2075,5.3368
"23",1972,3.8635,3.6385,4.46,1.938,1.2765,3.0545,2.443,3.536,4.199,2.6925,6.22485
"24",1973,3.4605,4.198,-0.810999999999999,1.9085,1.8645,1.8135,-1.463,0.503,2.5595,1.7945,6.4845
"25",1974,3.0945,1.8255,1.907,-0.4275,4.9725,3.24,4.21,2.776,4.842,3.146,6.8763
