"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.0435,0.6165,1.81,2.8665,-0.8665,3.3045,-0.254,0.1125,-0.5415,0.2565,5.20695
"2",1951,-0.413,-0.7365,0.804,1.5745,-1.3405,1.616,3.0625,2.4925,0.739,2.601,4.91385
"3",1952,0.36,-0.771,2.824,0.526,0.8455,2.993,0.0364999999999998,1.848,2.896,4.683,5.01795
"4",1953,1.36,2.2065,-3.063,-1.4055,1.6665,1.8155,2.3995,2.1105,3.4955,2.6435,4.02605
"5",1954,1.68,2.379,1.16,3.67,-0.9695,2.6675,-0.364,2.0015,3.1065,0.671,5.1614
"6",1955,-0.469,2.0495,0.646,1.6525,2.9515,4.035,1.3615,1.5725,2.672,-0.5545,3.78025
"7",1956,-0.2435,1.3975,1.8815,2.1445,-0.0449999999999999,1.501,0.244,0.3835,2.6105,2.289,5.05315
"8",1957,1.7625,2.663,-1.6035,-1.447,0.052,4.0575,1.1115,1.7895,4.503,1.709,4.76375
"9",1958,-0.7745,1.783,2.98,1.511,1.3715,1.3195,-0.4845,3.9135,0.221,2.559,5.3895
"10",1959,1.501,3.1215,-0.3775,-0.431,3.474,2.0585,2.826,1.026,2.236,2.278,5.5121
"11",1960,1.1145,2.0525,2.114,1.704,1.852,0.969,2.437,2.081,-3.1985,2.052,4.72825
"12",1961,2.5615,3.0295,0.7295,-2.706,3.122,1.0915,2.882,2.36,0.4905,1.1695,5.28585
"13",1962,1.8445,3.0285,0.4875,1.1425,2.3785,2.2935,1.5965,0.348,0.3,1.971,5.20065
"14",1963,-1.546,3.18,0.279,1.9405,2.113,-0.96,-2.7065,0.1895,2.171,3.857,4.52805
"15",1964,2.803,2.854,1.2325,2.1165,2.1845,1.261,1.604,0.7635,3.0635,2.8695,5.31755
"16",1965,0.9225,-1.6145,3.313,0.1395,2.4505,1.722,2.3205,2.6735,0.734,2.4575,5.31155
"17",1966,1.333,-1.6125,0.7645,0.4125,0.317,0.762,1.623,-0.881,1.718,1.3275,4.34325
"18",1967,-0.2095,0.601,1.726,2.14,-0.4895,1.3435,-0.0760000000000001,0.391,0.935,2.5455,5.0834
"19",1968,-0.236,2.5995,1.153,-3.917,-1.2005,3.1255,0.5675,-0.4365,1.7345,0.947,4.45655
"20",1969,-2.8765,4.7665,1.8605,-1.7735,1.423,1.3105,2.8945,3.647,2.7305,2.7665,5.2093
"21",1970,2.0585,1.676,-3.0135,4.466,1.5905,1.086,-0.0249999999999999,2.41,1.9435,1.1185,5.00865
"22",1971,1.336,1.21,0.5165,-0.6665,-0.1405,2.623,-1.8735,1.784,0.626,-0.7515,5.01715
"23",1972,2.038,1.9775,1.5795,0.8645,1.118,2.912,1.3675,-0.0670000000000002,2.4645,-2.0455,5.22305
"24",1973,2.4065,1.077,1.1215,-0.6835,-0.5975,1.8185,-1.2475,-2.85,1.123,3.0405,5.0925
"25",1974,3.1125,3.0215,1.34,1.9765,3.4285,2.1435,2.774,2.0455,1.1175,1.111,6.6225
"26",1975,-0.6735,-0.2595,1.5975,-0.519,3.753,0.563,1.6105,0.3265,-2.206,2.4085,5.5787
"27",1976,-0.554,2.3025,2.058,-1.961,1.613,3.171,-0.6855,0.3205,0.8955,2.416,4.9851
"28",1977,3.1595,1.1955,-0.349,1.013,-0.281,2.129,0.3145,1.2105,0.8155,2.8175,5.70575
"29",1978,2.109,-1,1.413,0.980500000000001,0.357,-1.868,-1.0345,3.0185,1.6365,0.3835,4.81195
"30",1979,1.226,2.312,0.521,0.634,3.5325,3.1595,2.6225,1.007,0.2,2.8775,4.48765
"31",1980,4.411,3.783,-0.903,0.649,-0.00599999999999978,-0.8115,0.642,2.8525,-1.0185,1.923,5.66625
"32",1981,4.1225,1.952,3.322,3.24,-3.9805,1.7975,0.245,1.862,-0.16,1.9735,5.78535
"33",1982,0.709,3.2515,2.435,1.7205,0.0155000000000003,1.9085,-1.1095,0.4335,1.1745,1.2635,4.39255
"34",1983,0.6835,1.198,1.748,3.3795,0.406,1.8725,1.4505,-0.0499999999999998,0.873,-0.1815,5.82355
"35",1984,-0.531,2.945,-1.2375,-0.3975,4.234,0.166,0.0594999999999999,3.196,1.8815,2.316,5.03995
"36",1985,2.435,2.478,2.8075,1.942,1.9905,-1.136,1.596,1.4955,-3.5505,0.745,4.96415
"37",1986,0.3395,-0.849,-3.139,3.1635,2.3845,2.768,2.1525,0.899,4.82,-2.3575,5.13945
"38",1987,0.5735,2.9035,1.5,2.062,-1.3855,1.377,-0.198,-0.398,0.9325,2.5445,4.8977
"39",1988,2.5375,-2.6205,1.95,3.407,3.1825,1.5845,2.628,0.3875,0.5145,1.9275,5.8413
"40",1989,0.2595,3.3115,0.782,1.5415,3.4825,-0.798,3.6335,4.565,2.2555,1.2255,5.64495
"41",1990,0.1635,2.6265,-0.1295,1.43,2.4755,-0.9095,2.3885,-1.196,2.15,0.384,6.0539
"42",1991,0.7935,-1.7865,0.6785,2.128,3.375,-0.871,1.8785,3.0765,1.033,2.491,4.37845
"43",1992,0.774,0.6095,-3.5305,-0.7955,-1.434,1.653,3.0715,2.488,1.8405,2.5595,5.73595
"44",1993,0.4535,2.354,1.4345,2.177,-0.2445,-0.3855,-0.1015,2.155,2.9905,2.795,4.5344
"45",1994,-2.721,2.6765,-1.0525,-0.3425,1.2635,3.116,-0.0805000000000002,0.8455,0.286,3.4435,5.24915
"46",1995,0.8685,1.686,0.4935,-0.4935,1.752,0.5655,1.273,3.0095,3.1235,1.649,5.4417
"47",1996,0.2645,2.8705,6.0435,1.643,3.996,4.5095,-1.2255,3.809,1.981,0.595,6.25415
"48",1997,1.175,3.2225,2.767,2.0545,5.085,1.1085,-0.4655,4.446,2.8195,4.1615,6.45945
"49",1998,3.9225,2.225,0.4645,1.4615,1.6705,3.4965,3.3405,2.482,3.025,2.047,5.7692
"50",1999,1.6155,3.3725,2.3695,2.2695,0.929,-3.857,1.64,1.9625,1.582,3.029,5.5429
"51",2000,0.981,3.4335,-0.6945,-0.1405,3.9255,-0.4345,-1.757,1.839,1.669,0.261,4.4363
"52",2001,1.111,1.842,3.62,3.3035,1.493,0.502,0.707,1.454,1.4695,1.5765,4.9172
"53",2002,4.8625,1.189,2.9905,1.679,3.79,1.269,2.287,2.581,4.073,-1.287,5.8187
"54",2003,-1.212,1.6745,4.3595,-0.589,1.774,-0.2885,1.4765,0.809,-0.0825,2.649,4.93
"55",2004,2.0395,3.8425,3.856,2.7025,2.972,1.136,2.797,2.708,3.2375,4.7455,6.97635
"56",2005,0.468,2.578,3.3925,2.647,-1.1285,3.234,1.962,1.741,1.0255,0.7225,6.75405
"57",2006,1.9945,2.0235,3.812,-2.884,3.5365,2.306,4.546,3.3275,0.0610000000000002,2.6305,5.87385
"58",2007,1.7355,2.8985,4.1145,0.6775,1.9475,1.1375,2.0865,-2.8135,3.462,3.6775,5.6203
"59",2008,0.813,3.229,3.9205,3.406,0.656,1.8195,1.886,3.209,1.9215,2.8895,4.8551
"60",2009,1.2365,3.2295,0.0534999999999997,-4.0055,3.0425,2.719,1.0485,-0.9685,2.4565,3.8395,5.0747
"61",2010,2.276,4.1255,0.5965,1.747,0.137,3.836,0.9785,0.189,3.018,3.944,5.7809
"62",2011,0.386,3.3735,3.591,1.62,-0.00300000000000011,-1.592,0.6225,0.369,0.125,1.6505,5.9622
"63",2012,1.814,3.0305,4.8855,1.0265,-1.2965,1.195,3.0535,1.4195,3.5795,3.2115,5.47945
"64",2013,1.5095,0.7825,2.826,2.0515,2.3355,3.484,1.75,-3.5545,-0.2135,4.226,6.19865
"65",2014,2.7585,3.1885,1.671,4.5505,-0.3345,3.812,2.5305,-2.4885,2.9365,2.2815,6.23545
"66",2015,2.987,3.991,4.3565,0.6365,2.72,-0.5635,1.954,1.9695,4.5575,4.7245,7.18935
"67",2016,1.121,4.014,2.77,-0.6135,-0.908,1.26,1.9005,0.801,3.8265,2.577,6.01705
"68",2017,3.6755,-0.484,3.2285,4.948,-0.298,5.195,2.0435,2.3655,3.437,2.47,5.42025
"69",2018,0.7735,4.012,2.2045,0.9295,1.037,1.6055,1.324,0.4065,4.3455,-1.5235,5.56585
"70",2019,3.125,2.7085,2.7225,-0.6145,3.0405,3.081,1.0325,1.814,3.7045,0.5585,6.4211
"71",2020,0.7155,3.9725,2.829,3.43,3.2165,1.2325,0.00649999999999995,1.95,0.0485000000000002,3.175,5.8083
"72",2021,0.956,4.011,0.524,-0.654,5.16,1.841,2.0715,0.894,0.68,3.4805,6.3058
"73",2022,-0.9745,4.1575,1.39,1.3355,1.73,0.484,2.371,1.085,5.3045,1.9465,5.51325
"74",2023,1.0415,2.319,2.657,2.2525,4.174,-0.4905,1.55,1.2835,3.3445,3.0845,7.0829
