1950,1,1,12.629,12.629
1950,1,2,11.652,11.652
1950,1,3,14.883,14.883
1950,1,4,14.835,14.835
1950,1,5,14.988,14.988
1950,1,6,13.102,13.102
1950,1,7,13.474,13.474
1950,1,8,14.178,14.178
1950,1,9,17.692,17.692
1950,1,10,14.796,14.796
1950,1,11,10.991,10.991
1950,1,12,10.483,10.483
1950,1,13,10.816,10.816
1950,1,14,10.835,10.835
1950,1,15,9.124,9.124
1950,1,16,10.83,10.83
1950,1,17,4.89,4.89
1950,1,18,7.339,7.339
1950,1,19,11.131,11.131
1950,1,20,10.938,10.938
1950,1,21,9.382,9.382
1950,1,22,12.566,12.566
1950,1,23,12.782,12.782
1950,1,24,11.242,11.242
1950,1,25,8.834,8.834
1950,1,26,10.554,10.554
1950,1,27,11.597,11.597
1950,1,28,13.482,13.482
1950,1,29,14.661,14.661
1950,1,30,12.14,12.14
1950,1,31,9.755,9.755
1950,2,1,11.632,11.632
1950,2,2,8.813,8.813
1950,2,3,10.4,10.4
1950,2,4,10.424,10.424
1950,2,5,10.614,10.614
1950,2,6,12.971,12.971
1950,2,7,13.893,13.893
1950,2,8,12.566,12.566
1950,2,9,14.038,14.038
1950,2,10,15.717,15.717
1950,2,11,13.858,13.858
1950,2,12,12.847,12.847
1950,2,13,11.361,11.361
1950,2,14,15.372,15.372
1950,2,15,18.136,18.136
1950,2,16,19.516,19.516
1950,2,17,19.056,19.056
1950,2,18,15.998,15.998
1950,2,19,16.147,16.147
1950,2,20,19.983,19.983
1950,2,21,20.265,20.265
1950,2,22,18.068,18.068
1950,2,23,19.682,19.682
1950,2,24,18.355,18.355
1950,2,25,16.678,16.678
1950,2,26,17.257,17.257
1950,2,27,16.44,16.44
1950,2,28,18.022,18.022
1950,3,1,13.647,13.647
1950,3,2,15.328,15.328
1950,3,3,19.595,19.595
1950,3,4,21.15,21.15
1950,3,5,24.0,24.0
1950,3,6,23.383,23.383
1950,3,7,22.833,22.833
1950,3,8,24.861,24.861
1950,3,9,19.311,19.311
1950,3,10,14.293,14.293
1950,3,11,14.27,14.27
1950,3,12,17.15,17.15
1950,3,13,18.96,18.96
1950,3,14,19.865,19.865
1950,3,15,20.819,20.819
1950,3,16,19.252,19.252
1950,3,17,18.465,18.465
1950,3,18,15.49,15.49
1950,3,19,14.852,14.852
1950,3,20,16.651,16.651
1950,3,21,14.789,14.789
1950,3,22,16.781,16.781
1950,3,23,20.069,20.069
1950,3,24,21.939,21.939
1950,3,25,21.905,21.905
1950,3,26,21.111,21.111
1950,3,27,22.155,22.155
1950,3,28,21.344,21.344
1950,3,29,20.391,20.391
1950,3,30,22.836,22.836
1950,3,31,24.501,24.501
1950,4,1,24.308,24.308
1950,4,2,27.508,27.508
1950,4,3,29.018,29.018
1950,4,4,25.829,25.829
1950,4,5,23.495,23.495
1950,4,6,27.772,27.772
1950,4,7,29.986,29.986
1950,4,8,31.499,31.499
1950,4,9,32.83,32.83
1950,4,10,32.513,32.513
1950,4,11,33.731,33.731
1950,4,12,33.395,33.395
1950,4,13,33.724,33.724
1950,4,14,33.88,33.88
1950,4,15,28.57,28.57
1950,4,16,25.159,25.159
1950,4,17,24.098,24.098
1950,4,18,25.8,25.8
1950,4,19,26.952,26.952
1950,4,20,27.004,27.004
1950,4,21,24.888,24.888
1950,4,22,25.471,25.471
1950,4,23,21.953,21.953
1950,4,24,19.106,19.106
1950,4,25,20.051,20.051
1950,4,26,20.672,20.672
1950,4,27,23.924,23.924
1950,4,28,26.194,26.194
1950,4,29,27.683,27.683
1950,4,30,33.713,33.713
1950,5,1,33.395,33.395
1950,5,2,29.662,29.662
1950,5,3,23.794,23.794
1950,5,4,23.846,23.846
1950,5,5,21.864,21.864
1950,5,6,24.117,24.117
1950,5,7,23.126,23.126
1950,5,8,21.906,21.906
1950,5,9,26.145,26.145
1950,5,10,26.194,26.194
1950,5,11,25.345,25.345
