1950,1,1,10.728,10.728
1950,1,2,13.513,13.513
1950,1,3,13.581,13.581
1950,1,4,13.008,13.008
1950,1,5,13.241,13.241
1950,1,6,12.818,12.818
1950,1,7,13.428,13.428
1950,1,8,15.886,15.886
1950,1,9,14.805,14.805
1950,1,10,12.751,12.751
1950,1,11,10.68,10.68
1950,1,12,11.29,11.29
1950,1,13,9.567,9.567
1950,1,14,12.609,12.609
1950,1,15,10.71,10.71
1950,1,16,10.596,10.596
1950,1,17,10.788,10.788
1950,1,18,10.667,10.667
1950,1,19,11.816,11.816
1950,1,20,8.151,8.151
1950,1,21,6.469,6.469
1950,1,22,7.773,7.773
1950,1,23,9.213,9.213
1950,1,24,7.975,7.975
1950,1,25,5.848,5.848
1950,1,26,9.835,9.835
1950,1,27,8.279,8.279
1950,1,28,13.462,13.462
1950,1,29,10.109,10.109
1950,1,30,12.887,12.887
1950,1,31,8.701,8.701
1950,2,1,12.084,12.084
1950,2,2,8.811,8.811
1950,2,3,11.287,11.287
1950,2,4,9.378,9.378
1950,2,5,10.7,10.7
1950,2,6,14.182,14.182
1950,2,7,12.946,12.946
1950,2,8,9.795,9.795
1950,2,9,12.555,12.555
1950,2,10,9.941,9.941
1950,2,11,10.278,10.278
1950,2,12,8.149,8.149
1950,2,13,8.697,8.697
1950,2,14,13.344,13.344
1950,2,15,18.299,18.299
1950,2,16,19.251,19.251
1950,2,17,21.657,21.657
1950,2,18,14.16,14.16
1950,2,19,17.885,17.885
1950,2,20,21.522,21.522
1950,2,21,18.38,18.38
1950,2,22,17.465,17.465
1950,2,23,16.921,16.921
1950,2,24,16.281,16.281
1950,2,25,12.342,12.342
1950,2,26,12.719,12.719
1950,2,27,12.217,12.217
1950,2,28,12.26,12.26
1950,3,1,13.845,13.845
1950,3,2,13.65,13.65
1950,3,3,19.34,19.34
1950,3,4,24.344,24.344
1950,3,5,24.072,24.072
1950,3,6,24.358,24.358
1950,3,7,22.283,22.283
1950,3,8,20.284,20.284
1950,3,9,21.655,21.655
1950,3,10,12.717,12.717
1950,3,11,13.737,13.737
1950,3,12,17.713,17.713
1950,3,13,17.845,17.845
1950,3,14,18.51,18.51
1950,3,15,21.164,21.164
1950,3,16,15.739,15.739
1950,3,17,14.806,14.806
1950,3,18,14.636,14.636
1950,3,19,12.815,12.815
1950,3,20,15.85,15.85
1950,3,21,16.21,16.21
1950,3,22,19.29,19.29
1950,3,23,19.213,19.213
1950,3,24,20.217,20.217
1950,3,25,21.202,21.202
1950,3,26,21.155,21.155
1950,3,27,21.386,21.386
1950,3,28,20.828,20.828
1950,3,29,18.047,18.047
1950,3,30,24.141,24.141
1950,3,31,24.938,24.938
1950,4,1,26.6,26.6
1950,4,2,28.7,28.7
1950,4,3,27.416,27.416
1950,4,4,22.453,22.453
1950,4,5,23.574,23.574
1950,4,6,29.276,29.276
1950,4,7,29.835,29.835
1950,4,8,30.145,30.145
1950,4,9,31.844,31.844
1950,4,10,32.577,32.577
1950,4,11,30.778,30.778
1950,4,12,31.404,31.404
1950,4,13,31.042,31.042
1950,4,14,32.305,32.305
1950,4,15,32.105,32.105
1950,4,16,28.44,28.44
1950,4,17,21.414,21.414
