"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.8125,2.5835,2.772,3.555,-0.0589999999999997,5.0185,1.8795,-0.9765,-0.374,1.037,6.23195
"2",1951,0.54,-0.468,3.114,2.465,0.0220000000000002,1.8755,3.659,2.3725,-0.108,3.093,6.0622
"3",1952,2.2405,1.7525,4.0465,2.331,1.9055,2.716,0.845,2.9385,1.5655,4.4455,6.4979
"4",1953,0.0605000000000002,2.8185,-5.464,-2.349,3.249,3.5065,2.993,3.796,3.995,2.6195,4.9384
"5",1954,5.2545,2.942,1.1,4.3775,1.6545,2.651,-1.1085,1.4445,4.045,0.1505,6.47415
"6",1955,-2.0125,1.2895,1.897,1.627,3.5365,5.6555,2.334,2.1105,1.9625,-0.427,5.5142
"7",1956,0.5305,3.1745,1.9185,1.6685,1.9045,1.8785,0.148,-0.3695,3.048,3.6655,5.6941
"8",1957,1.8925,3.7915,-1.0775,-1.276,1.633,4.6545,2.123,0.5525,3.5285,2.6425,5.95095
"9",1958,1.19,3.617,3.0305,1.9985,2.437,1.1715,1.231,3.4505,3.259,3.047,6.48525
"10",1959,2.864,3.9235,0.6725,-1.295,5.55,1.728,2.798,2.799,1.752,3.457,6.96995
"11",1960,2.1565,2.296,3.714,1.6345,2.049,-0.293,3.59,2.813,1.68,2.5195,5.9547
"12",1961,2.847,4.542,3.5295,-3.795,1.9765,2.323,4.2045,1.6125,-1.6585,-0.3875,6.3507
"13",1962,0.8625,3.893,2.652,0.7185,2.7785,3.5425,1.648,1.089,-0.3985,1.924,5.92245
"14",1963,0.4755,3.483,2.0265,2.775,3.2435,-1.698,-3.8525,0.91,2.282,4.473,5.25035
"15",1964,1.5565,2.5845,3.972,4.148,3.734,2.891,2.7685,1.587,3.989,2.0875,6.5638
"16",1965,0.8225,-4.3495,4.3765,-2.8005,2.563,2.7255,3.0425,1.0925,1.7685,4.261,5.37275
"17",1966,1.293,-0.741,1.417,-2.121,1.0435,2.3105,3.4,1.523,2.9665,0.623,5.64025
"18",1967,-0.5415,2.7725,1.9375,0.0979999999999999,-0.888,0.1895,1.744,2.1155,-1.257,2.057,5.10815
"19",1968,-0.895,2.894,-0.0745,-0.681,-1.2465,4.079,2.104,-0.547,2.7145,1.793,5.7662
"20",1969,-1.441,4.32,2.453,-1.5055,1.9905,1.02,3.0825,3.922,3.551,3.8195,6.7042
"21",1970,2.8255,1.4635,-3.2715,5.7115,0.0469999999999997,-0.2725,1.156,1.8105,1.2215,1.003,5.5484
"22",1971,1.9595,1.9345,0.601,-1.8765,0.327,3.0145,-1.8875,0.0960000000000001,1.8695,-1.388,5.21655
"23",1972,3.54,2.7425,3.938,1.9365,2.23,2.983,0.343,3.3385,3.1735,-1.4985,5.96985
"24",1973,3.1525,1.9055,2.128,-0.636,1.684,1.4695,0.5995,-1.522,1.625,3.2895,6.17195
"25",1974,3.1395,2.2145,1.9615,-1.2575,4.025,3.0345,4.717,2.1765,0.9915,3.13,6.69785
"26",1975,-0.305,0.665,-1.7675,-1.358,4.4745,2.2805,3.0825,3.3935,-0.0975000000000001,3.5415,6.6281
"27",1976,-1.27,3.4635,1.1785,0.8585,3.9205,2.69,1.7565,0.2735,1.091,2.881,5.9997
"28",1977,2.8705,2.1415,1.625,2.3675,1.7505,1.064,0.1355,1.1785,-0.5745,1.705,6.2154
"29",1978,1.5435,-0.0380000000000003,2.361,3.567,0.028,-4.506,-1.4155,4.2375,1.8565,2.011,6.1789
