"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,2.3475,1.053,3.266,4.03,-0.939,3.4515,0.2235,1.884,0.915,-0.145,6.2127
"2",1951,0.1085,0.745,1.95,1.8915,0.369,1.407,1.3815,1.912,-0.5655,0.0490000000000004,5.6473
"3",1952,0.7325,1.926,2.6775,1.8025,1.2235,1.1615,1.803,4.1435,2.807,3.448,6.2755
"4",1953,2.3645,1.0725,-2.023,-0.47,-0.0349999999999999,3.0165,1.8265,3.8975,4.0275,0.967,4.9535
"5",1954,3.823,1.1125,1.8555,4.227,1.061,2.5005,-1.1505,3.14,2.6385,0.00249999999999995,6.49245
"6",1955,-0.358,1.95,1.649,1.12,2.3855,1.63,1.696,3.2445,2.1455,-1.939,5.24585
"7",1956,-0.9305,2.2425,4.154,2.8995,0.4795,2.9935,-1.2705,0.383,3.777,2.455,5.88065
"8",1957,2.3635,2.0285,-0.185,2.5985,0.9755,2.6215,1.041,0.911,2.3695,1.411,5.78125
"9",1958,2.017,3.417,2.134,2.1125,-0.5995,0.722,-0.581,3.102,2.198,1.618,6.0837
"10",1959,1.5105,2.928,1.718,-0.736,2.1005,2.1655,3.3905,3.9645,0.181,1.8675,6.1463
"11",1960,2.17,3.0735,3.565,2.021,1.8475,1.4005,3.671,3.7965,1.5925,1.5695,6.0873
"12",1961,2.043,2.7235,1.6965,-1.5615,2.686,3.2055,2.768,2.03,0.5135,-1.573,5.79325
"13",1962,0.7925,4.0535,3.2385,1.1865,2.042,3.7455,1.478,1.3325,1.4085,1.131,5.9047
"14",1963,-0.0680000000000001,3.32,1.089,0.775,3.3685,-2.3175,-3.154,2.385,3.3695,3.316,5.1461
"15",1964,1.87,2.434,2.1675,5.4285,2.78,2.492,1.2025,0.797,1.9,1.5975,5.57815
