"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,2.397,1.922,3.219,4.458,-1.4325,5.6355,1.6075,0.391,-0.0105000000000004,1.197,6.48745
"2",1951,-1.266,0.857,2.8245,3.176,1.1105,2.998,2.508,2.3715,-0.7715,3.2185,5.9569
"3",1952,1.7165,2.5205,4.637,2.932,2.1705,2.223,0.3995,2.371,3.0135,4.3275,6.47755
"4",1953,1.35,4.341,-1.588,-1.2305,2.1705,2.427,2.839,4.403,4.6845,2.845,5.53415
"5",1954,4.4775,4.197,1.9155,5.0485,1.504,2.4235,-1.4405,2.3375,3.676,0.318,6.471
"6",1955,0.6635,1.858,2.495,2.7035,4.513,5.8655,2.465,2.415,4.3695,-0.407,6.3141
"7",1956,-0.423,3.343,3.134,4.2315,0.938,2.444,-0.0914999999999999,1.0745,3.753,3.7995,5.86925
"8",1957,3.109,3.257,0.6,1.7525,1.786,4.481,1.4455,1.1705,3.6335,2.795,6.5649
"9",1958,1.7545,2.9605,3.5965,3.2795,1.9295,1.904,0.714,4.494,2.8475,4.354,6.10065
"10",1959,1.725,3.703,2.671,-0.224,4.1585,3.0625,2.2975,3.7255,1.799,2.3735,6.45945
"11",1960,2.386,3.5205,3.7995,1.9815,0.388,0.616,3.6285,3.09,-0.00950000000000006,3.8975,6.2036
"12",1961,2.1465,4.0625,2.247,-2.696,3.08,3.2775,5.1895,2.666,2.7075,0.4035,5.8299
"13",1962,1.7495,4.43,2.2825,1.2075,3.9085,4.9815,1.972,2.156,1.104,1.9885,5.9783
"14",1963,0.3655,4.309,1.5,2.511,2.596,-1.0675,-2.6225,1.956,2.5155,4.739,5.3743
"15",1964,1.1555,2.6485,2.2145,3.9925,3.9105,1.6085,2.7725,0.347,4.697,3.737,6.67285
"16",1965,1.25,-2.067,4.133,-1.3655,2.0915,3.4045,3.4415,0.2435,2.057,4.1085,6.44025
"17",1966,1.266,0.317,2.416,-0.7605,1.363,3.066,2.389,-0.6805,4.1205,1.644,5.3997
"18",1967,-0.284,2.266,2.172,1.6775,-0.085,1.1185,1.475,2.601,0.3095,3.269,5.1464
"19",1968,-0.3495,2.088,-0.1065,0.0945,-0.1245,2.3615,2.76,2.365,2.0445,2.1145,5.35915
"20",1969,-2.136,5.582,3.2005,-0.0215000000000001,1.3435,1.829,2.458,4.473,3.3565,3.789,6.2263
"21",1970,2.997,2.194,-1.596,6.037,1.001,0.94,-0.0814999999999997,1.796,3.1905,2.3305,5.81055
"22",1971,2.401,3.0345,1.777,-0.347,1.8585,4.2155,0.1085,1.9425,2.133,-0.5285,5.8271
"23",1972,4.1045,2.335,2.6125,1.085,2.1785,4.455,2.1035,2.858,4.3235,-0.102,5.56935
"24",1973,3.2385,3.36,2.2075,0.186,1.419,1.853,1.6185,-2.565,2.702,2.639,6.0003
"25",1974,4.5145,3.6925,3.2115,-0.1755,5.3765,2.2845,5.34,3.0415,2.9495,2.6835,7.17365
"26",1975,0.248,3.1875,2.243,0.562,4.975,0.494,2.556,2.5315,1.0165,4.434,6.5077
"27",1976,0.6845,3.1785,2.626,0.6345,2.6515,3.176,2.447,0.3125,1.793,2.4675,5.18005
"28",1977,2.454,2.9625,1.3625,1.937,-0.359,3.5155,0.559,1.845,2.077,2.1515,5.79655
"29",1978,1.1875,2.088,1.458,3.3745,0.6015,-1.648,-0.2515,4.721,1.5045,1.539,6.39205
"30",1979,3.9205,2.789,1.158,0.557,2.787,3.5875,2.929,-0.0469999999999997,-1,3.8815,5.0115
"31",1980,5.2485,4.8715,1.3965,3.0675,3.052,-0.0760000000000001,3.1655,2.4445,2.144,1.775,5.7662
"32",1981,3.168,4.8095,5.7945,4.882,-2.9865,2.779,0.515499999999999,3.7955,3.194,3.352,6.8047
"33",1982,2.8545,3.7565,4.1705,2.3095,-0.6705,3.8385,-0.5955,3.2705,2.3825,1.702,5.79765
"34",1983,3.352,3.141,3.7435,4.689,0.7565,3.024,0.784,0.336,1.1215,0.0529999999999999,7.06075
"35",1984,1.04,4.9585,1.257,2.473,5.9905,1.881,-0.641,4.587,1.806,2.811,5.7654
"36",1985,2.3105,2.076,4.0235,1.27,3.4275,1.1365,3.278,2.803,-3.3505,0.206,5.8605
"37",1986,0.805,0.0179999999999998,-0.283,5.0145,4.658,4.351,1.7075,1.5915,5.5655,0.5455,6.37435
"38",1987,1.0525,2.8745,0.633,4.7315,1.867,2.2145,-1.312,-1.0145,2.827,3.557,5.99395
"39",1988,4.013,-0.69,3.3915,4.8475,3.4875,2.667,4.4225,2.01,1.9555,2.468,5.94275
"40",1989,-0.309000000000001,2.873,2.075,3.3945,2.485,0.987,3.3635,4.0495,4.4495,2.9075,6.0325
"41",1990,1.33,5.145,0.567,2.302,3.2755,0.5905,3.4625,-1.7995,1.362,2.359,6.08335
"42",1991,2.604,-2.447,1.0995,1.722,4.5545,0.426,3.217,3.9845,2.884,3.597,5.5736
"43",1992,2.947,2.692,-1.53,-0.265,1.1195,0.4025,2.385,3.885,2.2925,1.2165,6.09655
"44",1993,1.884,2.9315,1.712,2.407,-1.52,-0.8045,1.4805,1.7645,3.349,2.022,5.07825
"45",1994,0.624,2.0115,0.0750000000000002,2.403,0.6455,2.6315,1.223,1.4015,2.4235,4.0895,5.46415
"46",1995,1.186,3.996,2.2765,1.497,2.221,0.5295,1.48,4.223,3.4225,2.335,6.0474
"47",1996,1.6895,5.692,4.706,2.5315,3.437,1.648,0.0615000000000006,3.3045,3.4075,0.718,7.2324
"48",1997,3.2815,4.8185,3.147,3.739,4.896,0.7025,-0.276,4.874,4.757,3.728,7.28075
"49",1998,3.634,4.4285,2.248,2.7205,3.0105,3.7155,4.3335,2.764,5.671,3.941,7.22825
"50",1999,3.4735,3.2925,3.8915,2.815,0.801,-4.931,1.5875,1.4475,3.511,5.0045,6.4875
"51",2000,4.6975,4.5395,1.481,-1.4875,3.437,2.6,-1.5115,1.5335,1.089,3.365,5.9714
"52",2001,3.377,3.164,4.8655,4.996,2.9185,-0.8665,1.161,2.5135,2.9475,2.0575,5.82915
"53",2002,4.986,3.3945,5.348,1.68,1.29,1.276,2.797,5.5645,5.452,-3.022,5.5428
"54",2003,0.085,3.0935,4.7925,2.1075,2.64,1.6195,2.068,1.7795,-0.289,2.049,5.78725
"55",2004,0.242,4.888,4.1125,3.6515,1.7355,1.823,0.425,4.561,3.857,5.9885,7.11025
"56",2005,0.1655,5.504,3.944,2.592,-3.195,5.967,2.7625,3.3695,2.7275,0.185,6.7213
"57",2006,2.6075,4.7205,1.957,5.3715,2.2505,1.2735,3.889,-0.5125,-2.602,4.351,5.5846
"58",2007,-1.073,3.6845,1.802,3.7535,2.3485,1.386,3.4845,2.7315,-2.905,2.5625,6.2852
"59",2008,2.801,4.067,2.234,-1.456,4.2935,4.0835,5.3265,3.95,1.618,-6.3385,5.93455
"60",2009,2.9525,4.325,4.46,0.474,3.942,3.037,4.065,4.734,2.881,2.5345,6.73055
"61",2010,1.777,4.734,3.0955,3.6965,2.6145,3.2805,0.4805,3.7675,2.5975,1.5805,6.21445
"62",2011,4.794,5.646,3.5325,5.277,5.0005,3.0265,2.6985,3.393,5.351,2.5035,6.70985
"63",2012,0.5975,3.1,4.218,0.8475,0.9315,6.027,3.0425,4.654,2.951,3.44,6.90145
"64",2013,3.5925,4.495,3.255,2.446,3.021,-1.3055,4.7195,1.645,3.746,5.688,7.47195
"65",2014,2.4565,3.9735,4.046,4.242,5.508,3.476,1.8705,4.975,3.052,3.8405,7.95525
"66",2015,4.7195,5.909,4.383,-2.6005,3.8155,1.1455,3.3815,2.9145,2.374,3.5435,7.3612
"67",2016,0.2825,2.34,4.9865,1.013,2.4615,2.607,-0.00749999999999984,7.872,1.7035,2.045,6.766
"68",2017,4.238,4.8025,5.896,4.953,3.6255,5.5525,-1.0725,0.7495,4.206,3.9855,6.25805
"69",2018,3.9955,5.1625,4.5065,3.0885,3.0635,4.232,5.062,2.692,2.379,3.6485,7.35385
"70",2019,2.0845,2.3345,5.6825,1.383,1.7415,0.9835,2.0945,3.636,1.242,1.5095,6.9475
"71",2020,3.9055,4.3995,4.703,1.817,2.686,-2.953,4.305,-0.7675,0.749,4.281,6.74555
"72",2021,4.3045,4.533,5.2445,2.453,1.7145,3.086,1.02,2.733,3.838,4.052,7.1233
"73",2022,4.6565,2.442,2.2165,5.603,1.383,-0.668,3.307,3.395,3.096,-0.0680000000000001,7.23055
"74",2023,2.8205,4.022,4.321,5.454,2.7515,2.833,2.59,2.6195,5.362,-1.7835,7.3151
"75",2024,4.8155,4.799,1.3725,5.518,5.048,4.6445,1.269,3.543,0.438,3.2675,7.5394
"76",2025,4.9545,4.863,4.904,5.6005,3.3855,2.809,4.4935,6.0275,3.782,5.3235,8.05335
"77",2026,1.911,6.1945,2.12,3.508,4.0145,1.1245,4.328,5.446,4.959,4.913,7.9866
"78",2027,4.325,4.016,3.4005,3.2535,3.8325,-0.147,2.692,4.1575,4.064,2.4635,7.3703
"79",2028,3.1635,2.2905,5.6335,3.369,5.0155,-0.8505,4.831,2.3035,4.937,5.122,8.00885
"80",2029,5.6465,5.5055,3.578,3.5565,2.2655,4.269,3.6225,4.3735,1.935,4.7105,7.507
"81",2030,3.406,7.091,2.4095,4.267,3.2395,1.2925,3.545,4.9225,4.83,4.6565,8.4296
"82",2031,5.6655,7.3065,5.134,5.3065,4.825,2.6715,1.3155,6.3325,3.8665,5.183,8.6128
"83",2032,-1.0835,5.375,7.3435,2.5095,4.699,-0.6925,0.196,1.559,4.5505,4.4715,6.4929
"84",2033,2.982,4.999,3.6995,4.7225,3.4705,6.3715,0.4345,6.8935,1.974,3.962,8.0633
