"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,10.4534095890411,10.8243589041096,10.2433945205479,10.6271178082192,10.2133602739726,10.0485301369863,11.2753575342466,10.2868424657534,10.4626945205479,10.2537232876712,10.4688789041096
"2",1951,10.8440328767123,10.3314630136986,10.1917534246575,10.2616136986301,9.71155753424657,9.87284246575342,11.0114164383562,10.5999945205479,11.0662,11.1544397260274,10.504531369863
"3",1952,10.4936516393443,10.3324467213115,10.793599726776,9.82617213114754,10.5400846994535,10.877174863388,10.8297650273224,11.0869180327869,10.7055286885246,10.7196051912568,10.6204946721311
"4",1953,11.8306547945205,10.3349301369863,10.3187726027397,10.5136739726027,10.4213602739726,10.2296917808219,10.7676095890411,10.7196123287671,10.619204109589,11.0805452054795,10.6836054794521
"5",1954,10.892298630137,10.2235164383562,11.195698630137,10.6351904109589,10.2171616438356,10.0861561643836,10.5933424657534,11.255602739726,10.2560397260274,10.8938945205479,10.6248901369863
"6",1955,10.4712904109589,10.2949479452055,10.6444561643836,10.008304109589,10.2985260273973,10.1325123287671,11.3342671232877,11.0182178082192,10.0117616438356,11.0675109589041,10.5281794520548
"7",1956,9.77907650273224,10.4280300546448,10.3726816939891,10.2926530054645,9.87556693989071,10.3942773224044,10.3547855191257,11.4305218579235,10.8199112021858,10.1927978142076,10.3940301912568
"8",1957,10.7446767123288,10.215702739726,9.57139999999999,10.2960643835617,9.99361780821917,10.0533438356164,10.0671657534247,10.8683794520548,10.6532890410959,11.6029273972603,10.4066567123288
"9",1958,10.7411794520548,9.8074904109589,10.2942698630137,10.8852726027397,9.87631232876712,10.061897260274,10.5697575342466,10.4361506849315,10.3542493150685,10.3894739726027,10.3416053424658
"10",1959,10.6484068493151,10.5229835616438,10.337402739726,10.1096712328767,11.2670917808219,10.1279589041096,10.1956890410959,10.4793821917808,9.88494383561643,10.9199890410959,10.4493519178082
"11",1960,9.88129918032787,10.6518770491803,10.8129207650273,10.509306010929,9.87879781420765,10.6680355191257,10.26368715847,10.6064644808743,11.2200232240437,10.6263592896175,10.5118770491803
"12",1961,10.7580452054795,10.0703109589041,10.5304589041096,9.97500821917808,11.0239123287671,9.83367534246576,11.0297671232877,9.99797808219179,10.6528356164384,10.4376424657534,10.4309634246575
"13",1962,10.5448315068493,10.8606589041096,10.6027246575343,10.4892917808219,10.2936191780822,10.4285123287671,9.97698356164383,10.6820438356164,10.6351684931507,11.3678109589041,10.5881645205479
"14",1963,11.4914589041096,11.5930808219178,10.1608219178082,10.217195890411,10.8989849315069,10.3454068493151,9.92382328767123,9.76727671232877,10.0696219178082,11.0075767123288,10.5475247945205
"15",1964,10.8658907103825,10.1211530054645,10.2825409836066,10.2342759562842,9.80999453551912,9.72436475409835,10.857293715847,10.0581762295082,9.82626229508196,11.0314180327869,10.2811370218579
"16",1965,10.2264150684931,8.84387808219178,9.5534191780822,9.36047260273973,10.1356520547945,10.1624328767123,9.52783698630136,9.79925205479452,11.0130849315068,10.3220356164384,9.89444794520547
"17",1966,9.64927397260275,9.4706698630137,9.9492,10.7815575342466,11.2497397260274,10.4354808219178,11.1131246575342,10.0139945205479,11.4868821917808,9.79300547945206,10.3942928767123
"18",1967,11.174404109589,11.0898657534247,10.5472123287671,10.8569164383562,9.05595068493151,10.0765767123288,9.13489315068493,9.50405479452055,9.71841369863014,10.3198849315068,10.147817260274
"19",1968,9.21092349726776,10.1700491803279,10.7743142076503,10.3416352459016,9.90364344262295,10.0798770491803,10.6149740437158,9.84597540983607,10.349468579235,10.657218579235,10.1948079234973
"20",1969,9.54741369863012,10.8790191780822,9.82233698630137,9.72430547945205,9.65547123287671,10.0170178082192,9.4522493150685,10.4194506849315,10.1445931506849,10.2995178082192,9.99613753424657
"21",1970,11.4586931506849,9.65056301369863,10.3922273972603,10.6204342465753,11.0671671232877,10.600998630137,9.96934383561644,10.7019232876712,10.6420178082192,10.6414205479452,10.5744789041096
"22",1971,10.5195835616438,9.8917904109589,9.57655068493151,10.3523767123288,10.6742424657534,10.4753123287671,10.6763657534247,9.97416164383561,10.4187095890411,9.51132739726027,10.2070420547945
"23",1972,10.3473838797814,10.4839412568306,10.467781420765,10.3261612021858,9.37849999999999,10.3894426229508,10.462631147541,9.75281693989071,11.4868592896175,10.4346256830601,10.3530143442623
"24",1973,10.3540739726027,10.4286739726027,9.9584301369863,11.0035356164384,11.2990534246575,10.2291219178082,10.985701369863,9.82167397260274,11.3663397260274,10.6333945205479,10.6079998630137
"25",1974,10.6299315068493,10.7844506849315,10.0712082191781,10.2669356164384,11.8825164383562,10.0212246575343,10.6958383561644,10.9370534246575,11.111895890411,10.1562657534247,10.6557320547945
"26",1975,10.3791602739726,10.6510616438356,10.1156931506849,10.6549054794521,10.6112794520548,10.3763767123288,9.89693698630137,9.88469315068493,10.8371479452055,10.2133342465753,10.3620589041096
"27",1976,9.44413934426229,10.7447759562842,9.9584781420765,9.94620218579235,10.5254098360656,10.7653401639344,10.729781420765,11.4462978142076,10.3827281420765,9.8854549180328,10.3828607923497
"28",1977,11.0762643835616,10.1846397260274,11.3179082191781,10.9631273972603,10.6788273972603,10.4387260273973,10.2684589041096,10.8076452054795,10.8213876712329,10.963801369863,10.752078630137
"29",1978,10.2453506849315,10.6487876712329,10.6460931506849,10.7465150684931,10.5484424657534,10.6493205479452,10.6434136986301,11.3725890410959,10.4649794520548,10.8005315068493,10.6766023287671
"30",1979,10.222295890411,10.6009863013699,10.7698369863014,9.90882602739726,10.6065479452055,10.0135726027397,10.5885424657534,11.2612657534247,9.7339602739726,10.2351876712329,10.3941021917808
"31",1980,10.4104603825137,11.5946284153006,10.6452308743169,10.5103510928962,10.2464303278688,11.335943989071,10.0823647540984,10.4325355191257,10.2170177595628,10.3151461748634,10.5790109289617
"32",1981,11.0174054794521,11.6959136986301,10.9922547945206,11.5745136986301,10.1105219178082,10.3563520547945,10.6353753424657,10.8094246575342,9.63244794520548,9.80983835616439,10.6634047945205
"33",1982,9.94425068493151,10.5654328767123,10.505604109589,10.6790794520548,10.6027945205479,10.5682383561644,9.76233698630137,10.6401726027397,10.0951205479452,10.1942506849315,10.3557280821918
"34",1983,10.5199821917808,10.3552863013699,11.0027821917808,10.0821616438356,10.1244082191781,10.1703356164384,9.95458219178082,10.4543246575342,10.2708753424658,9.91472054794519,10.284945890411
"35",1984,9.52031967213114,10.2422213114754,10.6408510928962,10.257556010929,10.0080765027322,10.7482445355191,11.1670163934426,11.1577213114754,10.3391775956284,11.0991953551913,10.5180379781421
"36",1985,11.2144095890411,10.1851904109589,10.8972904109589,10.8177520547945,10.6296301369863,10.1787904109589,10.5472876712329,10.9524054794521,10.0439232876712,10.0224534246575,10.5489132876712
"37",1986,10.3794671232877,10.3302849315068,10.3035890410959,11.6428424657534,10.6238493150685,11.1592260273973,10.9833109589041,10.7858890410959,12.1447191780822,10.2506520547945,10.8603830136986
"38",1987,10.793397260274,10.3234205479452,10.8693191780822,11.1406945205479,11.0148369863014,10.7224931506849,10.3728753424658,10.7848342465753,10.4293109589041,9.99225068493151,10.6443432876712
"39",1988,10.2071338797814,10.3814672131148,11.0227049180328,11.0923510928962,11.0896571038251,10.8479153005464,11.6298155737705,11.6911693989071,10.4271885245902,11.0984931693989,10.9487896174863
"40",1989,10.9433643835616,10.6112246575342,10.7790219178082,10.6246712328767,10.8536123287671,10.8079287671233,10.5473082191781,10.3623835616438,10.0853465753425,10.9889342465753,10.6603795890411
"41",1990,10.6342136986301,10.6500698630137,10.4223835616438,11.0731821917808,11.7158780821918,11.4466356164384,11.0628328767123,10.2266397260274,10.0364452054794,10.387904109589,10.7656184931507
"42",1991,10.3745068493151,11.4199616438356,11.0432630136986,10.8148794520548,10.9033123287671,10.8955260273973,10.9216054794521,10.7867068493151,11.0208260273973,10.6599575342466,10.8840545205479
