"","Year","Month","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1,1.4505,0.8145,3.467,6.137,-0.217,6.446,1.0815,4.575,-0.652,4.801,6.4497
"2",1950,2,1.1945,4.758,3.766,9.6305,3.712,8.812,3.092,2.355,4.7775,7.451,7.89865
"3",1950,3,6.1835,6.0915,7.0895,6.813,5.691,7.463,2.761,4.291,4.58,7.8475,9.5428
"4",1950,4,11.175,5.0585,8.52,12.7405,10.485,7.9555,9.8945,5.413,8.431,9.4765,12.6737
"5",1950,5,11.747,12.022,14.4785,8.812,11.516,9.74,11.1175,14.078,11.2555,14.479,15.82555
"6",1950,6,14.8895,15.507,12.682,15.912,9.7725,13.6185,19.886,19.199,19.05,14.851,19.8151
"7",1950,7,20.965,19.352,17.541,23.4705,21.0885,19.1715,22.4095,23.974,17.576,23.525,23.7302
"8",1950,8,16.852,22.0425,19.64,18.1205,19.7665,20.807,19.143,17.7105,18.932,18.575,23.7016
"9",1950,9,17.121,13.026,10.572,17.0975,14.218,16.6165,19.6415,16.1585,12.896,15.1755,18.9057
"10",1950,10,12.772,10.023,11.2335,9.3105,9.9305,14.529,11.321,13.8035,12.7565,15.462,15.31455
"11",1950,11,3.7825,3.1345,5.5485,4.5875,2.547,6.026,4.159,7.3435,5.994,5.169,8.0096
"12",1950,12,0.198,3.7275,2.7155,2.3695,2.799,4.182,3.0615,-1.2035,-2.4545,-0.5955,5.5387
"13",1951,1,0.265,1.927,2.59,0.379,0.95,-0.1005,4.3425,1.6515,-2.4925,4.908,6.12
"14",1951,2,4.883,3.6075,2.81,7.81,6.3275,3.913,2.1815,5.258,2.8505,2.8955,7.5357
"15",1951,3,6.21,7.6825,4.771,6.8225,3.95,5.06,5.572,6.988,4.615,11.075,9.64605
"16",1951,4,4.5255,4.8625,6.6365,7.714,11.1305,5.334,10.7545,11.155,11.046,8.925,11.52495
"17",1951,5,5.552,11.592,12.9945,11.851,8.0875,11.206,11.7255,12.5855,14.2955,14.0885,15.00315
"18",1951,6,15.768,19.027,13.3995,15.413,13.308,15.0035,15.925,13.357,17.216,15.2155,18.12165
"19",1951,7,19.2645,20.103,21.0355,21.7425,19.1895,19.3335,16.664,22.0595,22.522,20.8335,23.7374
"20",1951,8,19.8545,18.4195,19.003,18.69,17.266,17.5515,17.431,22.9675,19.6665,17.3175,22.80035
"21",1951,9,16.438,14.199,10.183,14.776,15.9505,19.0035,15.2945,16.6375,16.32,14.5665,19.8584
"22",1951,10,13.1845,10.0645,13.1155,6.6495,8.7365,15.4925,10.882,11.251,11.35,12.4625,14.43065
"23",1951,11,4.557,5.266,4.768,3.908,5.5855,5.694,4.6875,4.4065,6.7575,4.168,7.26205
"24",1951,12,2.5555,-2.098,2.5785,5.36,-0.4745,1.9815,2.009,8.634,2.8295,1.2855,6.03225
"25",1952,1,0.9715,0.9855,6.1685,1.1605,2.6545,6.304,-0.2875,1.9615,0.655,4.3525,5.57915
"26",1952,2,4.2475,4.0885,2.4855,3.0295,4.774,6.274,6.453,3.798,4.2705,7.0425,8.0178
"27",1952,3,5.5555,7.169,5.0265,7.25,4.302,5.5575,6.3205,7.2765,8.1725,8.2025,9.8405
"28",1952,4,9.545,6.4005,7.293,9.612,6.505,4.1205,8.49,8.417,7.795,9.8405,11.8967
"29",1952,5,10.844,11.0885,11.854,10.338,12.9465,7.917,10.6235,12.077,9.2485,12.869,13.67945
"30",1952,6,10.608,13.8835,19.2535,15.8285,17.0265,18.3675,17.384,16.5555,17.628,18.526,18.4309
"31",1952,7,20.8365,22.4205,20.425,18.588,19.583,20.7165,21.137,19.9005,22.412,21.137,24.62055
"32",1952,8,22.1855,15.763,19.684,17.892,18.2295,20.4365,19.147,19.8795,22.5825,17.5545,23.139
"33",1952,9,13.8285,16.7375,14.1625,18.6205,20.7555,15.7475,13.6085,17.1135,20.102,11.3385,19.59955
"34",1952,10,9.071,12.801,11.6235,9.0385,9.121,15.3465,7.9105,15.161,11.642,12.6985,14.66395
"35",1952,11,3.621,7.6105,4.7735,2.698,8.625,6.0995,3.8885,7.0855,5.2825,9.2165,9.69365
"36",1952,12,3.914,0.533,2.9725,2.563,2.104,2.19,0.0865,5.57,3.7265,2.304,7.1015
"37",1953,1,-1.797,1.51,-0.3535,0.616,1.366,1.989,1.781,2.5615,2.5435,2.366,4.6694
"38",1953,2,2.931,3.8785,3.926,1.0085,2.92,4.244,4.1795,4.844,6.7865,3.8355,7.58535
"39",1953,3,6.7945,7.921,4.748,5.885,8.1885,6.602,6.5545,7.8895,7.4315,6.889,9.4046
"40",1953,4,8.2725,5.348,6.38,11.548,8.1585,6.513,9.584,8.436,9.542,7.5425,12.3128
"41",1953,5,16.053,12.1885,14.9165,14.2405,9.793,13.8245,12.2995,13.741,11.159,10.95,17.1869
"42",1953,6,18.5925,15.916,10.7645,18.6955,17.9645,13.8935,14.245,18.677,15.57,20.7585,20.17275
"43",1953,7,20.365,16.4045,21.058,22.144,19.4775,17.3425,22.391,19.599,21.771,21.0765,24.23105
"44",1953,8,17.748,21.5375,18.4935,23.5045,20.127,16.016,17.476,16.8545,21.128,23.2795,22.76735
"45",1953,9,19.7495,15.712,16.84,15.428,16.5855,14.864,13.294,14.813,19.4105,13.1485,19.81815
