"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,31.6205,33.432,32.718,29.9905,29.5985,30.801,31.67,31.419,29.5735,30.6575,26.8701
"2",1951,28.38,32.8135,30.1375,30.629,30.2045,30.297,29.3765,29.9445,30.1265,31.1425,26.42775
"3",1952,29.4675,30.541,29.7715,29.5295,30.427,29.466,29.048,29.248,30.246,29.9475,26.94625
"4",1953,29.307,31.205,30.161,33.141,28.6525,31.6265,31.127,29.9765,30.5305,29.2815,27.3254
"5",1954,30.2945,30.6935,28.1845,28.9865,28.4915,29.764,30.695,29.853,30.717,31.8025,26.7486
"6",1955,29.5075,32.5225,28.7375,30.0335,28.4905,29.475,32.568,29.356,28.6645,30.428,26.2132
"7",1956,30.379,30.4365,30.0785,29.4555,30.0225,30.038,30.79,29.6295,30.685,29.728,26.49385
"8",1957,29.9755,30.765,31.802,31.2645,29.7255,28.2215,29.8915,28.585,31.771,30.1805,26.99955
"9",1958,28.1955,31.2535,30.6005,30.1225,28.432,27.926,30.527,30.273,30.9915,29.831,26.3976
"10",1959,30.372,29.701,30.9695,30.057,30.393,29.3305,28.9845,28.105,29.8545,28.1925,26.56965
"11",1960,29.8715,30.755,29.7715,30.4335,29.9895,30.381,29.6585,29.875,30.2075,29.0875,26.8436
"12",1961,31.2145,31.3195,29.896,29.7345,28.813,32.315,29.9535,29.0095,29.0915,27.717,26.82405
"13",1962,30.2495,30.302,30.39,29.2395,27.113,30.8695,31.078,30.872,29.552,29.7535,26.46745
"14",1963,30.1715,31.951,29.892,29.7685,28.7175,27.8125,29.3265,30.1255,31.8555,28.2095,26.36905
"15",1964,31.411,33.039,31.1085,29.741,30.5835,29.835,31.302,30.6005,31.226,29.6315,27.0677
"16",1965,29.953,30.84,29.961,27.1545,29.459,30.8595,30.2955,31.4575,28.3355,30.384,26.7032
"17",1966,30.0715,30.947,30.576,29.8505,29.908,28.9625,31.137,31.8445,29.0225,28.8685,26.87055
"18",1967,29.885,31.6105,29.3255,29.7235,28.7975,31.5945,29.766,28.6855,29.3145,28.331,26.2749
