"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,4.9425,3.6655,2.9675,7.038,3.154,7.9405,2.6435,5.015,0.7325,6.041,9.66945
"2",1951,3.6725,4.6305,3.879,6.288,4.6575,6.466,6.559,4.004,4.473,7.0455,9.656
"3",1952,3.2775,3.4795,6.436,5.3485,3.802,6.8295,4.3675,5.8505,4.878,7.1495,9.53155
"4",1953,3.858,4.1,1.3565,1.2975,3.953,5.686,4.9265,7.046,6.894,6.1105,8.2287
"5",1954,8.0535,5.156,5.063,4.4035,3.5035,5.5645,3.805,5.6415,6.263,5.1265,9.90285
"6",1955,4.6925,5.4005,5.6865,5.378,5.351,6.9585,5.914,5.4885,6.229,3.9195,9.46525
"7",1956,4.675,6.457,5.546,5.373,4.241,5.7255,2.822,3.6735,7.2685,5.7915,10.11305
"8",1957,4.471,5.356,3.483,0.6355,3.4495,6.4575,3.0875,5.864,6.3225,6.442,8.8376
"9",1958,4.316,4.317,5.2655,5.554,3.755,5.4555,4.0485,6.405,5.222,6.91,9.6923
"10",1959,5.757,4.7695,1.824,2.736,5.8205,5.794,4.2705,5.674,6.074,4.4345,9.4984
"11",1960,1.743,4.0065,5.1515,2.5265,6.379,4.7515,4.98,5.8435,1.096,6.414,8.3251
"12",1961,5.5575,6.4085,4.558,2.176,5.569,5.888,7.115,4.956,1.979,3.747,9.19705
"13",1962,6.169,7.4725,2.7365,4.707,7.45,6.3095,4.9505,1.628,2.5155,6.303,10.2746
"14",1963,2.491,6.547,3.599,6.845,7.2145,3.936,0.7385,5.5335,6.6635,7.11,9.07495
"15",1964,6.5985,5.6065,4.596,4.756,4.788,6.9275,5.3005,4.63,4.2825,3.038,9.68935
"16",1965,6.876,4.1015,6.9025,4.903,5.582,4.504,4.597,5.9535,2.983,6.335,9.32455
"17",1966,4.0335,3.798,4.662,4.7685,4.8155,5.027,6.0125,3.147,7.4245,5.506,9.37505
"18",1967,4.3235,6.7275,5.3615,5.8375,4.2295,4.361,4.881,4.71,3.2445,6.33,9.1445
"19",1968,5.834,5.4935,3.488,1.09,2.3765,5.6725,4.468,3.2265,7.0205,5.0705,8.8404
"20",1969,2.3515,7.0895,4.5075,0.231,4.587,6.6325,6.444,5.167,6.984,6.206,9.976
"21",1970,6.1055,6.3735,1.2295,5.8345,5.049,5.612,4.4535,7.1375,4.7495,3.846,9.47465
"22",1971,5.0785,5.0135,6.346,3.13,2.388,5.67,1.981,5.7065,0.933,1.7615,8.7564
"23",1972,8.0585,6.7465,5.786,5.142,3.9005,4.4025,4.6225,2.2265,6.384,1.861,9.6273
"24",1973,6.385,7.35,4.7405,3.776,3.0245,4.396,3.355,3.8145,4.494,4.0055,9.82775
"25",1974,5.814,6.461,4.9325,4.511,6.5525,7.0005,7.622,4.5065,6.5145,3.227,10.9702
"26",1975,5.0885,5.3735,6.008,5.3775,6.606,4.544,2.913,4.988,2.2455,7.716,10.0802
"27",1976,5.325,4.023,2.548,2.8485,6.086,6.4475,6.5765,4.219,5.7175,5.6355,9.0539
"28",1977,5.738,4.828,5.568,4.2745,4.8155,6.2845,3.2515,3.96,5.897,4.842,9.3921
"29",1978,6.8575,4.769,5.443,6.072,6.3925,1.873,1.901,5.47,5.631,4.383,9.9004
"30",1979,6.2545,5.69,6.2035,5.433,4.8715,5.4955,4.5755,5.3395,3.065,5.6715,9.6741
"31",1980,7.645,7.2725,2.6425,4.3115,5.826,5.204,5.0845,4.963,4.094,4.076,9.83455
"32",1981,7.823,6.2095,7.592,7.368,0.00999999999999979,5.3605,4.32,4.712,3.3665,6.0665,8.735
"33",1982,5.1435,5.1395,7.2265,5.1065,1.3655,5.128,3.8385,4.899,5.4355,4.6255,9.1245
"34",1983,5.818,6.7055,6.342,6.1895,5.5215,6.2395,2.9115,4.224,4.456,1.794,9.82095
"35",1984,3.5055,6.4465,4.223,5.9795,6.7555,4.273,5.391,5.5235,3.5085,5.8635,8.9311
"36",1985,5.775,4.231,4.1035,5.6395,6.3675,4.546,6.789,4.1595,2.8225,4.34,9.8064
"37",1986,5.4195,1.7295,1.1985,5.412,6.5645,7.3585,2.884,5.3935,7.969,1.9,9.9624
"38",1987,4.2685,5.676,3.603,6.758,3.4,6.356,3.4715,5.8725,3.237,3.6865,9.97115
"39",1988,6.8835,0.1345,5.077,7.152,4.804,5.5665,6.027,6.0905,4.1075,6.9915,10.82945
"40",1989,4.1785,4.986,5.7955,5.4715,6.94,3.491,6.467,7.433,6.2545,4.9995,10.07945
"41",1990,3.681,7.159,3.7535,6.65,5.18,2.78,3.757,2.946,5.3415,6.1125,10.1861
"42",1991,5.8025,4.525,6.196,5.0085,7.4085,3.8885,5.6895,7.1515,5.9285,6.0635,10.1633
"43",1992,3.445,5.0515,0.853499999999999,2.5015,2.8615,7.842,4.4205,6.7895,5.2165,6.999,10.1562
"44",1993,5.6145,6.305,4.2255,4.9285,3.0035,1.567,4.1665,5.747,7.206,7.81,7.91575
"45",1994,1.8205,7.0545,3.3545,3.303,5.5465,6.7505,0.5325,5.934,5.754,6.195,8.88465
"46",1995,5.35,5.233,4.5,1.243,4.6895,3.536,5.326,5.679,6.4135,4.6075,9.41195
"47",1996,2.5345,7.5875,7.418,4.173,6.4265,9.0895,2.565,5.651,6.299,3.6645,10.87965
"48",1997,5.3305,6.3455,5.5095,5.148,6.496,4.603,1.851,5.502,5.36,8.488,10.9261
"49",1998,5.209,4.3935,4.813,4.8105,6.036,7.107,3.513,6.135,5.6075,6.7545,10.75395
"50",1999,5.4285,6.8665,3.9025,4.2985,5.105,1.477,5.9965,6.397,0.948,6.4015,9.5947
"51",2000,7.2285,6.796,3.482,2.1465,5.6565,5.7165,3.4385,5.2095,4.0795,1.1485,9.93885
