"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,3.3795,1.7645,-5.57,3.958,0.5415,4.3305,2.3795,1.6695,0.093,2.232,6.1006
"2",1951,0.756,1.083,-6.752,3.335,-0.172,2.8725,2.0745,2.447,-1.346,4.04,5.2981
"3",1952,2.3735,1.445,-5.7705,2.2605,2.02,3.6335,0.907,2.841,4.989,4.719,5.88325
"4",1953,3.2035,3.1215,-13.713,0.6115,2.3475,3.731,3.659,3.8395,4.6325,3.465,4.9273
"5",1954,3.769,3.5755,-4.8685,3.843,1.4095,4.0715,0.317,3.5985,4.539,1.939,5.94615
"6",1955,-0.789,4.4115,-4.641,2.916,4.743,5.377,1.3345,3.6645,3.3895,0.6475,4.45985
"7",1956,1.5655,2.702,-6.2305,2.7815,2.349,3.3815,-0.179,1.5625,4.028,3.17,4.73855
"8",1957,1.5335,3.237,-7.898,0.0385,1.562,5.022,1.664,3.308,5.061,2.3925,5.21085
"9",1958,0.712,3.0425,-5.114,2.5235,2.8645,3.6155,1.751,4.668,3.506,3.5785,5.26535
"10",1959,1.8345,3.1635,-7.0135,0.1075,4.5295,4.221,3.3395,2.288,1.8475,4.032,5.8129
"11",1960,0.8435,0.6595,-6.375,2.286,2.9945,2.339,3.743,4.2565,-1.0775,4.072,5.1243
"12",1961,3.747,4.3115,-6.4525,-2.7315,3.3775,2.008,4.614,1.6435,-0.8965,-0.4935,5.22135
"13",1962,3.302,4.3045,-8.2075,2.079,3.1115,4.203,2.5735,1.9455,1.0255,3.554,5.30205
"14",1963,0.3905,3.739,-4.8915,2.864,1.222,-0.2875,-3.097,0.9865,3.286,4.784,4.2537
"15",1964,3.057,3.8655,-7.807,3.5545,3.736,4.0495,3.688,1.339,3.631,3.8035,5.8575
"16",1965,2.5495,-1.257,-2.4155,-1.7905,3.7805,3.249,1.9455,2.73,1.9315,5.3055,5.71255
"17",1966,2.439,1.1685,-7.9315,1.0665,2.3775,1.3605,4.665,0.35,4.2955,1.906,5.1521
"18",1967,0.2415,2.8495,-6.6015,4.1135,1.12,2.1945,2.406,1.689,2.08,3.9265,5.4392
"19",1968,1.7705,3.293,-6.1985,-2.986,0.0754999999999999,3.7315,3.4745,1.307,2.0195,3.221,5.00525
"20",1969,-1.4385,5.754,-7.2825,-0.4215,2.3345,2.769,4.076,4.8695,3.543,3.3215,5.67675
"21",1970,0.866,3.291,-9.0475,4.4255,2.4035,1.7485,1.589,4.0855,4.3395,2.3405,5.2381
"22",1971,2.3695,2.8875,-7.0475,-1.5755,1.117,3.5805,-3.0635,3.9595,1.9205,-0.9255,5.10275
"23",1972,3.657,3.2755,-3.732,1.7185,2.5235,4.189,1.7445,1.6955,4.042,-1.835,5.20575
"24",1973,4.4345,2.552,-8.675,0.5625,0.5855,3.523,2.0995,-3.211,2.1895,2.039,4.74855
"25",1974,4.23,4.628,-7.36,2.0595,5.6995,4.459,3.564,1.343,3.45,2.608,7.03275
"26",1975,1.0055,2.992,-7.6795,1.3675,4.147,2.5035,2.8705,3.1865,0.142,5.1485,5.878
"27",1976,3.1625,3.649,-9.37,0.7055,4.065,4.441,2.772,1.2575,2.0815,4.0615,5.23365
"28",1977,2.936,1.6625,-8.061,2.233,1.993,4.0275,0.191,2.9635,3.2865,3.585,5.60555
"29",1978,1.3365,0.8205,-8.209,3.502,1.3,-2.863,-0.9265,4.858,2.845,0.882,5.1497
"30",1979,4.022,1.794,-9.9785,2.2485,3.8405,2.378,3.1445,3.373,1.3995,3.3165,4.7773
"31",1980,4.4485,4.6665,-8.8135,2.0925,2.6295,0.679,3.83,3.8775,0.1325,2.963,5.7015
"32",1981,4.4535,4.3685,-3.401,4.1915,-3.097,2.002,2.612,1.891,1.8195,3.448,5.7022
"33",1982,3.1425,4.575,-4.238,1.6475,-1.5285,3.8765,0.9055,2.5785,2.9265,2.4965,4.46235
"34",1983,3.5225,3.655,-7.521,3.8765,0.0939999999999999,2.4785,1.48,-2.928,2.692,-0.892,6.09965
"35",1984,2.247,3.5745,-8.743,1.045,5.096,0.907,1.487,3.3425,3.853,2.996,5.06835
"36",1985,3.9305,3.6235,-5.736,2.883,3.952,-0.3105,2.1315,1.7115,-1.534,1.601,5.64455
"37",1986,1.9515,1.0165,-10.726,3.655,4.118,5.22,3.7995,2.8695,5.71,-1.491,5.51835
"38",1987,2.796,4.094,-5.597,2.832,0.981,2.7475,3.041,0.805,2.052,3.637,5.5228
"39",1988,5.308,-1.6285,-7.753,5.115,3.189,2.331,4.07,2.3465,3.2175,2.753,6.15785
