"","Year","Month","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1,2.0915,5.0785,3.2525,3.273,4.86,6.0555,6.8625,3.0735,0.8595,2.9195,0.9167
"2",1950,2,2.051,8.574,2.3105,7.883,4.6155,8.302,6.4255,4.2305,6.9255,4.4855,1.62405
"3",1950,3,6.492,8.1355,8.2295,7.0185,7.111,4.409,13.772,6.048,11.5035,5.888,4.57805
"4",1950,4,15.9405,11.299,12.763,13.68,13.498,11.9655,14.1425,11.0805,10.664,12.1905,8.9918
"5",1950,5,13.927,17.224,15.237,19.3235,14.0345,17.4755,23.4945,16.2985,17.461,17.8755,13.7085
"6",1950,6,17.221,18.3465,19.8465,20.137,19.5325,18.7485,24.2335,19.685,20.7285,19.3035,16.716
"7",1950,7,20.3765,22.848,24.815,22.5045,22.519,22.808,26.994,22.685,21.579,22.4155,20.9217
"8",1950,8,22.217,23.0145,21.072,20.858,21.1045,21.748,25.216,20.4765,21.2655,18.9835,19.2797
"9",1950,9,15.1535,17.5265,22.5785,18.029,17.8155,19.0885,20.9525,21.38,16.1315,14.4195,16.0556
"10",1950,10,15.2185,14.123,11.0705,15.474,15.0845,14.4885,15.7405,15.127,14.2505,16.764,11.1305
"11",1950,11,8.4975,7.1595,6.413,7.343,8.243,6.42,9.2545,7.1205,7.3085,2.915,4.85245
"12",1950,12,3.5445,5.697,4.6575,9.6755,4.397,5.268,6.6555,0.7365,4.7905,3.5135,1.25895
"13",1951,1,4.871,3.8195,1.989,3.698,3.4255,6.187,10.416,3.6735,1.8135,5.5835,1.8409
"14",1951,2,6.6975,9.896,4.817,3.492,4.4715,1.382,8.5995,4.9345,4.822,6.8055,2.84545
"15",1951,3,9.1595,6.696,9.6925,6.211,10.1055,4.3985,16.2695,11.8835,10.322,10.8195,7.20945
"16",1951,4,10.925,9.7855,12.891,10.5595,10.521,8.9895,13.2855,15.056,13.3985,13.685,8.52295
"17",1951,5,14.8375,15.0615,18.1915,15.096,13.9005,14.4325,20.5705,17.896,15.165,16.379,13.568
"18",1951,6,17.4315,17.9455,17.1225,22.4155,20.807,17.969,21.373,19.3085,20.943,16.865,16.49525
"19",1951,7,20.0545,20.808,20.339,20.3335,20.2965,22.7455,25.451,21.4445,20.5905,22.805,19.2161
"20",1951,8,21.525,21.7685,22.3925,18.952,20.0705,20.106,26.4645,24.565,21.512,21.8725,18.6233
"21",1951,9,19.4605,18.156,20.145,18.467,16.002,20.7615,21.3695,18.13,17.012,16.2585,15.25015
"22",1951,10,12.9865,15.7665,14.6375,10.197,10.7585,13.009,20.987,14.2605,16.344,14.185,11.5779
"23",1951,11,11.487,6.2105,9.3085,10.799,5.259,4.754,11.2125,6.8835,5.7555,7.221,6.30805
"24",1951,12,3.382,5.399,3.035,1.6935,-0.488,3.9675,6.0285,4.7645,3.532,2.5595,0.6132
"25",1952,1,4.603,1.003,6.655,3.4405,2.935,5.1755,7.188,3.288,1.6995,2.4785,1.43705
"26",1952,2,2.317,5.0225,2.5015,3.92,7.752,8.3155,9.9435,3.2365,5.3025,4.9975,2.0882
"27",1952,3,10.4975,6.85,8.774,5.6235,5.3825,10.76,13.5125,6.116,8.0525,5.711,5.00385
"28",1952,4,13.48,16.8535,15.5045,14.873,10.1225,14.794,17.8955,11.0865,7.4415,11.8435,7.9027
"29",1952,5,15.955,16.1815,17.0555,15.156,18.6205,17.6495,19.725,13.422,16.8015,18.6165,13.9724
"30",1952,6,17.432,18.0605,21.7645,17.1495,20.6585,20.89,24.3685,20.108,18.942,23.827,18.03785
"31",1952,7,20.9845,21.6625,21.158,20.192,21.0125,22.0105,23.048,21.6795,20.667,21.632,18.8838
"32",1952,8,22.0875,20.896,22.7855,22.3075,19.5195,22.729,24.6955,23.848,20.453,19.849,19.57885
"33",1952,9,12.299,18.3685,14.555,17.7365,17.616,17.0755,22.6555,19.7445,20.4865,16.394,15.1368
"34",1952,10,17.7355,14.6675,14.6715,18.505,15.014,16.1025,15.5825,16.156,12.951,13.107,11.67455
"35",1952,11,4.2625,9.9595,8.755,4.5745,7.5535,5.5545,12.322,9.1595,8.7225,8.3645,5.27355
"36",1952,12,5.506,6.9275,6.151,1.7915,4.0395,6.22,10.645,5.619,1.919,7.4225,1.4851
"37",1953,1,0.9515,2.209,6.615,-0.7525,4.9225,5.2595,6.8265,2.349,2.196,1.5185,0.39875
"38",1953,2,7.3565,4.266,7.3255,7.769,5.592,5.9335,5.5785,8.2535,6.198,4.4235,2.2363
"39",1953,3,8.529,9.6555,7.437,10.1685,8.1355,7.8685,14.404,11.6175,7.87,6.4765,5.1675
"40",1953,4,12.7375,7.43,14.6425,13.5245,10.122,11.6095,14.018,13.845,11.3825,10.366,8.85405
"41",1953,5,15.4705,17.8515,17.522,16.083,16.946,17.176,21.8155,18.2265,14.7575,17.4245,14.28665
"42",1953,6,21.573,17.4295,20.424,19.9795,19.409,16.306,24.499,19.2145,15.1255,22.312,16.85125
"43",1953,7,20.6175,24.1575,25.2595,23.3845,21.5135,23.1795,25.4125,21.5165,20.35,19.958,19.77965
"44",1953,8,21.8175,19.979,23.4935,28.4695,20.774,22.6675,27.097,23.2645,21.348,20.495,19.87055
"45",1953,9,16.9755,17.654,20.9295,23.6625,17.365,17.9945,19.833,17.7205,23.453,16.38,16.3132
"46",1953,10,16.2645,13.2715,15.3595,12.529,13.8185,13.5205,19.6565,14.1855,13.1725,11.283,11.02335
"47",1953,11,11.488,4.618,9.6455,8.3905,10.03,10.335,11.842,7.0865,4.063,8.1925,5.6602
"48",1953,12,5.847,7.351,3.9795,3.999,3.882,6.38,11.751,3.256,5.66,5.6735,2.2614
"49",1954,1,3.8315,4.3595,1.7645,4.3895,3.8095,4.601,6.399,2.235,3.9885,2.3365,0.68235
"50",1954,2,6.1205,6.958,5.5585,6.901,2.954,3.7895,8.969,8.8575,4.0625,4.663,3.1281
"51",1954,3,8.3125,7.0345,6.7015,8.24,6.1705,6.8155,13.777,10.2625,6.3115,3.7845,4.7436
"52",1954,4,12.803,7.6515,12.708,10.826,13.6375,9.56,15.7425,11.621,13.4385,10.7385,7.43105
"53",1954,5,14.2165,15.8155,14.687,13.3555,15.818,9.692,16.0285,14.489,14.3865,16.435,11.95055
"54",1954,6,20.5755,18.9075,20.8355,22.643,19.0435,18.313,24.685,20.2015,21.899,20.9115,17.2382
"55",1954,7,20.4555,22.02,23.0995,20.4315,20.7505,20.953,27.021,21.1485,22.5975,23.289,18.95825
"56",1954,8,22.565,17.687,19.8055,22.519,20.4265,18.665,26.7335,20.579,21.169,20.5275,18.82395
"57",1954,9,18.6715,16.755,25.566,23.723,19.4305,20.008,20.6485,17.995,18.648,17.7095,16.7628
"58",1954,10,12.608,14.843,17.1565,17.2845,15.391,11.497,16.0235,15.2575,10.614,14.434,12.1286
"59",1954,11,8.6805,7.8525,7.425,6.961,11.6095,6.8855,11.241,8.6115,6.2085,8.8705,5.4437
"60",1954,12,5.069,3.254,3.587,2.4895,3.5925,4.2645,8.268,5.4175,5.381,4.7975,2.16195
"61",1955,1,0.0720000000000001,3.008,6.2365,4.889,5.488,3.9425,6.609,3.3035,3.3865,1.355,0.47405
"62",1955,2,3.5915,3.475,4.528,4.4055,4.4525,4.9335,12.363,2.9725,4.4045,6.079,2.4681
"63",1955,3,8.059,7.533,9.692,4.5735,8.7915,7.775,11.1245,11.1925,8.2085,7.7255,3.58155
"64",1955,4,10.831,11.509,11.448,11.525,8.517,10.6825,14.365,14.1565,11.2655,15.403,8.11195
"65",1955,5,13.3915,18.206,19.489,20.51,17.7105,15.17,22.037,13.7375,13.954,17.6305,13.74955
"66",1955,6,18.5955,23.8465,21.4395,20.8635,20.8125,18.064,23.7235,19.1115,18.6855,21.2105,16.33175
"67",1955,7,21.6995,20.3845,19.656,22.238,21.0025,21.565,27.948,21.527,20.516,22.508,19.08115
"68",1955,8,21.412,23.0225,18.1805,23.3955,20.0285,19.798,22.8725,18.5795,22.795,19.8435,18.79885
"69",1955,9,18.3405,16.288,18.424,19.388,17.1615,16.2885,22.3215,18.3565,16.361,16.134,15.93795
"70",1955,10,17.982,15.929,15.004,14.097,12.825,15.8465,18.707,15.814,13.714,15.9695,13.21055
"71",1955,11,6.2945,6.138,10.905,5.728,6.168,4.327,14.483,14.3595,7.553,8.054,6.1844
"72",1955,12,0.8565,4.234,3.8565,3.311,4.137,4.94,8.0885,1.584,3.9915,5.208,0.53115
"73",1956,1,1.0455,1.8305,4.853,3.5685,2.2325,5.7805,3.8235,1.692,2.202,6.698,1.04805
"74",1956,2,6.966,6.672,8.4695,0.402,6.451,11.2815,10.499,3.455,7.787,6.756,2.15535
"75",1956,3,12.089,10.932,6.766,11.994,7.4065,4.533,12.425,10.324,6.529,4.843,6.21755
"76",1956,4,12.2225,13.4755,7.2485,12.0105,12.232,12.2305,14.2855,12.0105,10.987,10.257,7.42335
"77",1956,5,15.5035,19.4015,14.1315,19.275,12.167,15.8895,14.6005,17.9525,17.394,18.702,13.06625
"78",1956,6,22.407,17.5925,18.9675,19.749,20.7385,21.271,24.2735,20.7185,19.02,17.822,17.22185
"79",1956,7,19.715,22.104,19.8975,20.416,21.2225,20.9795,26.4045,20.1535,21.0475,22.0725,18.1086
"80",1956,8,20.568,24.1065,20.461,21.31,17.8795,20.162,24.241,21.221,24.4875,23.517,18.06365
"81",1956,9,22.0455,19.613,15.8385,17.7045,20.9565,19.4055,25.5545,15.549,16.0095,19.1805,14.9592
"82",1956,10,11.9355,11.5615,15.7275,12.0895,17.543,15.2605,15.946,12.158,14.325,17.199,12.92225
"83",1956,11,9.0635,5.7685,10.0285,6.659,5.6255,5.653,13.7565,6.7725,6.7595,7.712,5.39875
"84",1956,12,0.2365,7.033,4.4795,7.0195,3.563,3.0485,6.3115,4.7435,2.644,1.74,1.29
"85",1957,1,1.324,2.517,4.3325,1.3165,2.302,6.518,3.3435,3.28,0.896,3.3,-0.3649
"86",1957,2,3.523,2.277,4.2895,6.5465,4.423,3.262,8.0925,4.986,4.3655,4.7645,2.6305
"87",1957,3,8.6825,12.135,6.592,11.1205,10.696,4.927,10.6185,6.274,10.146,7.86,4.2321
"88",1957,4,14.3605,14.155,8.2215,11.092,15.268,11.77,16.6245,10.5945,9.8175,12.3965,7.9777
"89",1957,5,18.045,19.827,12.691,20.3265,16.0245,16.0885,16.9725,14.461,17.6025,17.416,13.7811
