"","Year","Month","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1,0.974,-0.711,2.6,3.615,-4.81,3.012,-0.4905,2.697,-0.316,3.013,4.2047
"2",1950,2,0.4315,2.1895,2.8245,6.999,2.0585,5.367,-1.075,1.8175,4.3775,4.1885,5.6139
"3",1950,3,3.655,4.6605,5.762,7.4625,4.083,3.868,-0.093,3.173,1.925,5.607,6.75605
"4",1950,4,10.0205,3.7685,6.5935,9.254,8.392,6.146,7.0585,3.341,5.549,7.2205,9.9457
"5",1950,5,8.2665,9.233,11.712,8.713,10.2125,6.0205,7.588,11.502,8.8295,12.3,13.1722
"6",1950,6,14.2135,15.2515,11.7745,14.81,9.7075,13.6145,16.2335,15.9785,15.3015,12.3455,17.0388
"7",1950,7,18.555,17.3995,14.0375,20.5525,19.428,15.5785,18.475,20.5915,14.9405,19.3415,20.87035
"8",1950,8,14.631,18.6905,15.7675,18.0895,17.333,17.8635,19.0655,17.0135,15.8295,17.021,20.34165
"9",1950,9,14.978,9.1075,10.3445,15.744,11.661,13.5105,13.245,16.258,10.4235,11.0395,15.41075
"10",1950,10,12.1635,9.35,9.197,6.2785,8.1535,12.757,7.635,11.3355,10.722,11.4115,12.0246
"11",1950,11,1.895,1.7485,3.89,3.5255,1.611,3.7135,1.56,6.271,4.151,2.968,6.03915
"12",1950,12,-0.2655,2.505,1.7845,1.829,2.926,1.6375,0.861,-0.8525,-0.3655,-1.352,4.33615
"13",1951,1,-3.406,1.6785,1.982,0.366,2.132,0.3175,2.2985,0.7875,-2.8205,2.173,4.2714
"14",1951,2,2.929,1.77,0.672,5.6175,4.4385,1.541,-0.593500000000001,3.0145,3.536,2.598,5.18055
"15",1951,3,5.4815,4.631,3.0785,4.082,2.9195,2.721,2.572,3.3065,3.102,9.287,7.0911
"16",1951,4,4.1635,3.8705,4.8995,5.776,8.037,4.5515,8.856,9.6175,9.642,6.8285,8.92345
"17",1951,5,4.33,9.244,11.014,7.672,5.1765,10.5445,9.88,8.29,11.9905,11.162,12.33385
"18",1951,6,14.0225,16.848,10.807,12.7655,9.773,14.482,12.757,11.0515,15.3365,14.043,15.2065
"19",1951,7,15.1635,18.1065,15.419,17.1515,15.996,15.9805,16.8115,18.848,19.5755,19.062,20.0861
"20",1951,8,17.3475,16.108,17.1915,16.593,15.5255,13.2095,15.7935,20.227,17.386,14.8775,19.5004
"21",1951,9,13.695,10.698,9.6705,11.907,12.7225,14.9125,13.582,12.587,12.215,10.96,16.7149
"22",1951,10,12.8305,7.3825,11.1385,3.659,7.357,12.0915,8.5045,9.114,8.626,9.272,11.3084
"23",1951,11,1.8365,3.6845,2.6215,3.0145,4.5375,4.334,2.5955,2.746,4.585,2.4045,4.9523
"24",1951,12,0.646,-2.346,0.639,2.2275,-1.7955,0.0630000000000002,1.1095,6.24,1.3095,-0.4685,3.5684
"25",1952,1,-1.566,-0.6145,3.2575,0.489,0.1185,3.7815,-1.89,1.9235,0.1125,4.136,3.90895
"26",1952,2,0.00550000000000006,3.0315,1.9165,0.234,3.7735,4.892,2.1015,3.599,4.792,4.718,5.9621
"27",1952,3,2.9365,5.344,1.7925,5.128,2.4975,3.144,7.2735,5.1235,5.574,5.885,7.5325
"28",1952,4,6.88,5.364,2.9605,9.235,5.36,2.276,7.706,6.8735,5.409,7.8345,9.7109
"29",1952,5,7.5455,10.9145,9.9085,8.34,10.3415,5.748,6.7485,8.085,6.728,10.2605,10.4258
"30",1952,6,9.3075,10.134,16.155,12.086,13.815,15.4205,14.441,13.967,15.5865,15.598,15.1981
"31",1952,7,18.4985,19.059,18.9455,18.342,15.8385,18.5015,18.3255,15.5965,20.4485,16.129,21.31085
"32",1952,8,17.721,12.5715,16.629,13.8855,14.7875,16.8085,13.9835,16.7165,17.3785,15.283,19.2469
