"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,3.5765,2.487,4.0195,4.3445,-0.9695,5.004,2.398,2.5875,-1.1735,2.123,5.966
"2",1951,1.2915,-1,3.4325,3.021,0.964,2.7505,3.221,4.2585,1.015,3.554,5.72935
"3",1952,0.525,2.4735,2.625,2.9185,2.2555,3.0715,1.099,5.5825,3.9745,2.8125,6.32265
"4",1953,-0.5985,1.5485,-2.7595,0.8885,2.004,3.7005,3.31,5.1495,3.7225,2.9195,4.48805
"5",1954,3.7035,2.0485,0.4215,5.125,0.616,3.6185,-0.897,3.8465,3.705,1.093,5.83895
"6",1955,-0.1355,2.1335,2.9825,0.9585,2.962,4.4245,0.8285,3.1925,4.2115,0.342,5.4886
"7",1956,0.0545,3.617,2.61,3.7295,1.334,2.0665,1.922,1.6625,2.8955,4.22,5.66335
"8",1957,3.1925,2.5315,0.4325,1.2735,2.154,4.7955,0.9535,1.736,2.338,3.15,5.9639
"9",1958,2.6155,4.2385,1.4615,3.9575,1.703,3.1495,-0.878,4.5015,3.562,4.4575,6.08825
"10",1959,3.073,3.216,1.753,-0.56,3.091,3.122,2.828,1.5265,2.245,4.1655,6.1869
"11",1960,2.9725,3.754,3.528,1.392,1.15,1.085,2.892,4.374,2.9495,3.8605,6.0368
"12",1961,2.6105,4.1545,4.6975,-1.446,2.603,3.0785,2.709,2.4925,2.3075,-1.241,6.15895
"13",1962,2.476,4.676,2.483,-0.0715000000000003,3.5435,5.288,0.0459999999999998,2.705,-1.1695,2.2645,5.44785
"14",1963,0.3735,3.566,0.429,1.2855,4.026,-1.714,-3.832,2.0875,2.6455,4.045,4.92785
"15",1964,2.6475,2.6555,3.966,5.1575,3.4335,2.7375,2.619,0.8535,4.625,2.761,6.07215
"16",1965,1.8945,-3.94,4.272,-1.2845,3.825,1.6595,3.1865,0.2315,-0.4395,3.9955,5.216
"17",1966,0.921,1.8875,2.514,-0.637,0.3185,1.536,3.5445,2.243,3.785,1.8715,5.0864
"18",1967,-2.3055,2.968,1.676,1.9075,0.4475,0.7925,2.113,-0.894,0.827,2.89,5.3128
